loss_interior,loss,time,loss_boundary,_step,_runtime,l2_error,_timestamp,step
2.778902701050174e-07,1.617754089376094e-06,88.34679102897644,1.3398638192710766e-06,58,93.56772041320801,0.0016848787990504167,1715783700.0541084,208
8.423940689554588e-08,4.826919661060091e-07,96.79187870025635,3.984525592104632e-07,59,102.01273846626282,0.0012895244138088045,1715783708.4991264,229
4.039270450960546e-08,1.9399590788730626e-07,106.05908727645874,1.536032033777008e-07,60,111.27995920181274,0.0010688745498487794,1715783717.7663472,252
2.191217604675825e-08,9.38393189141235e-08,116.09205675125122,7.192714286736525e-08,61,121.31332540512085,0.0009629421442745415,1715783727.7997134,277
1.2644680599953062e-07,5.870776018102425e-07,127.36448407173157,4.606307958107119e-07,62,132.5853886604309,0.0008171041160366773,1715783739.0717766,305
2.3357247320700476e-08,9.131486914420086e-08,139.4374840259552,6.795762182350038e-08,63,144.65836644172668,0.0006920035305519751,1715783751.1447544,335
8.150638502120106e-09,2.826650817178824e-08,153.09417462348938,2.0115869669668133e-08,64,158.31533932685852,0.0006580137203794804,1715783764.8017273,369
5.97932456546249e-08,2.7812654424102844e-07,167.95858502388,2.1833329858640353e-07,65,173.1795139312744,0.0005647506387404973,1715783779.665902,406
6.956140677061188e-09,2.8952530150299316e-08,184.01226043701172,2.199638947323813e-08,66,189.23328804969788,0.00045320797917594287,1715783795.719676,446
2.6660318707719303e-09,8.052758129549122e-09,202.07882380485535,5.386726258777191e-09,67,207.29988527297974,0.0004278602888141199,1715783813.7862732,491
6.075327012318355e-09,2.5211446777901612e-08,221.79133820533752,1.9136119765583257e-08,68,227.01225304603577,0.0003546863202698384,1715783833.498641,540
2.0358887037895308e-09,6.6157418772984515e-09,243.4869065284729,4.57985317350892e-09,69,248.7080316543579,0.0003357002697565234,1715783855.1944196,594
2.761995153106824e-09,1.0455581850809592e-08,267.1794376373291,7.693586697702769e-09,70,272.4003450870514,0.0002937818339269595,1715783878.886733,653
6.550754144090163e-09,2.4465294938402602e-08,293.2254946231842,1.791454079431244e-08,71,298.44665145874023,0.00023516816823574124,1715783904.9330394,718
1.0419723196118185e-09,2.638316164133538e-09,322.08977127075195,1.5963438445217196e-09,72,327.31062602996826,0.00022645681662892395,1715783933.797014,790
1.2355412779908275e-09,3.4008382684228945e-09,353.77938985824585,2.165296990432067e-09,73,359.0005269050598,0.00018810487930320222,1715783965.4869149,869
1.5174386478464475e-09,4.335994110799418e-09,388.6496124267578,2.8185554629529706e-09,74,393.87081718444824,0.00016770764234222857,1715784000.3572052,956
1.3867756546426659e-09,4.282631031890393e-09,427.14003252983093,2.8958553772477266e-09,75,432.3612103462219,0.0001523481036979906,1715784038.8475983,1052
1.0006938631312763e-09,2.4713750806306055e-09,469.2559208869934,1.470681217499329e-09,76,474.47710371017456,0.00013049986576256248,1715784080.9634917,1157
6.152264694170584e-10,1.447815200466884e-09,515.4362571239471,8.325887310498256e-10,77,520.6576788425446,0.00012544151127878763,1715784127.1440668,1272
2.0538095730275903e-08,3.3418245224359695e-08,566.7448732852936,1.2880149494083794e-08,78,571.9660708904266,0.0001106746118891172,1715784178.4524589,1400
8.403177551346811e-10,2.135489823134024e-09,622.4790508747101,1.295172067999343e-09,79,627.7002882957458,9.315037790668233e-05,1715784234.1866763,1539
3.208867859036201e-10,6.338536987060571e-10,684.1799967288971,3.1296691280243704e-10,80,689.4012336730957,8.734861944512175e-05,1715784295.8876216,1693
3.5558350785274113e-10,8.150944404399263e-10,752.3957254886627,4.5951093258718527e-10,81,757.616988658905,7.51707942425612e-05,1715784364.1033766,1863
