_runtime,loss_interior,step,l2_error,loss,_timestamp,loss_boundary,time,_step
14.201129913330078,0.011600561426712964,46,0.18650930478695024,0.04456802235374765,1715771679.9076169,0.03296746092703468,10.441943407058716,42
14.934478282928467,0.010915765290385095,50,0.19845413169639906,0.03695231571118919,1715771680.6409652,0.02603655042080409,11.17495322227478,43
15.849206924438477,0.009793383129583624,55,0.19807826152073904,0.033680225997048556,1715771681.5556939,0.02388684286746493,12.089938640594482,44
16.952964782714844,0.006917201579940462,61,0.16888919513374018,0.02798882717600142,1715771682.6594517,0.021071625596060958,13.193628311157227,45
18.049729585647583,0.006183802854336664,67,0.15926744561561204,0.023770476251072273,1715771683.7562165,0.017586673396735607,14.29056167602539,46
19.16638445854187,0.0054260073214526605,73,0.14527658318490055,0.020541399896074113,1715771684.8728714,0.015115392574621451,15.407186269760132,47
20.638691902160645,0.004109913590860979,81,0.1225673647302942,0.015063959907469102,1715771686.3451788,0.010954046316608122,16.879380702972412,48
22.108752489089966,0.003795246764861597,89,0.10113615667971254,0.012005309556034741,1715771687.8152394,0.008210062791173143,18.349504470825195,49
23.773581981658936,0.0036256338810950837,98,0.08086440453179548,0.009390835851891967,1715771689.480069,0.005765201970796883,20.014379262924194,50
25.429001569747925,0.0029095528630385687,107,0.06305837613269456,0.005564387883242257,1715771691.1354885,0.002654835020203688,21.669639825820923,51
27.43690776824951,0.00244147181769609,118,0.048686209395792816,0.004400140868494669,1715771693.1433947,0.001958669050798579,23.67769145965576,52
29.62679362297058,0.0014745159793343226,130,0.035238475625477564,0.002548474472793911,1715771695.3332806,0.0010739584934595882,25.867454767227173,53
32.029911041259766,0.0010791515707811235,143,0.033011977800174286,0.0020371037160373247,1715771697.736398,0.0009579521452562013,28.270331144332886,54
34.61465620994568,0.0007718172631623456,157,0.030373403305297805,0.0016032039312707763,1715771700.3211432,0.0008313866681084308,30.855360984802246,55
37.362411975860596,0.0006142406400127275,172,0.028241494665065387,0.0013572372905791656,1715771703.068899,0.0007429966505664381,33.60312628746033,56
40.68418073654175,0.00039852507729110336,190,0.024962474897817784,0.0009535551669503215,1715771706.3906677,0.0005550300896592182,36.92487573623657,57
44.015666484832764,0.0002838901479521297,208,0.024325162671724142,0.0008158809128122847,1715771709.7221534,0.000531990764860155,40.25641846656799,58
47.87276530265808,0.00015966452709738043,229,0.020298826387523082,0.0004254776303970352,1715771713.5792522,0.0002658131032996548,44.11324167251587,59
52.10348200798035,0.0001045471184830671,252,0.018529733428281358,0.0002828103704905393,1715771717.809969,0.00017826325200747217,48.34404468536377,60
56.67845678329468,7.300665264486453e-05,277,0.016694521810469442,0.00020454074006044513,1715771722.3849437,0.0001315340874155806,52.91918110847473,61
61.83904767036438,6.642887155898025e-05,305,0.013786916616726914,0.00019803640068510636,1715771727.5455346,0.0001316075291261261,58.07914924621582,62
67.37404918670654,3.059774199156507e-05,335,0.011293109548373507,0.00010620399558466782,1715771733.0805361,7.560625359310276e-05,63.614521741867065,63
73.57509016990662,1.520565817432525e-05,369,0.009230332848173017,5.783911333756319e-05,1715771739.281577,4.263345516323794e-05,69.81574892997742,64
80.36202645301819,1.170035425291523e-05,406,0.008014884731594528,5.4524552076982825e-05,1715771746.0685134,4.2824197824067595e-05,76.60279178619385,65
87.76110577583313,7.241629210561594e-06,446,0.006383258758655242,2.6043930377207287e-05,1715771753.4675927,1.8802301166645693e-05,84.00185561180115,66
96.06296253204346,4.182644623381686e-06,491,0.004859158657197074,1.314607473211442e-05,1715771761.7694495,8.963430108732733e-06,92.30344319343567,67
105.02315640449524,2.312308566850875e-06,540,0.0029886926818329393,5.851612980008119e-06,1715771770.7296433,3.539304413157244e-06,101.26386976242065,68
114.88616228103638,1.3437606973401246e-06,594,0.0021607656906362685,2.6331721455483663e-06,1715771780.5926492,1.2894114482082417e-06,111.12691259384155,69
125.70429277420044,8.739918225664709e-07,653,0.0014116734102725878,1.5065882324629558e-06,1715771791.4107797,6.325964098964848e-07,121.94481587409973,70
137.57383394241333,6.827654355285168e-07,718,0.0009895060357871723,1.2820970986713704e-06,1715771803.280321,5.993316631428535e-07,133.81455874443054,71
150.7349066734314,2.8672195265463736e-07,790,0.0007806916222698396,4.811527389378656e-07,1715771816.4413936,1.9443078628322822e-07,146.97551703453064,72
165.18523693084717,1.9987119596562335e-07,869,0.0006390565495846576,3.153747407204233e-07,1715771830.8917239,1.1550354475479998e-07,161.42569947242737,73
181.1580047607422,1.5756108551193227e-07,956,0.0005025871361197385,2.620591893825978e-07,1715771846.8644917,1.0449810387066555e-07,177.39875411987305,74
198.72780895233154,1.3533177149864462e-07,1052,0.00043929621210444804,2.2146826335280932e-07,1715771864.434296,8.61364918541647e-08,194.9682228565216,75
218.0284833908081,1.1442443485102281e-07,1157,0.0004030649422464377,1.6208157195606249e-07,1715771883.7349703,4.765713710503967e-08,214.269198179245,76
239.10235404968262,6.828395686009237e-08,1272,0.00035283309636638686,1.1046008703384058e-07,1715771904.808841,4.217613017374821e-08,235.34297466278076,77
262.5646274089813,2.0749429068123867e-07,1400,0.0003138179572520361,2.988502724904483e-07,1715771928.2711143,9.135598180920962e-08,258.8050227165222,78
288.15592885017395,6.251039592724816e-08,1539,0.0002602523656500803,9.461638135091271e-08,1715771953.8624158,3.210598542366456e-08,284.39663219451904,79
316.5125517845154,4.9356896487388095e-08,1693,0.000264731085853075,6.899475981253641e-08,1715771982.2190387,1.9637863325148317e-08,312.7522029876709,80
347.6329207420349,5.2752662737797865e-08,1863,0.00021641188805384423,7.489248698926102e-08,1715772013.3394077,2.2139824251463163e-08,343.87333607673645,81
381.76073026657104,3.67292402216278e-08,2049,0.00019297522315938552,5.382580489328289e-08,1715772047.4672172,1.7096564671655094e-08,378.0012037754059,82
419.2505750656128,3.075909895481341e-08,2254,0.0001894392260667281,4.610895267428909e-08,1715772084.957062,1.534985371947568e-08,415.4912762641907,83
460.28197741508484,2.8758619755602246e-08,2479,0.00016803503219603555,3.865051246018168e-08,1715772125.9884644,9.891892704579435e-09,456.5224521160126,84
505.6433320045471,3.224845981459135e-08,2727,0.0001538065173778237,4.357375733190529e-08,1715772171.349819,1.1325297517313938e-08,501.88381123542786,85
555.6113862991333,8.381590304779276e-08,3000,0.00015409975288187925,1.0906546218694422e-07,1715772221.3178732,2.5249559139151465e-08,551.8518126010895,86
610.5381369590759,2.1714605989388933e-08,3299,0.0001501870949946998,2.9796771947221654e-08,1715772276.244624,8.08216595783272e-09,606.7785511016846,87
670.7758278846741,1.9916733109468592e-08,3629,0.00012795669152249853,2.8999498371915803e-08,1715772336.4823148,9.082765262447212e-09,667.0163135528564,88
737.2336411476135,1.7183014993916994e-08,3992,0.00012763083459311193,2.345998919249748e-08,1715772402.940128,6.2769741985804875e-09,733.4741389751434,89
810.2421061992645,1.60194106608623e-08,4391,0.00011747553460867911,2.1545817632133152e-08,1715772475.9485931,5.526406971270852e-09,806.4825856685638,90
890.8584728240967,1.7979635028121016e-08,4831,0.000112850007142068,2.5302471121224452e-08,1715772556.5649598,7.322836093103435e-09,887.0989747047424,91
979.2891240119934,2.1904218160798173e-08,5314,0.00010542080469632585,3.0649431245429094e-08,1715772644.995611,8.745213084630925e-09,975.5296034812927,92
1076.551031112671,1.1066185058211855e-08,5845,9.402693783908765e-05,1.5992586939521276e-08,1715772742.257518,4.92640188130942e-09,1072.7914214134216,93
1183.3125257492065,1.1325229041050375e-08,6429,9.029699280912088e-05,1.653532759299311e-08,1715772849.0190127,5.210098551942734e-09,1179.5530216693878,94
1301.4244723320007,1.1058017201967639e-08,7072,8.575715479666054e-05,1.4995281752670244e-08,1715772967.1309593,3.937264550702605e-09,1297.6649129390717,95
1431.4330167770386,8.702668949136838e-09,7779,8.18019992301524e-05,1.1735664486810133e-08,1715773097.1395037,3.0329955376732933e-09,1427.6734266281128,96
1574.2181515693665,9.621666455911374e-09,8557,8.72094391635348e-05,1.3105139210251377e-08,1715773239.9246385,3.483472754340004e-09,1570.4586334228516,97
1731.5141625404358,1.1335742447370229e-08,9413,7.379938290087292e-05,1.4944723257230374e-08,1715773397.2206495,3.6089808098601454e-09,1727.754584312439,98
1904.1657483577728,7.310378581153307e-09,10354,7.286414028795101e-05,9.775154958652315e-09,1715773569.8722353,2.464776377499008e-09,1900.4061810970306,99
2094.2721421718597,5.462414801742996e-09,11389,7.228501405380885e-05,7.223877101370026e-09,1715773759.978629,1.761462299627029e-09,2090.511236667633,100
2302.2646484375,8.525683313413463e-09,12528,6.462759499129537e-05,1.125042917636606e-08,1715773967.9711354,2.724745862952596e-09,2298.5051670074463,101
2531.471389055252,5.692379204934813e-09,13781,6.516663953988494e-05,7.498021691372168e-09,1715774197.177876,1.8056424864373551e-09,2527.711909532547,102
2784.40691447258,5.470175261968446e-09,15159,5.56293407306655e-05,7.312788682579267e-09,1715774450.1134014,1.8426134206108216e-09,2780.6472742557526,103
3003.8833425045013,4.258648987535967e-09,16356,5.7595941958537246e-05,5.905883875123113e-09,1715774669.5898294,1.6472348875871458e-09,3000.123953104019,104
