_runtime,l2_error,loss_boundary,loss,step,time,_timestamp,_step,loss_interior
14.726149082183838,0.08037131470034263,0.012855547289398576,0.013940760355621999,46,10.880451917648315,1715511917.2533312,42,0.0010852130662234217
15.511580228805542,0.07911331500780285,0.012532560219220393,0.01355026749037476,50,11.665675640106201,1715511918.0387623,43,0.0010177072711543666
16.43445062637329,0.073435990566922,0.011875636947753893,0.012965990414484839,55,12.588778972625732,1715511918.9616327,44,0.0010903534667309463
17.737763166427612,0.06874567281571863,0.010414625804497481,0.011530812249106532,61,13.891938924789429,1715511920.2649453,45,0.0011161864446090513
18.99078106880188,0.06435760959792143,0.008959639500201197,0.009866005186781266,67,15.145072937011719,1715511921.5179632,46,0.0009063656865800704
20.379865646362305,0.0620427772691925,0.008665871523053089,0.009582144114942702,73,16.534175634384155,1715511922.9070477,47,0.0009162725918896138
21.94273805618286,0.060073306154888824,0.008264679991945327,0.009121824414366209,81,18.096991062164307,1715511924.4699202,48,0.0008571444224208816
23.572561025619507,0.058732512145530054,0.007981522806955294,0.008828612308670707,89,19.72679090499878,1715511926.0997431,49,0.0008470895017154133
25.474427461624146,0.060295072194294703,0.0077058196980556186,0.008493945801835288,98,21.62871479988098,1715511928.0016096,50,0.0007881261037796699
27.2241313457489,0.05707966592158704,0.007305721465069324,0.008110709431940978,107,23.378386735916138,1715511929.7513134,51,0.0008049879668716543
29.50481414794922,0.05823609112765873,0.006887164716340679,0.00761278979509006,118,25.659023761749268,1715511932.0319963,52,0.0007256250787493809
31.728382110595703,0.05326628715375055,0.006164891709156241,0.00682676982682102,130,27.88262128829956,1715511934.2555642,53,0.0006618781176647791
34.24903345108032,0.04654282525760373,0.004895179512333129,0.005528145796040949,143,30.403273820877075,1715511936.7762156,54,0.0006329662837078195
36.81216812133789,0.04057174495509486,0.00369110236288665,0.004292964648219895,157,32.96605396270752,1715511939.3393502,55,0.0006018622853332451
39.81810522079468,0.032509819826093085,0.002459504265640332,0.002996117500340827,172,35.972325801849365,1715511942.3452873,56,0.0005366132347004948
43.36777353286743,0.03175142839637065,0.002251062136384191,0.002764860097981743,190,39.522026777267456,1715511945.8949556,57,0.000513797961597552
46.98992347717285,0.025731875589927386,0.0014436540550791998,0.0018958312670598384,208,43.14415955543518,1715511949.5171056,58,0.0004521772119806385
51.27507400512695,0.02229801262737678,0.0011307425762181144,0.0015243711278099415,229,47.42933773994446,1715511953.802256,59,0.0003936285515918271
56.21685767173767,0.01849517791919362,0.0007854115581364114,0.001121723561278145,252,52.37101984024048,1715511958.7440398,60,0.00033631200314173363
61.16721510887146,0.017403122797393058,0.0006853844673267396,0.000999855102468305,277,57.321210622787476,1715511963.6943972,61,0.0003144706351415653
67.12990355491638,0.016772573054749374,0.0006352454193877528,0.0009367414665023366,305,63.28414249420166,1715511969.6570857,62,0.0003014960471145837
72.9615421295166,0.016098270312538222,0.0005842204806131516,0.000872834672150056,335,69.11580157279968,1715511975.4887242,63,0.00028861419153690436
79.92618584632874,0.015315957730972255,0.0005324902207363424,0.0008007919285630562,369,76.08049440383911,1715511982.453368,64,0.00026830170782671383
87.02964520454407,0.014673257690747964,0.0004753519673538591,0.0007321822535043991,406,83.18364191055298,1715511989.5568273,65,0.00025683028615053994
95.16503977775574,0.013980516129479521,0.0004276313735579486,0.0006712551485625713,446,91.31918120384216,1715511997.6922219,66,0.0002436237750046227
104.64512181282043,0.013045968832947143,0.00037901240504775756,0.0006052258795931098,491,100.79935312271118,1715512007.172304,67,0.00022621347454535213
114.35570979118347,0.012302867968222327,0.0003221688568468058,0.0005399247236389482,540,110.50988125801086,1715512016.882892,68,0.0002177558667921424
125.19700145721436,0.01156813826477255,0.0002734535028711995,0.0004793627368474382,594,121.35100603103638,1715512027.7241836,69,0.0002059092339762387
136.65319085121155,0.010564648210336534,0.0002356572703929404,0.00043127965159602786,653,132.80744242668152,1715512039.180373,70,0.00019562238120308747
149.49974179267883,0.010067130271747753,0.00019993475021251722,0.0003884146989597339,718,145.65402913093567,1715512052.026924,71,0.0001884799487472167
163.47663021087646,0.009495879257999917,0.00017136543796778287,0.00035250682612368675,790,159.63050484657288,1715512066.0038123,72,0.0001811413881559039
179.0197491645813,0.008697660317996733,0.00014755064784724632,0.0003194181604911113,869,175.1740493774414,1715512081.5469313,73,0.00017186751264386497
196.45310616493225,0.008377007832369193,0.0001257653556834733,0.0002905879933397381,956,192.6072075366974,1715512098.9802883,74,0.0001648226376562648
215.57657861709595,0.007915513836147263,0.00010847715734156026,0.0002654695334646223,1052,211.73058342933655,1715512118.1037607,75,0.00015699237612306206
236.84931349754333,0.007376836333295322,9.456826047278263e-05,0.0002433194659923796,1157,233.00357818603516,1715512139.3764956,76,0.00014875120551959695
260.0592086315155,0.007222741426578591,8.19116031394289e-05,0.0002226046295560637,1272,256.2131736278534,1715512162.5863907,77,0.0001406930264166348
285.9044864177704,0.006797520357685976,7.14177921012751e-05,0.00020389698578846682,1400,282.0587022304535,1715512188.4316685,78,0.00013247919368719174
314.0351417064667,0.00640278205905599,6.314992975560813e-05,0.00018690276140529327,1539,310.18935656547546,1715512216.5623238,79,0.00012375283164968513
345.5642273426056,0.006048087940079475,5.563743472611925e-05,0.00017101928397645963,1693,341.7181861400604,1715512248.0914094,80,0.00011538184925034038
379.5921754837036,0.005736348140601355,4.914547258073005e-05,0.00015626528374364308,1863,375.74640417099,1715512282.1193576,81,0.00010711981116291303
417.5584764480591,0.005559307556832362,4.3402060482084004e-05,0.00014229572888065724,2049,413.71247124671936,1715512320.0856586,82,9.889366839857324e-05
459.78051233291626,0.005352600653552071,3.8117486248202145e-05,0.00012907322541636095,2254,455.9346079826355,1715512362.3076944,83,9.095573916815881e-05
503.56311225891113,0.004963187165842957,3.3382779061639364e-05,0.00011647326980743656,2479,499.7171185016632,1715512406.0902944,84,8.30904907457972e-05
552.5740838050842,0.00467054371982087,2.895824183269386e-05,0.0001044757814860076,2727,548.7280015945435,1715512455.101266,85,7.551753965331374e-05
607.1867158412933,0.004445396215236799,2.4722539424989656e-05,9.283781425840229e-05,3000,603.3409118652344,1715512509.713898,86,6.811527483341263e-05
666.6832911968231,0.00411309989278289,2.109107839645834e-05,8.238449659881483e-05,3299,662.837327003479,1715512569.2104733,87,6.129341820235649e-05
733.0807225704193,0.003822818529948973,1.766411417128089e-05,7.252125592183161e-05,3629,729.2349143028259,1715512635.6079047,88,5.485714175055072e-05
805.8363492488861,0.0035565139840608466,1.4511175196574747e-05,6.318696431941637e-05,3992,801.9902808666229,1715512708.3635314,89,4.867578912284162e-05
884.0706844329834,0.0031409009792876144,1.180571827974487e-05,5.467793378682531e-05,4391,880.2246725559235,1715512786.5978665,90,4.2872215507080435e-05
972.5495884418488,0.0029506991327486716,9.684118823797958e-06,4.747780295382385e-05,4831,968.7035574913025,1715512875.0767705,91,3.779368413002589e-05
1003.95294880867,0.002901860067618521,9.095419717046715e-06,4.543281826720401e-05,4984,1000.1069493293762,1715512906.480131,92,3.6337398550157294e-05
