_runtime,loss_boundary,l2_error,_timestamp,loss_interior,time,_step,loss,step
16.43224835395813,0.00019940507867918024,0.007784528670866419,1715512993.0696235,0.00011142503521134594,12.409809589385986,42,0.0003108301138905262,46
17.36528205871582,4.375450206427949e-05,0.0038887019432433385,1715512994.0026572,5.4184324035471003e-05,13.342880725860596,43,9.793882609975049e-05,50
18.528292894363403,4.205730952753284e-06,0.001486168048589436,1715512995.165668,1.5528723027493137e-05,14.50590968132019,44,1.973445398024642e-05,55
19.939027547836304,1.527533948886264e-06,0.0009668055165536588,1715512996.5764027,6.798956093642351e-06,15.916637420654297,45,8.326490042528615e-06,61
21.325605154037476,6.074779698230791e-07,0.0005047268144067223,1715512997.9629803,3.302767820692567e-06,17.303158044815063,46,3.910245790515646e-06,67
22.725423574447632,2.517652976322683e-07,0.0003422945829126986,1715512999.3627987,1.4275788032857694e-06,18.703041315078735,47,1.6793441009180377e-06,73
24.575082778930664,8.485991133782854e-08,0.00021693571740353246,1715513001.212458,7.169563099772055e-07,20.552608251571655,48,8.018162213150341e-07,81
26.602272510528564,4.732479878093639e-08,0.00017056551087944768,1715513003.2396476,4.4188655784191443e-07,22.579787731170654,49,4.892113566228509e-07,89
28.705057382583618,2.1838818918429165e-08,0.00013120737485119996,1715513005.3424325,1.909572200291618e-07,24.682645082473755,50,2.1279603894759095e-07,98
30.775988817214966,9.537169319173041e-09,8.246387913753981e-05,1715513007.413364,7.52336451947279e-08,26.752939462661743,51,8.477081451390095e-08,107
33.3669970035553,3.030112162107889e-09,6.113397121774272e-05,1715513010.0043721,2.5873193573198655e-08,29.344443559646606,52,2.8903305735306544e-08,118
36.14095687866211,1.2655493836963155e-09,3.534902978204099e-05,1715513012.778332,1.3582248168670619e-08,32.11846566200256,53,1.4847797552366933e-08,130
39.13205051422119,6.803689336799578e-10,2.592642088404327e-05,1715513015.7694256,7.496038847258394e-09,35.10962796211243,54,8.176407780938352e-09,143
42.34554576873779,1.9214883485382383e-10,9.868003727294995e-06,1715513018.982921,3.6975616476954003e-09,38.32268667221069,55,3.8897104825492245e-09,157
45.829294204711914,1.228887469989589e-10,9.71100308949902e-06,1715513022.4666693,1.6910170602752422e-09,41.806684494018555,56,1.8139058072742012e-09,172
49.94218707084656,8.616330106455366e-11,8.22759014600486e-06,1715513026.5795622,7.579129449773993e-10,45.91929078102112,57,8.44076246041953e-10,190
54.081464767456055,4.4813202003378915e-11,6.6492238729300845e-06,1715513030.71884,4.781878405732399e-10,50.059014320373535,58,5.230010425766187e-10,208
58.884549379348755,1.4962142710414396e-11,4.104944514403403e-06,1715513035.5219245,2.777236337568829e-10,54.86133074760437,59,2.9268577646729727e-10,229
64.2189154624939,1.8119182451794737e-12,1.272116555071815e-06,1715513040.8562906,1.4007960902679258e-10,60.19644641876221,60,1.4189152727197204e-10,252
69.92715811729431,8.991462511197594e-13,1.2847340416694829e-06,1715513046.5645332,7.535633229325535e-11,65.90402579307556,61,7.625547854437511e-11,277
76.35999822616577,2.0867629302501912e-12,1.7969396730749642e-06,1715513052.9973733,3.455924650757059e-11,72.337158203125,62,3.6646009437820786e-11,305
83.24328255653381,2.165780963842696e-12,1.583954229733492e-06,1715513059.8806577,1.9440842005218254e-11,79.22048425674438,63,2.160662296906095e-11,335
91.04322743415833,9.687593018927134e-13,1.0409802022720609e-06,1715513067.6806026,1.2852523866916512e-11,87.02048301696777,64,1.3821283168809226e-11,369
99.633127450943,3.106548995269903e-13,5.205944466725346e-07,1715513076.2705026,7.800805549007793e-12,95.61035108566284,65,8.111460448534783e-12,406
108.82775020599365,1.9884503855622898e-13,6.556598180125319e-07,1715513085.4651253,4.730627401709621e-12,104.8052806854248,66,4.92947244026585e-12,446
119.1166877746582,1.0749043282527629e-13,4.3388366616359375e-07,1715513095.754063,2.8560534669217316e-12,115.09339785575867,67,2.963543899747008e-12,491
130.46358370780945,5.886906066092015e-14,2.862890046462421e-07,1715513107.1009588,1.6538122889377662e-12,126.4407958984375,68,1.7126813495986864e-12,540
142.91894721984863,5.985181943509483e-14,2.5756550247454606e-07,1715513119.5563223,1.014286821771681e-12,138.89638423919678,69,1.0741386412067758e-12,594
156.58315801620483,2.4605258979846024e-14,1.8585859301138696e-07,1715513133.2205331,5.702613175484822e-13,152.5604681968689,70,5.948665765283282e-13,653
171.5834698677063,2.123926330381543e-14,1.7654159203732064e-07,1715513148.220845,2.9831322550896413e-13,167.56099724769592,71,3.1955248881277956e-13,718
188.1866478919983,1.0009066457935993e-14,1.1193230946588612e-07,1715513164.824023,2.1136424597901784e-13,184.1640157699585,72,2.2137331243695382e-13,790
206.40265941619873,5.445488785668486e-15,8.886972461085771e-08,1715513183.0400345,1.6243243766967158e-13,202.38000082969666,73,1.6787792645534005e-13,869
226.51834321022034,4.683348070493974e-15,7.15000730740189e-08,1715513203.1557183,1.4138628416473011e-13,222.49589228630066,74,1.4606963223522408e-13,956
248.80576705932617,3.2719216964664548e-15,6.404499980356079e-08,1715513225.4431422,1.2031678498228062e-13,244.7831106185913,75,1.2358870667874708e-13,1052
273.2091591358185,2.724784156113054e-15,5.635779069086667e-08,1715513249.8465343,1.0287706458612202e-13,269.18665862083435,76,1.0560184874223508e-13,1157
299.81974387168884,2.1251639093601716e-15,5.209896150413907e-08,1715513276.457119,8.646526047894774e-14,295.797078371048,77,8.859042438830791e-14,1272
329.4809036254883,1.8591395379269246e-15,4.8201333257381734e-08,1715513306.1182787,7.187362841812422e-14,325.4583480358124,78,7.373276795605114e-14,1400
361.6288106441498,1.7225635175634123e-15,4.508402404161921e-08,1715513338.2661858,6.083066036301271e-14,357.60613775253296,79,6.255322388057612e-14,1539
397.3359730243683,1.3809646466106323e-15,4.028466916357574e-08,1715513373.9733481,4.976820218266449e-14,393.31330466270447,80,5.114916682927513e-14,1693
436.6231150627136,1.2071216693983357e-15,3.921577299739293e-08,1715513413.2604902,4.279029952529752e-14,432.6005916595459,81,4.3997421194695856e-14,1863
479.590119600296,1.1496068382085901e-15,3.837295041373018e-08,1715513456.2274947,3.7641171237843717e-14,475.56735610961914,82,3.879077807605231e-14,2049
526.8722138404846,1.1824612677025766e-15,3.784976863236897e-08,1715513503.509589,3.187160895999569e-14,522.8494749069214,83,3.305407022769827e-14,2254
578.7686491012573,1.241253584342966e-15,3.7797729408719286e-08,1715513555.4060242,2.6443836764550464e-14,574.7459263801575,84,2.7685090348893432e-14,2479
636.1027882099152,1.2537717734323966e-15,3.518336876010531e-08,1715513612.7401633,2.2698043179034162e-14,632.079980134964,85,2.3951814952466558e-14,2727
698.5984461307526,1.246568712270668e-15,3.3657805486134135e-08,1715513675.2358212,1.8580389265114173e-14,694.5752182006836,86,1.9826957977384842e-14,3000
767.0200517177582,1.1823556803509149e-15,3.068360287558185e-08,1715513743.6574268,1.6172921761178015e-14,762.9972376823425,87,1.735527744152893e-14,3299
843.0362141132355,1.0758516510958367e-15,2.9578617197872895e-08,1715513819.6735892,1.3940463644827958e-14,839.0137476921082,88,1.5016315295923794e-14,3629
927.3846011161804,9.93966072681291e-16,2.7487495232048136e-08,1715513904.0219762,1.2006904017371102e-14,923.3618338108063,89,1.3000870090052392e-14,3992
1004.2466580867767,8.683303398155478e-16,3.0470882577771924e-08,1715513980.8840332,9.824857096199171e-15,1000.2238824367523,90,1.0693187436014719e-14,4323
