time,loss_interior,loss,step,loss_boundary,_step,_runtime,l2_error,_timestamp
151.50529432296753,1.4750250664648446e-05,1.673920274758513e-05,43250,1.9889520829366833e-06,114,156.62372589111328,0.001130757602020962,1715507905.3507318
166.43411421775818,1.4083768518228614e-05,1.5842434222731022e-05,47575,1.7586657045024092e-06,115,171.55256938934326,0.0010593023903712657,1715507920.2795753
182.88751339912415,1.3445192693081368e-05,1.4989248585223447e-05,52332,1.5440558921420788e-06,116,188.00625443458557,0.0009883115067695677,1715507936.7332604
200.89170932769775,1.2814814025818e-05,1.4157744128860225e-05,57566,1.3429301030422262e-06,117,206.01015782356262,0.0009176572252223967,1715507954.7371638
220.75076985359192,1.2184039411768807e-05,1.3340006604214841e-05,63322,1.1559671924460344e-06,118,225.86934089660645,0.000848058850251197,1715507974.5963469
242.53915643692017,1.1552262128496537e-05,1.2538180825667373e-05,69654,9.859186971708357e-07,119,247.65785312652588,0.0007811061382415398,1715507996.384859
266.43027091026306,1.0924321873832779e-05,1.1760902209535602e-05,76620,8.365803357028228e-07,120,271.5487394332886,0.0007191920372630671,1715508020.2757454
292.8704762458801,1.0306715295522342e-05,1.1017426047527654e-05,84281,7.107107520053123e-07,121,297.9895029067993,0.0006647826044804547,1715508046.7165089
321.7415075302124,9.704501777512443e-06,1.0312576879145877e-05,92710,6.080751016334334e-07,122,326.8604505062103,0.0006192087497381112,1715508075.5874565
353.9252052307129,9.122017987857774e-06,9.64756282013191e-06,101980,5.255448322741358e-07,123,359.0439257621765,0.0005820584353574099,1715508107.7709317
389.287739276886,8.561978158879615e-06,9.020369724818916e-06,112178,4.583915659393014e-07,124,394.4063799381256,0.0005514163338818784,1715508143.133386
428.29611587524414,8.02536202875819e-06,8.427283631633978e-06,123396,4.0192160287578763e-07,125,433.41459679603577,0.0005247704310840664,1715508182.1416028
471.13665771484375,7.50999116727592e-06,7.86225041408507e-06,135736,3.5225924680914974e-07,126,476.25556993484497,0.0004997651401386892,1715508224.982576
518.1947758197784,7.009892404601854e-06,7.316615353572374e-06,149309,3.0672294897051985e-07,127,523.3132328987122,0.0004747113120169641,1715508272.0402389
570.0703008174896,6.5152749599133e-06,6.779154575053822e-06,164240,2.6387961514052153e-07,128,575.1892507076263,0.00044875387776783273,1715508323.9162567
626.8788197040558,6.013605685999292e-06,6.2369115006438816e-06,180664,2.2330581464459e-07,129,631.9974665641785,0.0004216892905468025,1715508380.7244725
689.38725233078,5.490446385361475e-06,5.675598480865278e-06,198731,1.8515209550380296e-07,130,694.5060451030731,0.00039355774522464317,1715508443.233051
758.3807859420776,4.930249360679614e-06,5.0801329518000155e-06,218604,1.4988359112040144e-07,131,763.4997289180756,0.0003643779416118204,1715508512.2267349
834.3043184280396,4.318311106904268e-06,4.436687905047497e-06,240464,1.1837679814322919e-07,132,839.4234704971313,0.00033438291266578993,1715508588.1504765
917.5957188606262,3.6492274775853745e-06,3.741471268993642e-06,264510,9.224379140826768e-08,133,922.714515209198,0.0003050858952367273,1715508671.4415212
1000.0016751289368,3.0123880407931748e-06,3.0871754656980527e-06,288296,7.478742490487787e-08,134,1005.1204724311829,0.00028248673704622975,1715508753.8474784
