_timestamp,step,_runtime,_step,l2_error,loss_boundary,loss_interior,loss,time
1716184114.5921178,406,197.47578883171082,65,0.006812481070821987,1.9497481833820577e-05,2.42689462792238e-07,1.9740171296612817e-05,192.55303025245667
1716184133.2029314,446,216.08660244941711,66,0.006397420521817739,1.6528043813280513e-05,1.9290256425569153e-07,1.6720946377536205e-05,211.1635661125183
1716184154.1281025,491,237.0117735862732,67,0.0060104952331631635,1.408170722681506e-05,1.406115210601898e-07,1.422231874787525e-05,232.08898544311523
1716184176.9921477,540,259.87581872940063,68,0.005673240271050383,1.2088107869234161e-05,1.2378083242293622e-07,1.2211888701657097e-05,254.95271944999695
1716184202.1096761,594,284.99334716796875,69,0.0053320486557890305,1.0288459177588346e-05,7.958761119041584e-08,1.0368046788778762e-05,280.0704779624939
1716184229.533159,653,312.4168300628662,70,0.00502174722191748,8.7756939065907e-06,5.492265284514e-08,8.830616559435841e-06,307.49376130104065
1716184259.7637322,718,342.64740324020386,71,0.004690065902411322,7.298477295785769e-06,3.3730093194172e-08,7.332207388979941e-06,337.7246186733246
1716184293.2533748,790,376.1370458602905,72,0.004346291598219805,5.9297695631008894e-06,3.7325851288520626e-08,5.96709541438941e-06,371.2139639854431
1716184329.998237,869,412.8819079399109,73,0.00410192284875932,5.059226005577109e-06,3.019204859103567e-08,5.089418054168145e-06,407.9587666988373
1716184370.4717023,956,453.35537338256836,74,0.003876469661062988,4.3069596333018385e-06,1.803080207351396e-08,4.324990435375353e-06,448.4321036338806
1716184415.2073941,1052,498.09106516838074,75,0.0036612002513428353,3.654192883778845e-06,8.568623315275225e-09,3.6627615070941203e-06,493.1680660247803
1716184464.073997,1157,546.9576680660248,76,0.00347931552789711,3.156814169663186e-06,6.922176685905798e-09,3.163736346349092e-06,542.0345380306244
1716184517.512287,1272,600.3959579467773,77,0.003278607369361296,2.63711264176965e-06,4.890635126476559e-09,2.6420032768961264e-06,595.4724645614624
1716184577.0205894,1400,659.9042603969574,78,0.003089200566097213,2.2025634988105528e-06,4.159965762045687e-09,2.2067234645725985e-06,654.981166601181
1716184641.7711732,1539,724.6548442840576,79,0.0028335771700998044,5.85323632481581e-06,3.5314764519751435e-06,9.384712776790952e-06,719.7317221164703
1716184713.4347122,1693,796.3183832168579,80,0.0022445845383103806,2.87348636376342e-06,1.398488383402894e-07,3.0133352021037095e-06,791.3951699733734
1716184792.5247416,1863,875.408412694931,81,0.0019740606543706078,1.8464174913211325e-06,2.2068174980373716e-08,1.8684856663015061e-06,870.4853076934814
1716184879.1365592,2049,962.0202302932739,82,0.001817815933925049,1.3711828317956055e-06,7.855853811903234e-09,1.3790386856075089e-06,957.097106218338
1716184974.490671,2254,1057.3743419647217,83,0.0017008885721772108,1.0683815078131664e-06,2.609659496691139e-09,1.0709911673098576e-06,1052.4512207508087
1716185079.1220357,2479,1162.0057067871094,84,0.0016042243589607873,8.545807315119768e-07,2.112047794451562e-09,8.566927793064284e-07,1157.0824809074402
1716185194.749989,2727,1277.6336600780487,85,0.0015225857749808864,6.95336533101082e-07,9.246452822487499e-10,6.962611783833307e-07,1272.710467338562
1716185321.788671,3000,1404.6723420619965,86,0.0014909202211752985,1.6230962307596762e-06,4.356098785518388e-06,5.979195016278064e-06,1399.7491946220398
1716185460.9512186,3299,1543.8348896503448,87,0.0012531093040817896,7.621065773003476e-07,2.0482399982373452e-08,7.82588977282721e-07,1538.9117176532745
1716185614.409218,3629,1697.2928891181946,88,0.0011618413436478418,5.172520370389635e-07,3.1475699655864416e-09,5.203996070045499e-07,1692.3697278499603
1716185783.1050572,3992,1865.9887282848358,89,0.0010999317720715002,3.9093407996742655e-07,9.121153101457891e-10,3.9184619527757235e-07,1861.0655517578125
1716185968.5841484,4391,2051.4678194522858,90,0.0010499239164402491,3.0697117933293587e-07,4.725694671688622e-10,3.074437488001047e-07,2046.5446619987488
1716186173.1055527,4831,2255.989223718643,91,0.0009076598346683513,4.278032492363331e-07,1.3617026615206384e-08,4.4142027585153946e-07,2251.066028356552
1716186397.7837985,5314,2480.6674695014954,92,0.0008377455791910723,2.736837933973026e-07,1.0754429737835503e-09,2.7475923637108613e-07,2475.7442395687103
1716186644.7675061,5845,2727.6511771678925,93,0.0007905585474748843,1.9365878034449838e-07,2.707150010612767e-10,1.9392949534555965e-07,2722.7279210090637
1716186916.4166524,6429,2999.300323486328,94,0.0007100110653515177,2.5030325059088213e-07,6.432085985026549e-09,2.567353365759087e-07,2994.3770723342896
1716187215.5658205,7072,3298.4494915008545,95,0.0006674044651146186,1.5530966317171555e-07,6.112689986771908e-10,1.5592093217039275e-07,3293.526268005371
1716187544.623022,7779,3627.506693124771,96,0.0006350266065028886,2.1319534896128225e-07,1.1922808887092547e-08,2.2511815784837478e-07,3622.5835013389587
1716187906.4503334,8557,3989.3340044021606,97,0.0005790695386783161,1.1579142247780813e-07,4.916836433287232e-10,1.1628310612113685e-07,3984.4108006954193
1716188304.4594135,9413,4387.343084573746,98,0.0005240045146487495,1.4132391204755659e-07,4.1033649001988154e-09,1.454272769477554e-07,4382.419879198074
1716188742.126574,10354,4825.010245084763,99,0.0004928843015681911,8.316446210536476e-08,1.3746570485437805e-10,8.330192781021914e-08,4820.087044715881
1716189223.6173832,11389,5306.501054286957,100,0.00045353088460675157,8.51392061627897e-08,2.897431040687474e-10,8.542894926685845e-08,5301.5777950286865
1716189753.8046453,12528,5836.688316345215,101,0.0004270027349696497,8.514274881558671e-08,8.010628550277726e-10,8.594381167061448e-08,5831.765016555786
1716189922.5020587,12890,6005.385729789734,102,0.00041882028796777824,6.881397584848336e-08,2.304416232812815e-10,6.904441747176464e-08,6000.46249127388
