loss_interior,step,loss_boundary,_step,_timestamp,loss,time,_runtime,l2_error
0.0085563619657684,42,0.25167935870747116,41,1723045655.7011044,0.2602357206732396,2.798593044281006,3.5849905014038086,0.6255608613803794
0.02035805257609285,46,0.25557451768169476,42,1723045655.7689261,0.2759325702577876,2.8663549423217773,3.6528122425079346,0.5529702236943351
0.026606427482601305,50,0.26788174526561864,43,1723045655.8372025,0.2944881727482199,2.9349477291107178,3.7210886478424072,0.536838292949528
0.02148819826725952,55,0.25027928382378123,44,1723045655.9229438,0.27176748209104074,3.0205118656158447,3.8068299293518066,0.5766387975870407
0.011188079660255283,61,0.24153749297275676,45,1723045656.0226274,0.25272557263301204,3.1199491024017334,3.9065134525299072,0.6433608952746502
0.007886205017105201,67,0.2279293393302921,46,1723045656.1208634,0.23581554434739732,3.2182610034942627,4.004749536514282,0.6313010247307629
0.011751827230583484,73,0.18789001565242125,47,1723045656.2194753,0.19964184288300474,3.3168160915374756,4.103361368179321,0.5612124427239369
0.013151462970175524,81,0.19153039584145562,48,1723045656.349683,0.20468185881163115,3.44712233543396,4.233569145202637,0.5241565391438592
0.01071706935989105,89,0.1708731720683784,49,1723045656.4823112,0.18159024142826946,3.5801842212677,4.366197347640991,0.543478913593469
0.017866434099355715,98,0.15026398713122666,50,1723045656.6354272,0.16813042123058236,3.7331998348236084,4.519313335418701,0.5167116912124289
0.015933944489608977,107,0.14966208286768118,51,1723045656.7845407,0.16559602735729015,3.8819284439086914,4.668426752090454,0.5155050495467912
0.013782388576601438,118,0.14139894269476067,52,1723045656.9615142,0.1551813312713621,4.058822154998779,4.845400333404541,0.5082898034828536
0.010212684078573266,130,0.13118254548848365,53,1723045657.1539788,0.1413952295670569,4.251474142074585,5.037864923477173,0.4947779960105443
0.008809984201948742,143,0.1302060976110648,54,1723045657.3676777,0.13901608181301356,4.465163469314575,5.251563787460327,0.477803435048072
0.009779285185432678,157,0.12138810232499349,55,1723045657.592171,0.13116738751042617,4.689483642578125,5.476057052612305,0.4596996676698342
0.010698805268116453,172,0.11652899830827887,56,1723045657.8320584,0.12722780357639532,4.929383993148804,5.715944528579712,0.44327393019081385
0.014109974175352131,190,0.10290738490768546,57,1723045658.132899,0.11701735908303759,5.230657577514648,6.016785144805908,0.4046547728816577
0.01135732620127303,208,0.09047362610313923,58,1723045658.4202952,0.10183095230441226,5.517632007598877,6.304181337356567,0.4041523503750752
0.010836450383187932,229,0.07889301282884621,59,1723045658.7567382,0.08972946321203415,5.854143381118774,6.640624284744263,0.3876476119309395
0.014990671252644557,252,0.06490107691954856,60,1723045659.1213481,0.07989174817219312,6.21859073638916,7.005234241485596,0.3251634577462226
0.012378564346298004,277,0.05373116020128424,61,1723045659.5316544,0.06610972454758224,6.629504680633545,7.415540456771851,0.29738713978290116
0.011577223052751478,305,0.043186999667706595,62,1723045659.9798024,0.05476422272045807,7.077089786529541,7.8636884689331055,0.26581923649239037
0.010652153425651407,335,0.03065659287630181,63,1723045660.4595468,0.04130874630195322,7.556782484054565,8.343432903289795,0.22697148387489224
0.009032812106740881,369,0.025729574152842008,64,1723045661.0103683,0.03476238625958289,8.107883214950562,8.894254446029663,0.21054661808544683
0.007387086651112658,406,0.02112316408433066,65,1723045661.5999985,0.028510250735443318,8.69736909866333,9.483884572982788,0.18247197668792325
0.005446678746009752,446,0.018977671109375777,66,1723045662.244857,0.02442434985538553,9.342253684997559,10.128743171691895,0.15743195979119365
0.004234163540227219,491,0.016029917066726143,67,1723045662.963008,0.020264080606953363,10.06033205986023,10.846894025802612,0.1519184643954712
0.002998043749662611,540,0.012660704784437265,68,1723045663.756813,0.015658748534099876,10.854138135910034,11.6406991481781,0.11978872854532406
0.0025388055870170377,594,0.008230426399700784,69,1723045664.6111205,0.010769231986717821,11.70840334892273,12.495006561279297,0.11013731334308002
0.0022642197689672554,653,0.005531272628838337,70,1723045665.5553968,0.007795492397805592,12.652751684188843,13.439282894134521,0.08970473301726352
0.0019782850586947945,718,0.003254909604486543,71,1723045666.6000535,0.005233194663181338,13.697320461273193,14.48393964767456,0.0645425573886615
0.0017487747640360022,790,0.001903622029323105,72,1723045667.7437139,0.003652396793359107,14.841523885726929,15.627599954605103,0.04807453709403856
0.0013936386467539663,869,0.0013257078697928263,73,1723045669.0021014,0.0027193465165467924,16.099491119384766,16.885987520217896,0.03900216505577363
0.0009993665350227286,956,0.000930565648118893,74,1723045670.3930297,0.0019299321831416217,17.49027395248413,18.276915788650513,0.03382183445859981
0.0008190616940249538,1052,0.0007163510009759606,75,1723045671.923704,0.0015354126950009143,19.020937204360962,19.807590007781982,0.03124818001029954
0.0006488021028749062,1157,0.0006994297994860333,76,1723045673.611624,0.0013482319023609395,20.709444761276245,21.49551010131836,0.031178391246557042
0.0005193273968417037,1272,0.0006223733219776151,77,1723045675.4398823,0.0011417007188193188,22.5370671749115,23.323768377304077,0.025289960462167888
0.00047041555347614183,1400,0.0006217736315607905,78,1723045677.4756808,0.0010921891850369323,24.57279348373413,25.359566926956177,0.02350908870026222
0.0003482415815719569,1539,0.0004864905313860731,79,1723045679.6942937,0.00083473211295803,26.79151964187622,27.578179836273193,0.026976282657344242
0.0002596825013042242,1693,0.0004492986837369284,80,1723045682.1515846,0.0007089811850411526,29.24902367591858,30.035470724105835,0.01970390622365898
0.00019663704190190523,1863,0.0002945149452812216,81,1723045684.8581872,0.0004911519871831268,31.955759525299072,32.74207329750061,0.018014691222741325
0.00017328588744160256,2049,0.0005536031293387715,82,1723045687.820744,0.0007268890167803741,34.9178512096405,35.70463013648987,0.028806099873100156
0.00013726484233005868,2254,0.00020355628467667625,83,1723045691.0811522,0.00034082112700673493,38.178611040115356,38.96503829956055,0.016015500713618566
0.00010969612086493273,2479,0.0002781443725638427,84,1723045694.669412,0.00038784049342877546,41.765801429748535,42.553297996520996,0.016363698000030527
9.462863239717173e-05,2727,0.00025204384322846397,85,1723045698.6007457,0.0003466724756256357,45.6979022026062,46.48463177680969,0.025478793089187206
7.864164001251782e-05,3000,0.0001481070366938487,86,1723045702.9512649,0.0002267486767063665,50.049142599105835,50.835150957107544,0.016757011056974996
7.104784073119431e-05,3299,0.0001254890525050915,87,1723045707.7225535,0.0001965368932362858,54.81978440284729,55.6064395904541,0.016408873316551102
5.952192357286302e-05,3629,0.0002552185578239245,88,1723045712.9813123,0.00031474048139678754,60.07890343666077,60.865198373794556,0.016333767539396197
5.5150022653456306e-05,3992,0.00013042822164919878,89,1723045718.7748125,0.00018557824430265508,65.87185335159302,66.65869855880737,0.013638920951702199
4.5018902779390986e-05,4391,8.549421913225996e-05,90,1723045725.1363223,0.00013051312191165096,72.23320579528809,73.02020835876465,0.010241511064587212
5.1532773714216746e-05,4831,6.185577133564525e-05,91,1723045732.1430717,0.00011338854504986201,79.24007821083069,80.02695775032043,0.008544731181958545
3.615020046481792e-05,5314,0.0004565279399262641,92,1723045739.8238838,0.000492678140391082,86.9214506149292,87.70776987075806,0.02955040595556298
3.322332080452139e-05,5845,8.517430961672344e-05,93,1723045748.2612033,0.00011839763042124483,95.35821843147278,96.14508938789368,0.007591833796328973
3.759315750544446e-05,6429,7.108659481208154e-05,94,1723045757.5522816,0.00010867975231752599,104.64938640594482,105.43616771697998,0.009200931766055862
3.3944537603778056e-05,7072,6.738018637446748e-05,95,1723045767.7658432,0.00010132472397824554,114.86291241645813,115.64972925186157,0.007321230622531385
2.878217216782867e-05,7779,5.225853008661706e-05,96,1723045778.9739604,8.104070225444573e-05,126.07084846496582,126.85784649848938,0.011122157527994928
2.2208129863635197e-05,8557,0.00010384166593161409,97,1723045791.3063242,0.0001260497957952493,138.40347170829773,139.19021034240723,0.009019750449991768
1.961335064549347e-05,9413,3.564088268418749e-05,98,1723045804.8956757,5.525423332968096e-05,151.99280524253845,152.77956175804138,0.00672002084733804
2.2785219035928158e-05,10354,0.00035078320329113866,99,1723045819.8506925,0.00037356842232706683,166.94768595695496,167.73457860946655,0.026572593350961054
2.0820658251194875e-05,11389,3.484722778788466e-05,100,1723045836.3010828,5.566788603907953e-05,183.3981955051422,184.18496894836426,0.006472895392875364
1.2511444856217602e-05,12528,1.6814725910312195e-05,101,1723045854.3528774,2.93261707665298e-05,201.45000982284546,202.23676347732544,0.004811009024799712
1.756526507102115e-05,13781,1.9157365258560807e-05,102,1723045874.2200408,3.672263032958196e-05,221.3170599937439,222.10392689704895,0.003985206305546677
1.2980134140391773e-05,15159,6.40527921289805e-05,103,1723045896.1081908,7.703292626937227e-05,243.20570921897888,243.9920768737793,0.008096958131623776
1.1842541738258758e-05,16675,6.117355131802483e-05,104,1723045920.1641915,7.301609305628359e-05,267.26131296157837,268.048077583313,0.011145618488497015
1.184830420593198e-05,18342,2.3947716921554474e-05,105,1723045946.679262,3.579602112748645e-05,293.7766559123993,294.563148021698,0.0069028421605960705
1.688435126097793e-05,20177,1.2037270298642733e-05,106,1723045975.8511353,2.8921621559620664e-05,322.948602437973,323.73502135276794,0.0029499793396801834
1.3293399838720828e-05,22194,8.17308268466263e-05,107,1723046007.9166086,9.502422668534713e-05,355.01403880119324,355.8004946708679,0.012339756014385432
9.805328755614503e-06,24414,2.503048035822301e-05,108,1723046043.2007525,3.483580911383751e-05,390.29783511161804,391.08463859558105,0.003445434493316561
2.672238782676625e-05,26855,4.325202807968683e-06,109,1723046081.9538798,3.104759063473493e-05,429.05116152763367,429.83776593208313,0.001987689755277201
6.017504319827675e-06,29540,3.484459381240861e-06,110,1723046124.563079,9.501963701068537e-06,471.6603260040283,472.44696521759033,0.002327024576049699
5.06577471478184e-05,32494,3.990981330959025e-05,111,1723046171.462563,9.056756045740865e-05,518.559725522995,519.346449136734,0.00751630933054716
8.70319724777487e-06,35744,6.158790246444972e-05,112,1723046223.2004097,7.029109971222458e-05,570.297954082489,571.0842957496643,0.006909473583665904
4.252249811094295e-06,39318,5.2779293341679054e-06,113,1723046279.9243045,9.530179145262201e-06,627.0210723876953,627.8081905841827,0.0028682115456768503
3.010015359084851e-05,43250,2.3887289910999604e-06,114,1723046342.3986092,3.2488882581948475e-05,689.4962894916534,690.2824952602386,0.00253099565673875
3.4965950990115584e-06,47575,2.809583310903596e-06,115,1723046411.1832395,6.3061784099151545e-06,758.2802531719208,759.0671255588531,0.0018688283076218606
1.67226239606456e-05,52332,5.394717810810289e-06,116,1723046486.7960486,2.211734177145589e-05,833.8932650089264,834.6799347400665,0.0027267132401904283
3.1200382533625648e-06,57566,2.4974219426087797e-06,117,1723046569.8635573,5.617460195971344e-06,916.9605350494385,917.7474434375763,0.003110215078495364
1.4134972794175633e-05,63322,3.165226159965122e-05,118,1723046661.482279,4.578723439382685e-05,1008.5782840251923,1009.3661651611328,0.007295319088706211
6.031821027433362e-06,69654,4.391647192093553e-05,119,1723046762.3367136,4.994829294836889e-05,1109.4336314201355,1110.2205996513367,0.008626077460486421
3.1982309186291446e-06,76620,5.392353129524307e-06,120,1723046873.0780144,8.590584048153452e-06,1220.1749567985535,1220.961900472641,0.003067919048535784
3.3083019327052718e-06,84281,1.07929735957633e-06,121,1723046994.8233082,4.387599292281602e-06,1341.9203188419342,1342.707194328308,0.001045030061497273
2.203889986797558e-06,92710,7.328630371841381e-06,122,1723047128.9647863,9.532520358638939e-06,1476.061800479889,1476.8486723899841,0.0036485900202011595
3.295517711708366e-05,101980,3.279015779261399e-05,123,1723047276.4529955,6.574533490969766e-05,1623.550066947937,1624.3368816375732,0.005983456545146023
2.9875327259986893e-06,112178,2.1307080805601084e-06,124,1723047439.8354518,5.118240806558798e-06,1786.9330382347107,1787.719337940216,0.002144711186110334
1.5109510192966279e-06,123396,7.415615353024082e-07,125,1723047619.3961225,2.252512554599036e-06,1966.4930365085602,1967.2800085544586,0.0008863056836962916
4.788864781369265e-06,135736,1.5687104784474962e-06,126,1723047816.8301358,6.357575259816761e-06,2163.92728972435,2164.714021921158,0.001474649480801023
1.5006584067131033e-06,149309,5.3208855576996655e-06,127,1723048034.4460196,6.821543964412769e-06,2381.5429434776306,2382.3299057483673,0.002252244653680849
0.00018618864967623287,164240,1.2143004490221351e-05,128,1723048273.562055,0.0001983316541664542,2620.6592605113983,2621.445941209793,0.008377801888631143
4.855753527269335e-06,180664,4.997354786512327e-06,129,1723048536.0480797,9.853108313781662e-06,2883.145222902298,2883.931965827942,0.0027707274170635015
2.056960423359243e-06,187966,4.298688936499455e-05,130,1723048652.9190462,4.5043849788353796e-05,3000.015219449997,3000.8029322624207,0.008723608878256142
