_timestamp,loss_boundary,step,l2_error,loss_interior,time,_step,_runtime,loss
1723045929.2703166,7.755427160446838e+66,406,1.7432970482551463e+33,0.0,279.0628514289856,65,279.98969864845276,7.755427160446838e+66
1723045956.7828622,1.336982526238698e+61,446,5.586207105763917e+31,0.0,306.57522082328796,66,307.5022442340851,1.336982526238698e+61
1723045966.2393973,1.123197656438254e+40,491,5.587165921354176e+31,0.0,316.0321054458618,67,316.958779335022,1.123197656438254e+40
1723045984.3949606,1.1301202758403018e+42,540,2.651719460595748e+20,0.0,334.18746185302734,68,335.11434268951416,1.1301202758403018e+42
1723045988.1876457,2.6584559915698317e+38,594,2.305843009213694e+19,0.0,337.9803717136383,69,338.90702772140503,2.6584559915698317e+38
1723045991.1186495,2.6584559915698317e+38,653,2.305843009213694e+19,0.0,340.9113700389862,70,341.83803153038025,2.6584559915698317e+38
1723045994.342825,2.6584559915698317e+38,718,2.305843009213694e+19,0.0,344.13555335998535,71,345.0622069835663,2.6584559915698317e+38
1723045997.9223862,2.6584559915698317e+38,790,2.305843009213694e+19,0.0,347.71507024765015,72,348.6417682170868,2.6584559915698317e+38
1723046001.8533413,2.6584559915698317e+38,869,2.305843009213694e+19,0.0,351.6460084915161,73,352.5727233886719,2.6584559915698317e+38
1723046006.1940205,2.6584559915698317e+38,956,2.305843009213694e+19,0.0,355.98666524887085,74,356.91340255737305,2.6584559915698317e+38
1723046010.9585335,2.6584559915698317e+38,1052,2.305843009213694e+19,0.0,360.7511839866638,75,361.6779155731201,2.6584559915698317e+38
1723046016.1672695,2.6584559915698317e+38,1157,2.305843009213694e+19,0.0,365.9598534107208,76,366.8866515159607,2.6584559915698317e+38
1723046021.8842454,2.6584559915698317e+38,1272,2.305843009213694e+19,0.0,371.67687344551086,77,372.6036274433136,2.6584559915698317e+38
1723046028.7467866,2.6584559915698317e+38,1400,2.305843009213694e+19,0.0,378.5389721393585,78,379.46616864204407,2.6584559915698317e+38
1723046035.930157,2.6584559915698317e+38,1539,2.305843009213694e+19,0.0,385.72249484062195,79,386.64953899383545,2.6584559915698317e+38
1723046043.6102622,2.6584559915698317e+38,1693,2.305843009213694e+19,0.0,393.4025990962982,80,394.32964420318604,2.6584559915698317e+38
1723046052.1197023,2.6584559915698317e+38,1863,2.305843009213694e+19,0.0,401.91206216812134,81,402.83908438682556,2.6584559915698317e+38
1723046061.456828,2.6584559915698317e+38,2049,2.305843009213694e+19,0.0,411.2491834163666,82,412.1762101650238,2.6584559915698317e+38
1723046071.7397754,2.6584559915698317e+38,2254,2.305843009213694e+19,0.0,421.53222918510437,83,422.4591574668884,2.6584559915698317e+38
1723046082.9944904,2.6584559915698317e+38,2479,2.305843009213694e+19,0.0,432.78679943084717,84,433.71387243270874,2.6584559915698317e+38
1723046095.3791842,2.6584559915698317e+38,2727,2.305843009213694e+19,0.0,445.17154002189636,85,446.09856629371643,2.6584559915698317e+38
1723046108.9759386,2.6584559915698317e+38,3000,2.305843009213694e+19,0.0,458.76832723617554,86,459.6953206062317,2.6584559915698317e+38
1723046123.9029665,2.6584559915698317e+38,3299,2.305843009213694e+19,0.0,473.69549798965454,87,474.6223485469818,2.6584559915698317e+38
1723046140.3250585,2.6584559915698317e+38,3629,2.305843009213694e+19,0.0,490.11757731437683,88,491.0444405078888,2.6584559915698317e+38
1723046158.4484262,2.6584559915698317e+38,3992,2.305843009213694e+19,0.0,508.2408940792084,89,509.16780829429626,2.6584559915698317e+38
1723046178.3835926,2.6584559915698317e+38,4391,2.305843009213694e+19,0.0,528.1760437488556,90,529.102974653244,2.6584559915698317e+38
