loss,step,time,loss_boundary,_runtime,l2_error,_timestamp,loss_interior,_step
0.057886294204271244,46,10.973512649536133,0.041016250583719153,11.665034770965576,0.2825828762677866,1723045704.3777328,0.016870043620552087,42
0.04895375656508845,50,11.718142747879028,0.032072402580590055,12.409720659255981,0.2487906939745051,1723045705.1224186,0.016881353984498398,43
0.04096874830848055,55,12.667323589324951,0.031141324090922764,13.35897707939148,0.20872707088308867,1723045706.071675,0.009827424217557789,44
0.032085251122209016,61,13.820557117462158,0.02346159829696804,14.512189388275146,0.20507479457384797,1723045707.2248874,0.008623652825240975,45
0.027996840676262506,67,14.976877689361572,0.021594630718071866,15.668423891067505,0.17901485364147987,1723045708.3811219,0.006402209958190641,46
0.025247896223007535,73,16.12766695022583,0.019075722175896762,16.819183826446533,0.17502484395513884,1723045709.5318818,0.006172174047110774,47
0.02041485399965609,81,17.63079857826233,0.015627047435291648,18.32232642173767,0.15996332897060545,1723045711.0350244,0.004787806564364443,48
0.01570328495596425,89,19.127447366714478,0.011839837454309055,19.81901741027832,0.13474864724765087,1723045712.5317154,0.0038634475016551943,49
0.012367264399499754,98,20.810126066207886,0.009118147824631651,21.50176978111267,0.11776889536624577,1723045714.2144678,0.003249116574868103,50
0.01057043517170198,107,22.50387954711914,0.007496888324236138,23.195688009262085,0.10474233769770695,1723045715.908386,0.0030735468474658418,51
0.007117784659081073,118,24.563979387283325,0.004231723343549228,25.2556414604187,0.07264495833289185,1723045717.9683394,0.0028860613155318455,52
0.0039901446585610435,130,26.806264877319336,0.001868248146365305,27.49794292449951,0.04840033100091549,1723045720.210641,0.0021218965121957384,53
0.0027035916951598017,143,29.255365133285522,0.001241130586633287,29.94721555709839,0.03980333957419375,1723045722.6599135,0.0014624611085265146,54
0.001936751813972055,157,31.949440956115723,0.0009224588163960475,32.641197681427,0.03386788074424409,1723045725.3538957,0.0010142929975760074,55
0.0013874236791558007,172,34.792290925979614,0.0007657834962549848,35.48397445678711,0.03082243563972883,1723045728.1966724,0.0006216401829008157,56
0.001080596370004647,190,38.16863965988159,0.0006401864456738285,38.860310077667236,0.02858073687968429,1723045731.573008,0.00044040992433081843,57
0.0009240234756463305,208,41.528987407684326,0.0006349223415492738,42.22067213058472,0.02528909866517219,1723045734.93337,0.00028910113409705675,58
0.0006741094517559188,229,45.56692624092102,0.0004481825011417018,46.25863265991211,0.02185039946431392,1723045738.9713306,0.00022592695061421703,59
0.0004448242580296451,252,49.88780403137207,0.00028634817810515347,50.57982683181763,0.01795209496804044,1723045743.2925248,0.0001584760799244916,60
0.00029520333452052376,277,54.56836199760437,0.00018599591728460922,55.26000952720642,0.015137527476975459,1723045747.9727075,0.00010920741723591452,61
0.0002079456693287224,305,59.89659762382507,0.0001270296998285988,60.58829998970032,0.014140497690707078,1723045753.300998,8.09159695001236e-05,62
0.00011899885209821833,335,65.58437538146973,8.20991927256854e-05,66.27619314193726,0.011835612791776112,1723045758.9888911,3.6899659372532927e-05,63
7.77056458855564e-05,369,72.09426736831665,5.343160074913472e-05,72.78634858131409,0.010213334283810216,1723045765.4990466,2.4274045136421674e-05,64
6.810721504526495e-05,406,79.14533758163452,4.6755558524415874e-05,79.83701229095459,0.008919406120438183,1723045772.5497103,2.135165652084908e-05,65
3.6230208934581005e-05,446,86.78056907653809,2.5062676795833472e-05,87.47232294082642,0.00748426778848491,1723045780.185021,1.116753213874753e-05,66
1.8580011649565513e-05,491,95.25211763381958,1.2746226269721309e-05,95.94385242462158,0.006013733586472663,1723045788.6565504,5.833785379844203e-06,67
1.1052508133497315e-05,540,104.59339594841003,6.217086291912192e-06,105.28538680076599,0.003932363104595472,1723045797.9980848,4.835421841585123e-06,68
5.104063173048888e-06,594,114.98187255859375,2.301116317227504e-06,115.67356562614441,0.0029164392364737293,1723045808.3862636,2.802946855821384e-06,69
3.221901889108481e-06,653,126.31182861328125,1.4502703325051695e-06,127.00358724594116,0.0018319709407479793,1723045819.7162852,1.7716315566033117e-06,70
2.293789832811728e-06,718,138.56333017349243,1.0089373234271153e-06,139.25523924827576,0.0013500897553477477,1723045831.9679372,1.284852509384613e-06,71
1.0820328952697524e-06,790,152.24190545082092,3.698329848675662e-07,152.93361043930054,0.0010653404286849592,1723045845.6463084,7.121999104021862e-07,72
9.237332641565708e-07,869,167.21892642974854,3.1622120002231796e-07,167.910897731781,0.0008649097806069533,1723045860.6235957,6.075120641342528e-07,73
7.697987274628075e-07,956,183.75807785987854,2.6189448094115945e-07,184.44975066184998,0.000786854269427811,1723045877.1624486,5.079042465216481e-07,74
6.100086410260441e-07,1052,201.90939497947693,1.9500946788890215e-07,202.60107016563416,0.00062762036237006,1723045895.3137681,4.1499917313714195e-07,75
3.678881403445349e-07,1157,221.76065111160278,1.3261319772173104e-07,222.45242404937744,0.0006035740759124725,1723045915.165122,2.3527494262280387e-07,76
3.0845844914312526e-07,1272,243.75554513931274,1.1471423116262904e-07,244.44723749160767,0.0004688018859908584,1723045937.1599355,1.937442179804962e-07,77
5.618966513741155e-07,1400,268.0556194782257,1.4750358028385226e-07,268.7476489543915,0.00040979556202687037,1723045961.460347,4.143930710902632e-07,78
2.1993087059049458e-07,1539,295.02869868278503,7.314576214697386e-08,295.7203915119171,0.0003501766952223441,1723045988.4330895,1.4678510844352071e-07,79
1.3521881903770701e-07,1693,324.3764452934265,3.7114337554915466e-08,325.0684063434601,0.0003236319887889128,1723046017.7811043,9.810448148279154e-08,80
1.680947388433503e-07,1863,356.59503984451294,4.223241694718765e-08,357.28703927993774,0.0003108553298779534,1723046049.9997373,1.2586232189616265e-07,81
1.1770893487615071e-07,2049,391.79739475250244,3.335669990657271e-08,392.4891777038574,0.0002574764231286241,1723046085.2018757,8.4352234969578e-08,82
1.1218592904321472e-07,2254,430.5896236896515,2.7762574115317006e-08,431.2815783023834,0.00023636595110618227,1723046123.9942763,8.442335492789771e-08,83
7.699291850754384e-08,2479,473.3495841026306,1.7332124197762304e-08,474.0415208339691,0.0002227585593187535,1723046166.7542188,5.966079430978154e-08,84
1.0113520691298859e-07,2727,520.6596856117249,2.67612016510564e-08,521.3516025543213,0.00019121153910993185,1723046214.0643005,7.437400526193219e-08,85
1.5983583279149647e-07,3000,572.4063246250153,4.916971437635495e-08,573.0981607437134,0.00018332714554583312,1723046265.8108587,1.1066611841514151e-07,86
5.249993653003315e-08,3299,629.4473376274109,1.3190895028792789e-08,630.1392576694489,0.00018994556223145598,1723046322.8519557,3.9309041501240364e-08,87
5.455194792381599e-08,3629,692.3746602535248,1.3426983381994017e-08,693.0666012763977,0.00016687859611433682,1723046385.7792993,4.112496454182198e-08,88
4.310394644491103e-08,3992,760.8493535518646,1.0223435549019902e-08,761.5413389205933,0.00016326045587620024,1723046454.254037,3.288051089589113e-08,89
5.096497370676779e-08,4391,836.5846290588379,1.139745208138485e-08,837.2764182090759,0.0001504352777051671,1723046529.9891162,3.9567521625382944e-08,90
4.534468504740076e-08,4831,920.1075541973114,9.939284772093769e-09,920.7995505332947,0.00013426815241355714,1723046613.5122485,3.540540027530699e-08,91
4.551451382235082e-08,5314,1011.9982004165649,1.2322197008628598e-08,1012.6902358531952,0.00012657729984475008,1723046705.4029338,3.3192316813722224e-08,92
2.9693511970631106e-08,5845,1112.549812555313,6.82173891391833e-09,1113.2417154312134,0.00012197077568311113,1723046805.9544134,2.2871773056712775e-08,93
3.02365879736995e-08,6429,1223.0054876804352,8.530489524648596e-09,1223.6974124908447,0.00011401861607450174,1723046916.4101105,2.17060984490509e-08,94
2.8802317421373944e-08,7072,1344.9463498592377,7.3034584189913545e-09,1345.6382977962494,0.00011049443718017802,1723047038.3509958,2.149885900238259e-08,95
2.1115630820631195e-08,7779,1478.735806465149,5.792455167139515e-09,1479.4277613162994,0.00010159107774521737,1723047172.1404593,1.532317565349168e-08,96
2.2219812245690776e-08,8557,1626.1393411159515,4.979866507846938e-09,1626.8312549591064,9.943284727835314e-05,1723047319.543953,1.723994573784384e-08,97
2.7198174264490024e-08,9413,1788.0650823116302,7.28953425711582e-09,1788.7570631504059,9.019619105885224e-05,1723047481.4697611,1.9908640007374204e-08,98
1.784687251832226e-08,10354,1966.3998000621796,4.072136179372069e-09,1967.0917179584503,9.558314287506884e-05,1723047659.804416,1.3774736338950193e-08,99
1.3268444130561382e-08,11389,2162.3739240169525,3.671668810558247e-09,2163.0658791065216,8.585569119058235e-05,1723047855.778577,9.596775320003134e-09,100
1.7577955389899558e-08,12528,2379.1306302547455,4.659651821107116e-09,2379.8225169181824,8.300260138800452e-05,1723048072.535215,1.2918303568792444e-08,101
1.1203194942573096e-08,13781,2617.6771059036255,2.379888274010951e-09,2618.36914229393,7.734580283975842e-05,1723048311.0818403,8.823306668562145e-09,102
1.0349091954534777e-08,15159,2879.6746158599854,2.4434016235783215e-09,2880.3666150569916,7.259530621019848e-05,1723048573.079313,7.905690330956456e-09,103
1.0875696590995424e-08,15792,3000.078029155731,2.0175187771979507e-09,3000.769858598709,7.59063442397846e-05,1723048693.4825566,8.858177813797475e-09,104
