time,_runtime,loss_interior,l2_error,_timestamp,loss_boundary,loss,step,_step
134.12233924865723,134.52779412269592,7.004436938746599e-07,0.0009971081903417897,1723045827.8030412,6.250886666414771e-07,1.325532360516137e-06,718,71
147.34434366226196,147.74989986419678,2.798447382063393e-07,0.000765286425606837,1723045841.025147,2.1751847387816662e-07,4.97363212084506e-07,790,72
161.88114023208618,162.28700852394104,1.7999920677327832e-07,0.0006769037722268217,1723045855.5622556,1.312478642039464e-07,3.112470709772247e-07,869,73
177.87367248535156,178.2792489528656,1.5335122139674458e-07,0.000550120925431274,1723045871.554496,1.3501993947928625e-07,2.8837116087603086e-07,956,74
195.5093264579773,195.91497707366943,1.4279551130919297e-07,0.000488415409659453,1723045889.1902242,8.324028850103662e-08,2.260357998102296e-07,1052,75
214.75235247612,215.1580946445465,1.0419290052288896e-07,0.0003976879528273698,1723045908.4333417,7.08180421314966e-08,1.7501094265438555e-07,1157,76
235.82682013511658,236.2323923110962,6.280795451069945e-08,0.00035763033401220516,1723045929.5076394,4.2086402860934286e-08,1.0489435737163373e-07,1272,77
259.30820631980896,259.713889837265,1.8425648839360952e-07,0.00032130797345157993,1723045952.989137,1.2793316058563772e-07,3.1218964897924726e-07,1400,78
284.79793071746826,285.2034523487091,6.924523632438203e-08,0.00029284672682009216,1723045978.4786994,4.6051398374341414e-08,1.1529663469872345e-07,1539,79
312.9976131916046,313.40339279174805,4.9099731362204913e-08,0.000266233319776349,1723046006.67864,2.910253245948807e-08,7.820226382169298e-08,1693,80
344.1627187728882,344.5685794353485,3.9542550442459804e-08,0.00022873742024107462,1723046037.8438265,2.2746751203818873e-08,6.228930164627868e-08,1863,81
378.4213356971741,378.82726216316223,4.067329844173409e-08,0.00020077950378137843,1723046072.1025093,2.072155337217857e-08,6.139485181391267e-08,2049,82
416.02015948295593,416.4259989261627,3.2035149512913224e-08,0.0001907224479112291,1723046109.701246,1.7140858481578993e-08,4.9176007994492214e-08,2254,83
457.25676560401917,457.66273403167725,3.0186938598720426e-08,0.00018428051828147076,1723046150.9379811,1.7399258825257423e-08,4.758619742397785e-08,2479,84
502.8308894634247,503.2370638847351,3.061188315680706e-08,0.00016204948078118753,1723046196.512311,1.742796873005017e-08,4.8039851886857234e-08,2727,85
552.8939082622528,553.2998178005219,6.841377333808332e-08,0.00015510863196077147,1723046246.575065,2.7180206501225766e-08,9.559397983930908e-08,3000,86
607.6518132686615,608.0576481819153,1.754467364495092e-08,0.0001381710842244528,1723046301.3328953,9.955624589276308e-09,2.750029823422723e-08,3299,87
668.1907756328583,668.5966732501984,2.2553739789119006e-08,0.00013582305043058213,1723046361.8719203,1.12390334662761e-08,3.3792773255395105e-08,3629,88
734.6556515693665,735.0613787174225,1.666731946563359e-08,0.0001310965638540658,1723046428.3366258,7.337045742943065e-09,2.4004365208576657e-08,3992,89
807.8071630001068,808.212996006012,1.4076531333161785e-08,0.0001286492660377149,1723046501.488243,8.574865145138254e-09,2.265139647830004e-08,4391,90
888.233452796936,888.6394221782684,1.4327071446741377e-08,0.0001169887069768639,1723046581.9146693,6.6202257074897655e-09,2.094729715423114e-08,4831,91
976.7171261310577,977.124014377594,1.91904682200044e-08,0.00010259895964156516,1723046670.3992615,8.472904416221937e-09,2.7663372636226336e-08,5314,92
1072.9476141929626,1073.35400223732,1.1762765296126381e-08,0.00010097654416038044,1723046766.6292493,5.197367652185722e-09,1.6960132948312104e-08,5845,93
1179.656815290451,1180.0626745224,1.1049186404669261e-08,9.387016557063002e-05,1723046873.3379216,5.00430304432032e-09,1.6053489448989582e-08,6429,94
1297.249403476715,1297.6552159786224,8.306272486377421e-09,9.040402840175729e-05,1723046990.930463,3.7575823814652405e-09,1.2063854867842662e-08,7072,95
1426.7341961860657,1427.140053510666,7.454146634077944e-09,9.025889475439554e-05,1723047120.4153006,3.3531513281462346e-09,1.0807297962224178e-08,7779,96
1567.7329530715942,1568.1387469768524,7.678131957134432e-09,8.243149659436076e-05,1723047261.413994,3.083963484241276e-09,1.0762095441375708e-08,8557,97
1723.194815158844,1723.6005363464355,1.0629795229691938e-08,7.688858332003815e-05,1723047416.8757834,4.439838141864002e-09,1.506963337155594e-08,9413,98
1893.8351910114288,1894.2410192489624,5.890943179167823e-09,7.349666781642789e-05,1723047587.5162663,2.7269375353026943e-09,8.617880714470517e-09,10354,99
2081.6265981197357,2082.0324289798737,4.960240542903072e-09,7.341840435201531e-05,1723047775.307676,2.3035402231682976e-09,7.26378076607137e-09,11389,100
2288.1075172424316,2288.513242006302,5.617043225346944e-09,6.372455051635124e-05,1723047981.788489,2.540396248312923e-09,8.157439473659867e-09,12528,101
2515.3948101997375,2515.800635576248,5.1799621882659106e-09,6.456640319355323e-05,1723048209.0758827,1.7445129055390108e-09,6.9244750938049215e-09,13781,102
2765.212040901184,2765.617791891098,4.4754781728157785e-09,6.09985622130334e-05,1723048458.893039,1.7688578901627188e-09,6.244336062978497e-09,15159,103
3000.1370253562927,3000.5427293777466,3.7920778924592935e-09,5.732131576400354e-05,1723048693.8179765,1.651919381324171e-09,5.443997273783465e-09,16453,104
