_runtime,_timestamp,loss,loss_boundary,loss_interior,step,time,_step,l2_error
3.9006567001342773,1723045653.4104998,0.27480734883751484,0.2552523704237176,0.019554978413797202,42,2.128234386444092,41,0.5544815944362391
3.9697470664978027,1723045653.4795902,0.26695116400397306,0.24228452145708987,0.02466664254688322,46,2.197561264038086,42,0.5163164201548331
4.039616584777832,1723045653.5494597,0.2692715179215971,0.24554928100045761,0.023722236921139478,50,2.266840934753418,43,0.5200708268800164
4.121291399002075,1723045653.6311345,0.2454969389916114,0.22792358336006768,0.017573355631543722,55,2.3490540981292725,44,0.5696319926001113
4.2190916538238525,1723045653.7289348,0.22922234876203992,0.21811348846391465,0.011108860298125283,61,2.446596384048462,45,0.6373552862055416
4.321448564529419,1723045653.8312917,0.24169980969225074,0.23310249120572704,0.008597318486523692,67,2.5491394996643066,46,0.6238258098431447
4.421319007873535,1723045653.931162,0.22028062033933044,0.20841069296527875,0.011869927374051686,73,2.6487996578216553,47,0.556899118332262
4.550451040267944,1723045654.0602942,0.20720722850180354,0.19227642743746184,0.014930801064341692,81,2.777924060821533,48,0.5239906461016606
4.683694839477539,1723045654.193538,0.1875407995953083,0.17536467071381412,0.012176128881494188,89,2.911543130874634,49,0.5463611938062753
4.829330682754517,1723045654.3391738,0.18084017466931612,0.16542444612380774,0.015415728545508387,98,3.056849956512451,50,0.5266743794453708
4.975811958312988,1723045654.485655,0.17060807485737417,0.15493965738685397,0.015668417470520196,107,3.203221321105957,51,0.5283714262042798
5.155630826950073,1723045654.665474,0.16836505545184716,0.15134156119839157,0.017023494253455604,118,3.383086681365967,52,0.5211903356206159
5.347295761108398,1723045654.8571389,0.14754126169415158,0.13438879478017246,0.013152466913979106,130,3.5746359825134277,53,0.5165418922739266
5.563094854354858,1723045655.072938,0.13897400552215863,0.12626040808248307,0.012713597439675567,143,3.786400079727173,54,0.499485574686118
5.789392471313477,1723045655.2992356,0.14854654039128712,0.13456498622408686,0.013981554167200249,157,4.016941070556641,55,0.4867687953142947
6.030486583709717,1723045655.5403297,0.1380909007504392,0.12548284069711554,0.01260806005332365,172,4.257870674133301,56,0.46607701322023576
6.31924295425415,1723045655.829086,0.13161821702442292,0.12019652230460108,0.011421694719821834,190,4.546545505523682,57,0.45779485743686665
6.612603664398193,1723045656.1224468,0.10728844661443306,0.0926036511825952,0.014684795431837858,208,4.839909076690674,58,0.4420564379259692
6.948414087295532,1723045656.4582572,0.10982508344290205,0.09692151335262376,0.012903570090278293,229,5.175715446472168,59,0.4145226331312021
7.317204475402832,1723045656.8270476,0.09541679215335701,0.084585294012718,0.010831498140639004,252,5.544557094573975,60,0.39364927360731333
7.714627504348755,1723045657.2244706,0.07759150298041963,0.06650709236271354,0.011084410617706089,277,5.941973924636841,61,0.3303474172049562
8.158563137054443,1723045657.6684062,0.059020015703523304,0.044398684899044506,0.014621330804478801,305,6.385875940322876,62,0.2833558757066352
8.634593725204468,1723045658.1444368,0.04589693052904947,0.03268930883199703,0.013207621697052445,335,6.862003564834595,63,0.24501730200306712
9.1798574924469,1723045658.6897006,0.04119145232218837,0.030550264699859022,0.010641187622329348,369,7.406925678253174,64,0.21470640877215932
9.767982244491577,1723045659.2778254,0.02796284558993615,0.020135847038546904,0.007826998551389245,406,7.9954612255096436,65,0.18791648161530372
10.404472589492798,1723045659.9143157,0.027485117848584494,0.022262630030495868,0.005222487818088627,446,8.631855487823486,66,0.1534840027567686
11.122229099273682,1723045660.6320722,0.019125269532171214,0.01573926296637332,0.0033860065657978938,491,9.349459171295166,67,0.14774647953846348
11.902590274810791,1723045661.4124334,0.01273774811513417,0.009859164609012127,0.002878583506122042,540,10.12982177734375,68,0.1192581354263585
12.750370740890503,1723045662.2602139,0.00954814090528618,0.006775505591544055,0.002772635313742124,594,10.977629661560059,69,0.10072084347344824
13.682850360870361,1723045663.1926935,0.0072958117129337694,0.004704688825172141,0.0025911228877616285,653,11.91046953201294,70,0.07382191323540614
14.71535038948059,1723045664.2251935,0.004965772775677883,0.0028360734020039607,0.0021296993736739226,718,12.942681312561035,71,0.05816289365951705
15.859894275665283,1723045665.3697374,0.003874277090645857,0.0020482228557146946,0.0018260542349311623,790,14.087235927581787,72,0.046859118590587584
17.113282203674316,1723045666.6231253,0.0027030780243127075,0.001294468018165341,0.0014086100061473665,869,15.34065294265747,73,0.0376874304825377
18.492985248565674,1723045668.0028284,0.0021829503171957062,0.0010952119090460086,0.0010877384081496976,956,16.720266580581665,74,0.03600119484281548
20.012588024139404,1723045669.5224311,0.0016190035150564122,0.0008215051221371364,0.0007974983929192758,1052,18.23987913131714,75,0.029710822671722054
