loss_interior,l2_error,_timestamp,_step,_runtime,loss_boundary,loss,time,step
0.025517110823129466,0.6059508489495459,1723045655.1819105,41,3.7379605770111084,0.2768432976632218,0.30236040848635126,2.3385565280914307,42
0.023752650471942804,0.5763844820468469,1723045655.2567315,42,3.812781572341919,0.2766610752340338,0.30041372570597663,2.411818027496338,46
0.022379003512896727,0.6135380970012035,1723045655.328105,43,3.884155035018921,0.2802499197533827,0.30262892326627944,2.482686996459961,50
0.02007887526552175,0.7017455948534077,1723045655.4121656,44,3.9682157039642334,0.2624558900756747,0.2825347653411965,2.5667874813079834,55
0.017546093329686336,0.6635655095766583,1723045655.5135727,45,4.069622755050659,0.24316921111172587,0.2607153044414122,2.668668508529663,61
0.01791741242583461,0.5865476346300968,1723045655.6180372,46,4.174087285995483,0.23063701518590937,0.24855442761174398,2.772656202316284,67
0.017365185366433975,0.5962508603976984,1723045655.7162883,47,4.272338390350342,0.2145358791379831,0.23190106450441708,2.8708977699279785,73
0.017392950908182044,0.59803211274888,1723045655.853559,48,4.409609079360962,0.17906214171576906,0.1964550926239511,3.0084662437438965,81
0.020001939275403127,0.5630848723088336,1723045655.9845037,49,4.54055380821228,0.17253472852801538,0.1925366678034185,3.138972520828247,89
0.019296810049882495,0.5760350689402904,1723045656.1426237,50,4.698673725128174,0.17068661574171942,0.1899834257916019,3.2975704669952393,98
0.01821246309482636,0.5531569730150449,1723045656.2942328,51,4.850282907485962,0.17451010095090316,0.19272256404572952,3.445699453353882,107
0.015856488557714734,0.544061585861565,1723045656.4780498,52,5.034099817276001,0.18072572803787648,0.19658221659559122,3.6325337886810303,118
0.01333473404845976,0.5440795395547674,1723045656.683112,53,5.239161968231201,0.14933252754216117,0.16266726159062092,3.8377509117126465,130
0.010589442372153077,0.540414872510852,1723045656.8999982,54,5.456048250198364,0.13022816758793546,0.14081760996008852,4.055154085159302,143
0.012684546796703965,0.5005725338803478,1723045657.1356354,55,5.691685438156128,0.1383491751355506,0.15103372193225456,4.290594100952148,157
0.011276027538552884,0.4898832508246993,1723045657.3786225,56,5.934672594070435,0.12653672614083572,0.1378127536793886,4.532915353775024,172
0.013554441169458229,0.4724686162415938,1723045657.6810644,57,6.237114429473877,0.11820383644959753,0.13175827761905576,4.835755825042725,190
0.013391568560909173,0.46321332090426726,1723045657.9833784,58,6.539428472518921,0.11299568919893685,0.12638725775984602,5.138238191604614,208
0.014289725644223135,0.4382051413002028,1723045658.3252382,59,6.881288290023804,0.11175294143616236,0.1260426670803855,5.479367733001709,229
0.01360380447830607,0.4186961575302559,1723045658.703414,60,7.2594640254974365,0.10736511915121233,0.1209689236295184,5.857973098754883,252
0.014549105989326702,0.3972692389397609,1723045659.1272786,61,7.683328628540039,0.0892348048673556,0.1037839108566823,6.281312704086304,277
0.01219684534160054,0.3708944778378601,1723045659.583409,62,8.139459133148193,0.08184277850432684,0.09403962384592737,6.738619327545166,305
0.011679575555836763,0.32021010008492834,1723045660.0742664,63,8.630316495895386,0.06631295668077355,0.07799253223661032,7.228621482849121,335
0.01246228611969811,0.2701901577107524,1723045660.6221461,64,9.17819619178772,0.04190801377581862,0.05437029989551673,7.7766337394714355,369
0.01208559668912667,0.2079181637831115,1723045661.2257607,65,9.781810760498047,0.032570323625683475,0.044655920314810145,8.380492925643921,406
0.01003057084194379,0.20736556781659402,1723045661.87164,66,10.427690029144287,0.027040984725113085,0.03707155556705687,9.02605414390564,446
0.007831510493548318,0.18014416361059182,1723045662.6119752,67,11.168025255203247,0.020312638525433743,0.02814414901898206,9.766228675842285,491
0.006299101274073019,0.16176149751332644,1723045663.412445,68,11.96849513053894,0.019902052046239193,0.026201153320312212,10.56687593460083,540
0.005618580564049367,0.15345436381043429,1723045664.2886882,69,12.844738245010376,0.017275567635618935,0.022894148199668302,11.443397998809814,594
0.004860733085887375,0.14617690668219074,1723045665.2496095,70,13.805659532546997,0.014051166450000754,0.01891189953588813,12.404005527496338,653
0.004166504122861419,0.15409439312446924,1723045666.3090477,71,14.865097761154175,0.011379525844731191,0.01554602996759261,13.463572025299072,718
0.0035121446343317057,0.12490161290055524,1723045667.4734938,72,16.02954387664795,0.011228952090753754,0.014741096725085459,14.627744913101196,790
0.0027340584129020022,0.1172370767159869,1723045668.7905746,73,17.346624612808228,0.007596487030226994,0.010330545443128997,15.944338083267212,869
0.0024591614454161953,0.09307251164559062,1723045670.1663103,74,18.722360372543335,0.006606239362348734,0.009065400807764929,17.320528268814087,956
0.002064479142263407,0.08338465636586878,1723045671.7000797,75,20.2561297416687,0.00429384457960676,0.006358323721870167,18.85467219352722,1052
0.002026684011198229,0.0811032314266053,1723045673.4447162,76,22.000766277313232,0.0032957461886063016,0.00532243019980453,20.596766233444214,1157
0.0016902107197445174,0.05779977813079022,1723045675.34283,77,23.898880004882812,0.0031623805992161496,0.004852591318960667,22.496832132339478,1272
0.0015840969754301523,0.054370402920893776,1723045677.561493,78,26.11754298210144,0.0019067620811365317,0.0034908590565666843,24.71586537361145,1400
0.0012611846468463112,0.05704261411110683,1723045679.8513916,79,28.40744161605835,0.0019089065614357808,0.003170091208282092,27.005164623260498,1539
0.0010661186675058009,0.06415409572586,1723045682.3845298,80,30.940579891204834,0.0018028431438624059,0.0028689618113682067,29.5394606590271,1693
