loss_boundary,loss,_step,_timestamp,time,loss_interior,_runtime,l2_error,step
0.10317767885443109,0.11410740341250658,42,1723045715.294857,22.294416427612305,0.010929724558075487,22.895220041275024,0.4134566067242671,46
0.09714535574309728,0.10886386671123076,43,1723045717.1122477,24.111593008041382,0.011718510968133481,24.712610721588135,0.4038698608838012,50
0.0958045533238125,0.10986707632610249,44,1723045719.309788,26.308866024017334,0.014062523002289978,26.91015100479126,0.36179699798471565,55
0.08108596428300291,0.0957138892123448,45,1723045722.0106485,29.010038137435913,0.014627924929341892,29.611011505126953,0.3447403604602402,61
0.06898518911743019,0.08534425931330537,46,1723045724.761771,31.760481119155884,0.016359070195875177,32.36213397979736,0.36276211376308487,67
0.06513426858848691,0.080471791833937,47,1723045727.5253644,34.524681091308594,0.015337523245450102,35.12572741508484,0.3473746254990684,73
0.061504544513643254,0.07797553914011664,48,1723045731.0957243,38.09484529495239,0.016470994626473383,38.69608736038208,0.31945189752427017,81
0.05862755994683758,0.07602842544932707,49,1723045734.6151075,41.61446166038513,0.017400865502489492,42.21547055244446,0.32320390419683875,89
0.05488327346466666,0.07006713467743954,50,1723045738.6025271,45.601866722106934,0.015183861212772872,46.202890157699585,0.31442875191814,98
0.05298979614211375,0.06801527605176373,51,1723045742.5557408,49.555137634277344,0.015025479909649983,50.15610384941101,0.29279315040131676,107
0.05126599118228068,0.06649319161846587,52,1723045747.6571765,54.65614104270935,0.015227200436185185,55.25753951072693,0.2953634716390492,118
0.04851186787892141,0.061967687548961606,53,1723045753.1882446,60.187617778778076,0.0134558196700402,60.788607597351074,0.26556640036936685,130
0.03509269241720019,0.047913216749321114,54,1723045758.6374252,65.63674449920654,0.012820524332120924,66.23778820037842,0.27188975657415637,143
0.040066642621070875,0.05243311399631144,55,1723045764.979852,71.97891306877136,0.012366471375240565,72.5802149772644,0.256744244404009,157
0.03780282719088728,0.049274836450823985,56,1723045771.7183874,78.71775937080383,0.0114720092599367,79.31875038146973,0.23194279035848606,172
0.03273922672279201,0.04197220188446784,57,1723045779.7115173,86.71094989776611,0.00923297516167583,87.31188035011292,0.21456396753180892,190
0.032402168850082944,0.04119647322387121,58,1723045787.7752829,94.77438187599182,0.008794304373788269,95.37564587593079,0.2110135992341167,208
0.023077952815105066,0.031588359794646914,59,1723045797.0023935,104.00164079666138,0.00851040697954185,104.60275650024414,0.21136807457569348,229
0.025765769439451035,0.033522669945652804,60,1723045806.8699286,113.86917543411255,0.007756900506201771,114.47029161453247,0.20661714421420901,252
0.023004170460314357,0.02993483275402907,61,1723045817.9067776,124.90594935417175,0.006930662293714715,125.50714063644409,0.19197636457142472,277
0.020820324607895707,0.026880765845763994,62,1723045830.4023309,137.4017312526703,0.006060441237868287,138.00269389152527,0.191686182788681,305
0.02038199144494499,0.02570006979629133,63,1723045843.5944676,150.5936360359192,0.005318078351346341,151.19483065605164,0.18594374188797896,335
0.019294391462869095,0.024309603531810216,64,1723045858.5119765,165.51121425628662,0.005015212068941122,166.11233949661255,0.17258136640255917,369
0.016809671575695902,0.021229049772636448,65,1723045875.0189998,182.0183343887329,0.0044193781969405444,182.61936283111572,0.17738051226498247,406
0.014882286340149075,0.018631181784664212,66,1723045892.4450896,199.4442093372345,0.0037488954445151373,200.04545259475708,0.17498631513190388,446
0.017000607552002705,0.02044034545598236,67,1723045912.216712,219.21604180335999,0.003439737903979657,219.81707501411438,0.15470079749753676,491
0.013001194156079697,0.016346056051089488,68,1723045933.8325942,240.83178663253784,0.0033448618950097904,241.4329571723938,0.14873156986240393,540
0.013898714889780223,0.016661480883422917,69,1723045957.6669195,264.6662459373474,0.002762765993642695,265.2672824859619,0.14360238913294304,594
0.014500627738608197,0.01710403199404818,70,1723045983.3111644,290.31022930145264,0.0026034042554399827,290.9115273952484,0.13830502027685387,653
0.012393103874264346,0.014754081003537466,71,1723046011.8364024,318.8356599807739,0.0023609771292731198,319.4367654323578,0.1298515031719509,718
0.010552663308039755,0.01257954520082462,72,1723046043.606412,350.6057171821594,0.0020268818927848646,351.20677495002747,0.1271882287964398,790
0.010892931404817556,0.012866436369329649,73,1723046078.1160274,385.1151535511017,0.001973504964512092,385.71639037132263,0.11486276568233297,869
0.0084869986458421,0.010060060726400028,74,1723046115.603816,422.60295391082764,0.001573062080557929,423.2041790485382,0.10917511360153294,956
0.0058046776151497986,0.00748425766183118,75,1723046157.934004,464.9334092140198,0.0016795800466813816,465.5343670845032,0.10244240722354458,1052
0.005944877424446831,0.007677192517396915,76,1723046204.3970044,511.3961708545685,0.0017323150929500835,511.99736738204956,0.09200795887473927,1157
0.005231435002986496,0.006712842281888887,77,1723046255.176098,562.1752095222473,0.001481407278902391,562.7764611244202,0.07958365441272641,1272
0.004137736714553818,0.005423163661756476,78,1723046310.711199,617.7103395462036,0.0012854269472026571,618.3115620613098,0.06777806886032396,1400
0.0026743788645475315,0.0036848454745220505,79,1723046372.2896068,679.2886559963226,0.001010466609974519,679.8899698257446,0.05855953872378058,1539
0.001980434617913664,0.0029000129051505066,80,1723046439.1803002,746.1794278621674,0.0009195782872368427,746.7806632518768,0.052018323600365644,1693
0.0016866971310849632,0.00256789807495158,81,1723046513.3857877,820.3849513530731,0.0008812009438666169,820.9861507415771,0.046228567024312085,1863
0.001630546645019469,0.0022959338658238254,82,1723046595.286841,902.2858040332794,0.0006653872208043565,902.8872039318085,0.04161475539260468,2049
0.0014217101434043813,0.0019715808780900773,83,1723046685.603607,992.6026737689972,0.0005498707346856959,993.2039699554443,0.03812596998381737,2254
0.0010101540924752491,0.0015418587089444792,84,1723046784.4195096,1091.4186158180237,0.0005317046164692301,1092.0198726654053,0.03558992589011858,2479
0.0009968133851896623,0.001381382699186714,85,1723046893.1719527,1200.1707141399384,0.0003845693139970517,1200.7723157405853,0.033598775284705874,2727
0.0010636412396900208,0.001478018639800259,86,1723047012.1016195,1319.100641965866,0.0004143774001102382,1319.701982498169,0.03155788353878807,3000
0.000767323671492489,0.0011162873487462026,87,1723047144.2828734,1451.2821366786957,0.0003489636772537136,1451.8832364082336,0.02980171313611519,3299
0.0008244918942998239,0.0011416251244737452,88,1723047288.8199155,1595.8190557956696,0.0003171332301739213,1596.4202785491943,0.028856469545975177,3629
0.000755877187656005,0.0010201784908964325,89,1723047448.3903453,1755.3894443511963,0.0002643013032404276,1755.9907083511353,0.02741378261843457,3992
0.0008120638795141076,0.0010543114477876566,90,1723047623.0628219,1930.0619149208069,0.00024224756827354905,1930.6631848812103,0.026231320991879786,4391
0.0006737590513264608,0.0008851537369349064,91,1723047816.4618468,2123.4608838558197,0.00021139468560844562,2124.0622098445892,0.024830225005955997,4831
0.0006818535806291708,0.0008516756275727433,92,1723048027.2076783,2334.2067852020264,0.00016982204694357257,2334.808041334152,0.024004904573307208,5314
0.0005119981696122169,0.0006829410768858551,93,1723048262.3641126,2569.3631756305695,0.00017094290727363815,2569.964475631714,0.022761840786845882,5845
0.00040583837732367735,0.0005581227642243738,94,1723048517.9894376,2824.9884793758392,0.00015228438690069638,2825.589800596237,0.022094547679623277,6429
0.00044848545169353814,0.0005910681699221362,95,1723048693.278571,3000.27787733078,0.00014258271822859803,3000.878933906555,0.02191098778579061,6827
