_timestamp,loss_boundary,loss,time,_step,_runtime,loss_interior,l2_error,step
1723045705.0584245,0.03711232851064635,0.0483427597848115,11.26711893081665,42,11.703920364379883,0.011230431274165148,0.2584811287121315,46
1723045705.8619938,0.029488556628170664,0.04370643155414337,12.070667028427124,43,12.507489681243896,0.014217874925972703,0.22994615796130594,50
1723045706.8666964,0.02829795779013048,0.03984103420322413,13.075388669967651,44,13.512192249298096,0.011543076413093649,0.22635108018744235,55
1723045708.0777369,0.02411948799919057,0.03342036923185683,14.28633451461792,45,14.723232746124268,0.009300881232666258,0.2026524727042629,61
1723045709.284008,0.021361541089734898,0.02988045399938702,15.492652654647827,46,15.929503917694092,0.00851891290965212,0.18888140426304223,67
1723045710.4852877,0.016270969279822176,0.023068372712540083,16.69380831718445,47,17.130783557891846,0.006797403432717907,0.17105663892665457,73
1723045712.0967638,0.013856700391500663,0.01974201713971968,18.30535864830017,48,18.742259740829468,0.005885316748219016,0.1596268626629316,81
1723045713.7134893,0.011245967556408106,0.015991654815473894,19.92211604118347,49,20.35898518562317,0.004745687259065788,0.13320037811513624,89
1723045715.52445,0.008637848061685499,0.013131720837588418,21.733011722564697,50,22.16994595527649,0.004493872775902919,0.1205597525257458,98
1723045717.3378632,0.0071923852516490375,0.010959958625663398,23.546459436416626,51,23.98335909843445,0.0037675733740143613,0.09588196297954603,107
1723045719.551722,0.00399138572200151,0.006985997333609884,25.76015877723694,52,26.19721794128418,0.0029946116116083745,0.0700342551280492,118
1723045721.9516795,0.0015852845488726508,0.0039040918197118506,28.160117149353027,53,28.597175359725952,0.0023188072708391996,0.04378733190221654,130
1723045724.565694,0.0012522697588100119,0.002938093523081966,30.774226665496826,54,31.21118998527527,0.0016858237642719542,0.03816275265997543,143
1723045727.3794382,0.0008903021009226115,0.0016680992725167938,33.5876898765564,55,34.02493405342102,0.0007777971715941823,0.03071513318670799,157
1723045730.3963563,0.0008306164870396705,0.001417157065924914,36.604952335357666,56,37.04185223579407,0.0005865405788852435,0.02934960877319204,172
1723045734.0136497,0.0006559060623519303,0.0009060392812283621,40.222203731536865,57,40.65914559364319,0.0002501332188764318,0.026963321174473625,190
1723045737.630072,0.0005188237785850322,0.0006732842643107153,43.83866572380066,58,44.27556800842285,0.00015446048572568302,0.023548768298370996,208
1723045741.8429072,0.00040509734430103727,0.000521551492222347,48.05150032043457,59,48.48840308189392,0.00011645414792130972,0.02101046965061946,229
1723045746.4581015,0.0003182080952035248,0.0004123242065522763,52.666412115097046,60,53.10359740257263,9.411611134875153e-05,0.01937639766897539,252
1723045751.4731314,0.00021747778428716133,0.0002814498972851317,57.681504011154175,61,58.118627309799194,6.397211299797035e-05,0.016556499914860585,277
1723045757.112187,0.00016165604123589383,0.00021894279499277825,63.320756673812866,62,63.75768280029297,5.728675375688441e-05,0.015164252344719535,305
1723045763.150931,9.185629114398438e-05,0.00011827847455248168,69.35929751396179,63,69.79642677307129,2.6422183408497298e-05,0.012445543279836041,335
1723045770.0057166,6.117682122589164e-05,8.016187440456013e-05,76.21431183815002,64,76.65121245384216,1.89850531786685e-05,0.010464752908390114,369
1723045777.431641,5.661133883576587e-05,7.339004020481764e-05,83.64004111289978,65,84.0771369934082,1.6778701369051773e-05,0.00878926552527063,406
1723045785.476564,2.3024884186624855e-05,3.216533615946964e-05,91.68497848510742,66,92.12205982208252,9.140451972844785e-06,0.006592042454359856,446
1723045794.5191402,1.051958717922402e-05,1.548421487397307e-05,100.72762274742126,67,101.16463613510132,4.9646276947490505e-06,0.005322169632861321,491
1723045804.3704512,6.249714839347309e-06,9.805854050696089e-06,110.5789794921875,68,111.01594710350037,3.556139211348779e-06,0.004126175006630224,540
1723045815.2234616,1.919945154543214e-06,3.843672558113153e-06,121.43182158470154,69,121.86895751953125,1.9237274035699395e-06,0.0026355899836396027,594
1723045827.0955057,1.1881184519712571e-06,2.668338179585804e-06,133.30373120307922,70,133.74100160598755,1.4802197276145467e-06,0.0017224228754397113,653
1723045840.153086,9.196163777885628e-07,2.0225040595752066e-06,146.36166954040527,71,146.7985818386078,1.102887681786644e-06,0.0013291506262233161,718
1723045854.6065974,3.77900590633139e-07,9.73054208852218e-07,160.81517839431763,72,161.2520933151245,5.951536182190791e-07,0.0011011623020323075,790
1723045870.4816525,3.058183602626187e-07,7.275482830228857e-07,176.68993854522705,73,177.12714838981628,4.2172992276026696e-07,0.0008335528226429188,869
1723045887.9185338,2.116271909402981e-07,5.466693168949628e-07,194.12709093093872,74,194.56402969360352,3.350421259546647e-07,0.0006976757093470674,956
1723045907.1853936,1.8860092251312972e-07,4.97198657216586e-07,213.39389538764954,75,213.83088946342468,3.085977347034563e-07,0.0005700489169250141,1052
1723045928.2977953,1.0113718095986264e-07,3.0336766695275065e-07,234.5061435699463,76,234.94329118728638,2.02230485992888e-07,0.000499762984488157,1157
1723045951.3642364,8.688398743778879e-08,2.3036908896061545e-07,257.57281517982483,77,258.0097322463989,1.4348510152282665e-07,0.000468986496060279,1272
1723045977.0618644,1.9579241779093437e-07,6.427515228231617e-07,283.2701587677002,78,283.70736026763916,4.4695910503222734e-07,0.00040887589011805907,1400
1723046004.9151447,6.442188891711738e-08,1.9109011948397838e-07,311.123658657074,79,311.5606405735016,1.2666823056686102e-07,0.0003596831911755443,1539
1723046035.7149458,4.2658211834576595e-08,1.3463764427599028e-07,341.9232568740845,80,342.3604416847229,9.197943244141368e-08,0.0003591443779174982,1693
1723046069.7362125,4.41619850911137e-08,1.379938791828396e-07,375.9445104598999,81,376.3817083835602,9.383189409172591e-08,0.0003016670948672416,1863
1723046107.0257218,3.157734688186461e-08,1.128068788402787e-07,413.2340497970581,82,413.6712176799774,8.122953195841409e-08,0.000282227519379152,2049
1723046148.067505,3.0705436805705994e-08,9.720963134675554e-08,454.2757360935211,83,454.71300077438354,6.650419454104955e-08,0.0002662190383988137,2254
1723046193.1595907,2.5541163017355595e-08,8.62910779034316e-08,499.36807465553284,84,499.8050866127014,6.0749914886076e-08,0.00023866645001714907,2479
1723046242.8563116,3.175356636675568e-08,9.681320552135408e-08,549.0645544528961,85,549.5018074512482,6.50596391545984e-08,0.00022791572029014727,2727
1723046297.585554,4.499380211764674e-08,1.6791099355464625e-07,603.793865442276,86,604.2310497760773,1.229171914369995e-07,0.0002055010477378996,3000
1723046357.4921253,1.3877620821711903e-08,4.779147408568512e-08,663.7003989219666,87,664.1376211643219,3.391385326397322e-08,0.000203267290756494,3299
1723046423.536362,1.917864264925787e-08,6.383445957312791e-08,729.7447457313538,88,730.1818578243256,4.465581692387004e-08,0.0001640523995773046,3629
1723046496.0484397,1.0460845812392983e-08,3.905845096587402e-08,802.2567477226257,89,802.6939356327057,2.8597605153481042e-08,0.00017003323144338574,3992
1723046575.577836,9.800952915821349e-09,3.6474537856978625e-08,881.7861034870148,90,882.2233319282532,2.6673584941157274e-08,0.00015382286921079068,4391
1723046663.6449623,1.2286938232218656e-08,4.507137356787464e-08,969.8531544208527,91,970.2904582023621,3.2784435335655983e-08,0.0001433783864882602,4831
1723046760.0681353,1.5361633140220786e-08,5.0626002667209414e-08,1066.2764468193054,92,1066.7136311531067,3.526436952698863e-08,0.00012910692948852888,5314
1723046865.8737264,7.021157575025762e-09,2.6801867807721233e-08,1172.0819964408875,93,1172.5192222595215,1.978071023269547e-08,0.00012792455882831613,5845
