time,loss_boundary,loss,_runtime,_timestamp,loss_interior,step,l2_error,_step
25.97672390937805,0.0005535373931054453,0.0008288797945526876,27.868030309677124,1723045677.4299474,0.0002753424014472422,1539,0.02562769457889789,79
28.409372329711914,0.00035636205318920845,0.0006025456725646744,30.300936937332153,1723045679.862854,0.00024618361937546603,1693,0.021696310434854326,80
31.10528302192688,0.00027798373315845396,0.000495860707362442,32.996848821640015,1723045682.558766,0.0002178769742039881,1863,0.017259663553007832,81
34.037524461746216,0.0002572878883862158,0.0004536776520005889,35.928932666778564,1723045685.4908497,0.00019638976361437314,2049,0.017612581628029592,82
37.30821776390076,0.0005424667649308184,0.0007017567266276692,39.19975972175598,1723045688.7616768,0.0001592899616968508,2254,0.02592905259461142,83
40.901957988739014,0.00026634119199270224,0.00039718604270914883,42.79419827461243,1723045692.3561153,0.00013084485071644658,2479,0.01682305333110216,84
44.85140657424927,0.0003013887522119678,0.0004301092890077444,46.74409747123718,1723045696.3060145,0.00012872053679577659,2727,0.014213809102024024,85
49.117494344711304,0.00027513685930428543,0.00036852918839500135,51.00907897949219,1723045700.570996,9.339232909071593e-05,3000,0.022447546371753932,86
53.78828406333923,0.0001366900087029242,0.0002220203355303836,55.68010663986206,1723045705.2420237,8.533032682745941e-05,3299,0.012163836006489511,87
58.92434287071228,0.0004441152297767255,0.0005118064803237368,60.81603479385376,1723045710.3779519,6.76912505470113e-05,3629,0.01815668442267305,88
64.57176995277405,9.993522558255247e-05,0.00018658367307691667,66.4631655216217,1723045716.0250826,8.664844749436421e-05,3992,0.015929064890246855,89
70.76883339881897,0.0001807516878539572,0.00023469470826693655,72.66055369377136,1723045722.2224708,5.394302041297938e-05,4391,0.020262888187433756,90
77.6062388420105,6.991537160267845e-05,0.00013651083115380226,79.49777936935425,1723045729.0596964,6.65954595511238e-05,4831,0.008239969387039033,91
85.09585928916931,5.828672705157949e-05,0.00010951533764558944,86.9873480796814,1723045736.5492651,5.1228610594009956e-05,5314,0.008196126014930478,92
93.44146943092346,0.0006051113308016962,0.0006496782746290703,95.33317255973816,1723045744.8950896,4.456694382737409e-05,5845,0.03187007457359884,93
102.72033405303955,4.8996861512649e-05,0.0001231316248907988,104.61145377159119,1723045754.1733708,7.413476337814982e-05,6429,0.00724557572967104,94
113.08073329925537,4.346804444687254e-05,0.0001085653618674482,114.97181701660156,1723045764.533734,6.509731742057567e-05,7072,0.011640157884189834,95
124.35988092422485,5.926209936788593e-05,0.00012355629137721221,126.25145363807678,1723045775.8133707,6.429419200932628e-05,7779,0.006505068182347371,96
