time,_timestamp,loss_interior,loss,step,_step,_runtime,l2_error,loss_boundary
321.60665130615234,1723045974.500023,8.46435442130121e-06,1.8342220305073017e-05,20177,106,322.61262488365173,0.004763328495487908,9.877865883771807e-06
353.4010729789734,1723046006.2950675,6.410495219104623e-06,1.738471973688391e-05,22194,107,354.40766954421997,0.005369951308048852,1.0974224517779285e-05
388.4015724658966,1723046041.2953148,9.011118588912753e-06,2.4637448871091428e-05,24414,108,389.4079167842865,0.005052526944022987,1.5626330282178674e-05
427.0837242603302,1723046079.9776578,6.157248300920824e-06,3.076118918377342e-05,26855,109,428.09025979042053,0.007455776477012986,2.4603940882852598e-05
469.5740933418274,1723046122.468134,1.0262550954176093e-05,1.6844052970782407e-05,29540,110,470.58073592185974,0.0036998495384311936,6.581502016606313e-06
516.1697371006012,1723046169.063683,1.8551305564687227e-05,0.00014672444346276771,32494,111,517.1762850284576,0.01619719555452982,0.0001281731378980805
567.3584890365601,1723046220.2521682,4.114739484129153e-06,6.8255877347923156e-06,35744,112,568.3647701740265,0.002522709054115777,2.710848250663162e-06
623.8202702999115,1723046276.7143633,6.503789246765851e-06,1.1566342590574655e-05,39318,113,624.8269653320312,0.0028135574350565983,5.062553343808804e-06
685.8738903999329,1723046338.7676797,1.2577871883494755e-05,6.432462223104042e-05,43250,114,686.8802816867828,0.008232684398872828,5.174675034754567e-05
754.1863775253296,1723046407.080249,7.153142930944939e-06,3.4978233230785484e-05,47575,115,755.1928510665894,0.009994320512710469,2.7825090299840544e-05
829.2013392448425,1723046482.0955446,1.36775812854245e-05,2.644258456242285e-05,52332,116,830.208146572113,0.005053309109516852,1.2765003276998348e-05
911.7613742351532,1723046564.6552558,6.833167566270687e-06,9.917652231818293e-06,57566,117,912.7678577899933,0.001641230484370079,3.0844846655476064e-06
1002.4782671928406,1723046655.3722816,2.072048804979541e-05,3.0442092858779223e-05,63322,118,1003.4848835468292,0.003493903085168415,9.721604808983812e-06
1101.8633182048798,1723046754.7587621,9.648747788237748e-06,1.1029102096789111e-05,69654,119,1102.8713641166687,0.000993306505709607,1.3803543085513636e-06
1211.8326907157898,1723046864.7268116,1.2526658212917749e-05,1.739806782288745e-05,76620,120,1212.8394136428833,0.003735514764646154,4.871409609969702e-06
1334.2272868156433,1723046987.1213844,2.9550181922511122e-06,2.6056598718608033e-05,84281,121,1335.233986377716,0.006755000243399796,2.310158052635692e-05
1469.1522529125214,1723047122.0460873,2.0917258968135033e-06,3.0864871045357977e-06,92710,122,1470.1586892604828,0.001164322925980634,9.947612077222944e-07
1617.210634469986,1723047270.1047492,2.210780936516123e-06,3.3607591650361425e-06,101980,123,1618.2173511981964,0.0011046718649046201,1.1499782285200196e-06
1780.0159487724304,1723047432.910058,1.5744707191908714e-06,2.2588690441493396e-06,112178,124,1781.0226600170135,0.0010768767642883883,6.843983249584683e-07
1959.1751396656036,1723047612.0693128,5.2558498463191784e-06,8.119724192192164e-06,123396,125,1960.181914806366,0.0032534657636260054,2.8638743458729863e-06
2156.322151660919,1723047809.2159643,1.8246711431903133e-05,3.39531736899443e-05,135736,126,2157.32856631279,0.006122432536589034,1.570646225804117e-05
2373.4840893745422,1723048026.3781834,1.9026312208248934e-06,6.19499132493722e-06,149309,127,2374.4907853603363,0.003269352651142886,4.292360104112327e-06
2612.2548682689667,1723048265.148842,3.3602754013767935e-05,5.760281223757328e-05,164240,128,2613.261444091797,0.003917358803095061,2.4000058223805352e-05
2874.4230041503906,1723048527.3167837,6.910534815011372e-06,7.996239222085945e-06,180664,129,2875.429385662079,0.00255215284099629,1.0857044070745722e-06
3000.0037186145782,1723048652.8983727,1.6942011785028492e-06,3.82569651102773e-06,188530,130,3001.0109746456146,0.0017702028542869648,2.1314953325248816e-06
