time,_runtime,_timestamp,loss_boundary,loss_interior,loss,step,_step,l2_error
794.1173503398895,794.5487840175629,1723046491.489097,1.0657241547720651e-10,3.414078923305608e-10,4.4798030780776735e-10,7779,96,2.4631685007511274e-05
873.6069047451019,874.037693977356,1723046570.978007,1.1752019082198033e-10,3.72671067780296e-10,4.901912586022763e-10,8557,97,2.2154120426015112e-05
960.1976563930511,960.6284668445587,1723046657.56878,2.327927759939274e-10,5.66859056313209e-10,7.996518323071363e-10,9413,98,2.1959152525254025e-05
1055.6760668754578,1056.1082293987274,1723046753.0485425,8.869000283786956e-11,3.3970096068525184e-10,4.283909635231214e-10,10354,99,1.9435629336583934e-05
1161.191061258316,1161.6218247413635,1723046858.5621378,5.85711943958628e-11,2.490591572988843e-10,3.076303516947471e-10,11389,100,2.1882509987634837e-05
1277.3419506549835,1277.7727539539337,1723046974.713067,1.5486273255738691e-10,4.278459791711105e-10,5.827087117284974e-10,12528,101,1.884271490456064e-05
1404.3972606658936,1404.8280391693115,1723047101.7683523,5.0138116977847954e-11,2.317397213262047e-10,2.8187783830405264e-10,13781,102,1.8941617699706967e-05
1545.4995896816254,1545.930387020111,1723047242.8707001,7.785182063801255e-11,2.3811413948166046e-10,3.15965960119673e-10,15159,103,1.9128962564915392e-05
1699.6912846565247,1700.1223380565643,1723047397.0626512,4.69298306439307e-11,1.9661644756922314e-10,2.4354627821315383e-10,16675,104,1.8326208902973405e-05
1868.6821947097778,1869.1131381988525,1723047566.0534513,7.461480897908186e-11,2.1809779474273745e-10,2.927126037218193e-10,18342,105,1.5520033895899864e-05
2056.350030183792,2056.7808384895325,1723047753.7211516,3.7929450438383964e-11,1.718280793183359e-10,2.0975752975671987e-10,20177,106,1.7268652047295916e-05
2263.4609084129333,2263.8918421268463,1723047960.8321552,3.511590964738832e-11,1.3393272474206207e-10,1.6904863438945038e-10,22194,107,1.5239591834740378e-05
2491.4912345409393,2491.922621011734,1723048188.862934,9.640221377779285e-11,2.4029894028658946e-10,3.3670115406438233e-10,24414,108,1.4216571479973504e-05
2741.959731578827,2742.3905460834503,1723048439.3308592,5.106109877234479e-11,1.5550039498552466e-10,2.0656149375786945e-10,26855,109,1.52017278139189e-05
3000.0995557308197,3000.532547235489,1723048697.4728603,2.4615164723157482e-11,1.2167755509696082e-10,1.462927198201183e-10,29390,110,1.421172427018987e-05
