loss_boundary,_step,l2_error,loss_interior,loss,time,_runtime,_timestamp,step
0.03441234736980633,42,0.23434971766986193,0.015014172412388132,0.04942651978219446,10.426568746566772,10.95637583732605,1723045704.1093187,46
0.02940892418301568,43,0.19881893492793842,0.01286349536033341,0.042272419543349087,11.155464172363281,11.685141563415527,1723045704.8380845,50
0.024829511076399566,44,0.2184565383242378,0.011684418017498643,0.03651392909389821,12.062334299087524,12.592246294021606,1723045705.7451892,55
0.021422140437421442,45,0.1784421863417475,0.010078135672452193,0.03150027610987363,13.158766269683838,13.688523292541504,1723045706.8414662,61
0.017129228221964724,46,0.17170908883511785,0.007427621889278942,0.024556850111243665,14.246076822280884,14.775747060775757,1723045707.92869,67
0.015305592881068163,47,0.15703593463962306,0.0063291828406971794,0.021634775721765344,15.371997356414795,15.901732444763184,1723045709.0546753,73
0.01227407627186411,48,0.1438864003778506,0.004481154285268696,0.016755230557132805,16.823414087295532,17.35315704345703,1723045710.5061,81
0.010259427068236016,49,0.13194224137668453,0.003607296495866911,0.013866723564102927,18.279629945755005,18.809505701065063,1723045711.9624486,89
0.005897666881632824,50,0.0961996673694581,0.002799785409016308,0.008697452290649133,19.918367624282837,20.44820523262024,1723045713.6011481,98
0.004092342841750958,51,0.0933055023178024,0.0025362327014658856,0.006628575543216843,21.58525276184082,22.115387201309204,1723045715.26833,107
0.002627972022033191,52,0.07278400405210934,0.0021013757507681845,0.004729347772801375,23.589921712875366,24.119840145111084,1723045717.272783,118
0.0015200599117221696,53,0.04858559111543371,0.0016262699662325754,0.003146329877954745,25.8116397857666,26.34150004386902,1723045719.494443,130
0.0011408891235927285,54,0.042403641265760725,0.0012466577437477576,0.002387546867340486,28.172866344451904,28.702625036239624,1723045721.855568,143
0.0009263915346081274,55,0.03655425934857291,0.0008595929855163298,0.0017859845201244574,30.733535051345825,31.263327598571777,1723045724.4162705,157
0.0007485182780890732,56,0.030837275597585288,0.0006013167001508975,0.0013498349782399706,33.49190163612366,34.02191948890686,1723045727.1748624,172
0.0005184232857823368,57,0.024959548768046312,0.0002768196569605094,0.0007952429427428462,36.74137020111084,37.27116870880127,1723045730.4241116,190
0.0004205673735743524,58,0.022636563916243926,0.00021903143760744907,0.0006395988111818014,40.02254247665405,40.5522518157959,1723045733.7051947,208
0.00032423194709514414,59,0.020524882304119755,0.00014959823956511888,0.00047383018666026305,43.862531423568726,44.3922221660614,1723045737.545165,229
0.00024048572912350064,60,0.01864762604972799,0.00011166760213390129,0.00035215333125740195,48.02903914451599,48.559056997299194,1723045741.712,252
0.00016370423286966932,61,0.016487189506566746,6.980457373264665e-05,0.00023350880660231597,52.64341497421265,53.17332172393799,1723045746.3262646,277
0.0001225591081302704,62,0.014913672228163434,4.4225130172328704e-05,0.0001667842383025991,57.874406576156616,58.40415024757385,1723045751.5570931,305
6.582433739577637e-05,63,0.012250148813532416,2.3263005340203063e-05,8.908734273597943e-05,63.38384246826172,63.91385746002197,1723045757.0668004,335
4.2925249958565104e-05,64,0.010214929945458405,1.566049640380598e-05,5.8585746362371086e-05,69.77113842964172,70.30111336708069,1723045763.4540563,369
4.3196393680083214e-05,65,0.009215364734710754,1.5547956117284584e-05,5.8744349797367794e-05,76.73322534561157,77.26297497749329,1723045770.4159179,406
1.8103732060700548e-05,66,0.0066594672291338634,7.957569730579016e-06,2.606130179127956e-05,84.15572237968445,84.68574070930481,1723045777.8386836,446
1.0076291857388939e-05,67,0.005446778587987607,4.7925726723889216e-06,1.486886452977786e-05,92.4885528087616,93.0183515548706,1723045786.1712945,491
4.3428271112745055e-06,68,0.0033601925388502974,2.6624271183550153e-06,7.00525422962952e-06,101.62356901168823,102.15341424942017,1723045795.3063571,540
1.4672938018333936e-06,69,0.0021707454035145447,1.5299115015228004e-06,2.997205303356194e-06,111.80542707443237,112.33555603027344,1723045805.488499,594
7.16952475009515e-07,70,0.0013805919115989322,1.0560164678771702e-06,1.772968942886685e-06,122.6154453754425,123.14533472061157,1723045816.2982776,653
4.903333582356733e-07,71,0.0010571452957140127,6.490043031706345e-07,1.1393376614063077e-06,134.83049082756042,135.36059403419495,1723045828.513537,718
2.1351823302411992e-07,72,0.0008958332909388009,3.165453449986272e-07,5.300635780227471e-07,148.33554196357727,148.86545634269714,1723045842.0183992,790
1.961345765023655e-07,73,0.0007576000425896135,2.8317954450578175e-07,4.793141210081473e-07,163.19540572166443,163.7253737449646,1723045856.8783166,869
1.45215297616672e-07,74,0.0005778939534656255,1.699794293696941e-07,3.151947269863661e-07,179.27485489845276,179.80497789382935,1723045872.9579208,956
9.979897353221535e-08,75,0.00047072004512639616,1.326652237638402e-07,2.3246419729605555e-07,197.0995590686798,197.6293408870697,1723045890.7822838,1052
6.281046557365205e-08,76,0.0004143309865778695,9.707784082748014e-08,1.5988830640113218e-07,216.58647799491882,217.11653017997742,1723045910.269473,1157
5.65645804017142e-08,77,0.0003689490898048302,7.631477364197592e-08,1.3287935404369011e-07,237.8161129951477,238.34589314460754,1723045931.498836,1272
1.2373931639671572e-07,78,0.0003580010502066556,2.9773905367245085e-07,4.214783700691666e-07,261.5607924461365,262.09081625938416,1723045955.2437592,1400
3.4821940669806225e-08,79,0.00030975518443763226,6.150437806816635e-08,9.632631873797259e-08,287.42034935951233,287.9501807689667,1723045981.1031237,1539
2.8788090977549033e-08,80,0.0002812151593360167,4.658699976369207e-08,7.537509074124111e-08,316.221067905426,316.75115847587585,1723046009.9041014,1693
2.5984424772689245e-08,81,0.00025984177328289954,4.161062992371661e-08,6.759505469640586e-08,347.8402101993561,348.3702359199524,1723046041.5231788,1863
2.3986401060883172e-08,82,0.0002319236423865804,4.529953036568979e-08,6.928593142657296e-08,382.4992048740387,383.02912640571594,1723046076.1820693,2049
1.7725381910970783e-08,83,0.00021204740675764342,3.409430741339222e-08,5.1819689324363e-08,420.7784729003906,421.3085012435913,1723046114.4614441,2254
1.6611940736896983e-08,84,0.00020826572465198177,2.878061247771598e-08,4.5392553214612964e-08,462.93596053123474,463.46608996391296,1723046156.6190329,2479
1.6980588386898597e-08,85,0.00018867794617528636,3.361733060626304e-08,5.0597918993161637e-08,509.43602085113525,509.9661455154419,1723046203.1190884,2727
3.622338246869283e-08,86,0.00017311753182275744,5.5748577884133625e-08,9.197196035282645e-08,560.1300308704376,560.6601343154907,1723046253.8130772,3000
7.82270888865031e-09,87,0.00016041096818678854,2.2411598206953297e-08,3.023430709560361e-08,615.8323056697845,616.3624093532562,1723046309.5153522,3299
1.1684058739389543e-08,88,0.00014483377439691844,2.486543275329334e-08,3.654949149268288e-08,677.0865666866302,677.6166543960571,1723046370.7695973,3629
6.466139911942805e-09,89,0.00014368785673491934,1.702896750889171e-08,2.3495107420834513e-08,745.1399214267731,745.6701035499573,1723046438.8230464,3992
5.274947588778791e-09,90,0.000130700398587317,1.4504137028482523e-08,1.9779084617261312e-08,819.15345454216,819.6837306022644,1723046512.8366735,4391
8.279186873030192e-09,91,0.0001117582468725245,1.7784800176477924e-08,2.6063987049508116e-08,900.8737864494324,901.403885602951,1723046594.5568285,4831
8.586517846002088e-09,92,0.00011495050072873808,2.4463874574909875e-08,3.305039242091196e-08,990.507171869278,991.0372259616852,1723046684.1901689,5314
5.637500867954868e-09,93,0.00010400957542248138,1.2602662995606975e-08,1.824016386356184e-08,1089.675078868866,1090.205186367035,1723046783.3581293,5845
4.692515567877073e-09,94,9.744332134254717e-05,1.5661824758944027e-08,2.03543403268211e-08,1198.7410080432892,1199.271053314209,1723046892.4239962,6429
3.478474247549966e-09,95,9.235118820691904e-05,1.0967308968900399e-08,1.4445783216450365e-08,1317.8555238246918,1318.3856344223022,1723047011.5385773,7072
4.095727979335449e-09,96,8.730425384179757e-05,9.60217927714988e-09,1.369790725648533e-08,1449.6135041713715,1450.143717288971,1723047143.2966602,7779
2.9255625313605176e-09,97,8.192903311262524e-05,7.475702303127785e-09,1.0401264834488303e-08,1594.5715866088867,1595.1017515659332,1723047288.2546945,8557
4.325067092741275e-09,98,7.845387471106092e-05,1.0886855669926726e-08,1.5211922762668e-08,1753.4908385276794,1754.020959854126,1723047447.1739028,9413
3.001803142966508e-09,99,7.582160884373472e-05,6.917612236330272e-09,9.91941537929678e-09,1928.8536386489868,1929.3837604522705,1723047622.5367033,10354
2.286794134128246e-09,100,7.238757045542389e-05,6.1143463771336886e-09,8.401140511261935e-09,2121.5612075328827,2122.091364145279,1723047815.244307,11389
2.45056763035501e-09,101,6.845908033997266e-05,5.775849824869147e-09,8.226417455224157e-09,2333.194713115692,2333.724844455719,1723048026.8777874,12528
2.2187892712909988e-09,102,6.475241888584038e-05,4.894804986288732e-09,7.113594257579731e-09,2565.8550810813904,2566.38511633873,1723048259.5380592,13781
2.015324718599816e-09,103,6.290919238434155e-05,4.928407680073701e-09,6.9437323986735165e-09,2822.521958589554,2823.0520684719086,1723048516.2050114,15159
2.456976531784045e-09,104,6.078692207951912e-05,5.49903554448491e-09,7.956012076268955e-09,3000.1685309410095,3000.6985671520233,1723048693.85151,16117
