time,_runtime,loss_boundary,loss_interior,_step,l2_error,_timestamp,loss,step
100.44933915138245,100.87256097793579,9.924817938070448e-06,5.453022411881666e-06,67,0.004980622309828063,1723045794.294911,1.5377840349952113e-05,491
110.27697253227234,110.69988203048706,5.569555116195086e-06,3.3914122069641622e-06,68,0.0033725057473487207,1723045804.122232,8.960967323159249e-06,540
121.08908796310425,121.51194930076599,1.8218985004957706e-06,1.8003548232472462e-06,69,0.0023541959374352886,1723045814.9342992,3.6222533237430167e-06,594
132.90242195129395,133.32529735565186,1.055287489088507e-06,1.1022778489395788e-06,70,0.0016689574189365573,1723045826.7476473,2.1575653380280856e-06,653
145.96941685676575,146.3926911354065,8.615878776092179e-07,9.464977504195944e-07,71,0.0015204347392360565,1723045839.815041,1.8080856280288123e-06,718
160.3946018218994,160.81750917434692,3.8702058124679255e-07,4.799122574813486e-07,72,0.0012684180791956397,1723045854.239859,8.669328387281412e-07,790
176.2172281742096,176.64009380340576,2.286894079946249e-07,2.912935081187191e-07,73,0.0009028788630593609,1723045870.0624437,5.19982916113344e-07,869
193.68438506126404,194.10774278640747,1.969771511353052e-07,2.418951390958387e-07,74,0.0007055039712685438,1723045887.5300927,4.388722902311439e-07,956
212.87740516662598,213.3003053665161,1.6387061256371183e-07,2.1665545811110097e-07,75,0.0005870411749339003,1723045906.7226553,3.805260706748128e-07,1052
233.82370233535767,234.24688029289246,1.262676801083151e-07,1.9347453400283159e-07,76,0.0005090973040346416,1723045927.6692302,3.197422141111467e-07,1157
256.85584807395935,257.2787573337555,8.357772227885849e-08,1.3986174998676456e-07,77,0.0004600618627938591,1723045950.7011073,2.2343947226562306e-07,1272
282.5008935928345,282.92412996292114,1.4834714773535875e-07,2.7859660385310176e-07,78,0.00041690519689391986,1723045976.34648,4.269437515884605e-07,1400
310.2450728416443,310.66819167137146,6.036247520979682e-08,8.372921045712828e-08,79,0.00036591195441689953,1723046004.0905416,1.440916856669251e-07,1539
341.0566532611847,341.4797658920288,3.954867303120209e-08,6.916487633958223e-08,80,0.00030387747721107017,1723046034.9021158,1.0871354937078431e-07,1693
375.0629301071167,375.4860303401947,3.1524299905029284e-08,6.495252108225763e-08,81,0.00027562677559526115,1723046068.9083803,9.647682098728692e-08,1863
412.2686870098114,412.6919496059418,3.06565997020803e-08,5.121013343509476e-08,82,0.00023767366176600732,1723046106.1142995,8.186673313717507e-08,2049
453.1871168613434,453.6103036403656,2.341711920484296e-08,5.0167513386070196e-08,83,0.00020994478904005803,1723046147.0326536,7.358463259091316e-08,2254
498.0877618789673,498.51087284088135,1.619843455698252e-08,5.1677360057346303e-08,84,0.0002134872718827402,1723046191.9332228,6.787579461432882e-08,2479
547.5764091014862,547.9995458126068,2.6802060839160874e-08,4.089219792725237e-08,85,0.00019299633434608865,1723046241.4218957,6.769425876641324e-08,2727
602.1797003746033,602.6028439998627,3.3132334052665355e-08,1.03242067447787e-07,86,0.00017763597332237914,1723046296.025194,1.3637440150045234e-07,3000
661.9138503074646,662.3369376659393,1.0984766992596726e-08,2.986180345666159e-08,87,0.00016791784512139277,1723046355.7592876,4.084657044925831e-08,3299
727.7879166603088,728.2110588550568,1.1782089995273073e-08,3.3184959943717436e-08,88,0.000158197970750893,1723046421.6334088,4.496704993899051e-08,3629
