time,_step,_timestamp,loss,loss_interior,step,l2_error,loss_boundary,_runtime
6.728564500808716,61,1723045659.6148305,0.11378239021703997,0.015020676012533195,277,0.4216600192137113,0.09876171420450677,7.523034572601318
7.1863555908203125,62,1723045660.0725682,0.09941911061257831,0.01288719067722963,305,0.388468887862932,0.08653191993534869,7.980772256851196
7.668964624404907,63,1723045660.5549269,0.08202120929007176,0.012717998787947939,335,0.36763171673120043,0.06930321050212382,8.463130950927734
8.223806381225586,64,1723045661.1097481,0.06605096930567932,0.01088006718883176,369,0.3169206413228788,0.05517090211684755,9.01795220375061
8.826773166656494,65,1723045661.7124822,0.04743520852086746,0.013573382027671407,406,0.23130610172152433,0.03386182649319605,9.620686292648315
9.481210470199585,66,1723045662.3674624,0.035616280427659984,0.011792728619431926,446,0.22296114174059706,0.02382355180822806,10.27566647529602
10.211423873901367,67,1723045663.0973833,0.03547209309019918,0.010359460520222977,491,0.17423770308149245,0.0251126325699762,11.005587339401245
11.012901544570923,68,1723045663.8989258,0.030123160566623744,0.009297973247227885,540,0.1901617982880517,0.02082518731939586,11.807129859924316
11.893811225891113,69,1723045664.7795968,0.02720126542028333,0.008062083703547987,594,0.16982615138360874,0.019139181716735346,12.687800884246826
12.85760498046875,70,1723045665.7435954,0.024803230240014823,0.0073765546990472095,653,0.159730052946176,0.017426675540967614,13.651799440383911
13.913841724395752,71,1723045666.799808,0.02296105174960868,0.007163409933621286,718,0.14049601868121442,0.015797641815987393,14.708012104034424
15.082839250564575,72,1723045667.9684165,0.020097267800648317,0.0062532309732084,790,0.14295620276858986,0.013844036827439916,15.876620531082153
16.366666316986084,73,1723045669.252474,0.020425467199257107,0.005499710875372363,869,0.13310358182058854,0.014925756323884744,17.160678148269653
17.781715393066406,74,1723045670.6676128,0.01583063675623555,0.004672313666402087,956,0.134085279489931,0.011158323089833463,18.575816869735718
19.355002641677856,75,1723045672.240635,0.014251948333041236,0.004179882906116886,1052,0.12294951204315738,0.01007206542692435,20.148838996887207
21.060578107833862,76,1723045673.9469893,0.012650467927443922,0.00391628953722399,1157,0.11320756104625306,0.008734178390219933,21.855193376541138
22.92961096763611,77,1723045675.8156097,0.010081137392428656,0.0030985313812330207,1272,0.09651683057514114,0.006982606011195636,23.723813772201538
25.00119662284851,78,1723045677.887223,0.0076634403584514565,0.0022924498996642058,1400,0.0875689686315185,0.00537099045878725,25.795427083969116
27.241057634353638,79,1723045680.1268895,0.005328409439286672,0.0018025249905446836,1539,0.06854401674996201,0.003525884448741989,28.035093545913696
29.675843477249146,80,1723045682.562194,0.0037501408140252638,0.0014651790397533823,1693,0.05844908761762017,0.0022849617742718813,30.47039818763733
32.33722114562988,81,1723045685.223423,0.002978403675859598,0.001340116185997098,1863,0.05030915459265212,0.0016382874898625,33.13162708282471
35.31780982017517,82,1723045688.204112,0.0026373899676699884,0.0012087468467743584,2049,0.0403305651283757,0.00142864312089563,36.1123161315918
38.63446760177612,83,1723045691.5205479,0.0024210935405950384,0.0010331870891928708,2254,0.040841587677346046,0.0013879064514021675,39.428751945495605
42.26094579696655,84,1723045695.1480095,0.0018170148678089432,0.0009569108158115812,2479,0.03251166909003577,0.000860104051997362,43.05621361732483
46.215999126434326,85,1723045699.102231,0.001849228543831574,0.0008301105392571911,2727,0.04225852249673961,0.001019118004574383,47.01043510437012
50.576988697052,86,1723045703.4630272,0.001516032986527192,0.0006629908819737345,3000,0.032051140526172105,0.0008530421045534574,51.37123131752014
55.297961473464966,87,1723045708.1842535,0.0013869598052244658,0.0006254163453605154,3299,0.02912280549276996,0.0007615434598639502,56.09245753288269
60.501965284347534,88,1723045713.3883898,0.0012289633559820193,0.0005305914801148956,3629,0.03219409431353074,0.0006983718758671237,61.29659390449524
66.21337294578552,89,1723045719.0998917,0.001323940517461253,0.00045103218361377005,3992,0.028135462043671133,0.0008729083338474829,67.00809574127197
72.5112726688385,90,1723045725.39739,0.0011247132643671218,0.0003904046378491344,4391,0.029082899277806138,0.0007343086265179875,73.30559396743774
79.45051646232605,91,1723045732.3369539,0.001013641340683613,0.0003227563551070065,4831,0.026421630200122666,0.0006908849855766066,80.24515795707703
87.05017590522766,92,1723045739.9366784,0.001175507292090042,0.0002711936984904071,5314,0.028905477729360925,0.0009043135935996347,87.84488248825073
95.421217918396,93,1723045748.3076503,0.0007460374765288568,0.00021499808779243057,5845,0.025565795258286835,0.0005310393887364263,96.21585440635681
104.62644386291504,94,1723045757.5128093,0.0006578905869518796,0.000212412130353202,6429,0.025042854766511635,0.00044547845659867767,105.42101335525513
114.76115274429321,95,1723045767.6475348,0.0006212586246414424,0.0001633896479633659,7072,0.02225216579753016,0.00045786897667807647,115.55573892593384
125.90231394767761,96,1723045778.7882705,0.0006556075560913173,0.00014501086234809484,7779,0.026642632569234135,0.0005105966937432225,126.69647455215454
138.11796593666077,97,1723045791.0045247,0.0005833279192321209,0.0001261247453387181,8557,0.03234533309196961,0.0004572031738934028,138.9127287864685
151.60348892211914,98,1723045804.4898825,0.0004656465514848402,0.00012231936383983344,9413,0.01991186449503823,0.0003433271876450068,152.39808654785156
166.45141649246216,99,1723045819.3377588,0.00047784440750901037,0.00010660226898857903,10354,0.027786708033824766,0.0003712421385204313,167.24596285820007
182.72658228874207,100,1723045835.612832,0.00036949339342499775,9.022435772148001e-05,11389,0.019109524771378263,0.00027926903570351774,183.5210361480713
200.66799807548523,101,1723045853.5546331,0.000433871694553579,8.804637355525387e-05,12528,0.025215001584079626,0.0003458253209983251,201.46283721923828
220.47727966308594,102,1723045873.3636763,0.0003284544159937372,6.98675309641271e-05,13781,0.016860993843944353,0.0002585868850296101,221.2718803882599
