step,time,l2_error,loss,arm,system,seed,lr,damping,momentum,norm_constraint,num_seconds,equation
107,124.7596161365509,0.020115819523067048,0.020930618749986172,primesr,p5,1,,,,,7000,poisson
118,137.42414450645447,0.0118569569971002,0.0071996468344547645,primesr,p5,1,,,,,7000,poisson
130,151.23202896118164,0.006736052465313768,0.002170342212802172,primesr,p5,1,,,,,7000,poisson
143,166.19747495651245,0.0037338300982078638,0.0005940791658627447,primesr,p5,1,,,,,7000,poisson
157,182.31609106063843,0.0023536829634380105,0.00014973235834394468,primesr,p5,1,,,,,7000,poisson
172,199.5594618320465,0.001398667990588176,3.375918092749383e-05,primesr,p5,1,,,,,7000,poisson
190,220.25263381004333,0.0011390604455675767,6.419733263271466e-06,primesr,p5,1,,,,,7000,poisson
208,240.93668961524963,0.0010441338650683514,1.765291690846074e-06,primesr,p5,1,,,,,7000,poisson
229,265.07477855682373,0.0006472382908452475,7.562851528706967e-07,primesr,p5,1,,,,,7000,poisson
252,291.5038549900055,0.00043368975854436975,6.946028227053088e-07,primesr,p5,1,,,,,7000,poisson
277,320.2146966457367,0.000573784059316671,8.884981342705297e-07,primesr,p5,1,,,,,7000,poisson
305,352.37980818748474,0.0008594269122649513,9.492953976677399e-07,primesr,p5,1,,,,,7000,poisson
335,386.82138109207153,0.000817714403516359,7.130813729759986e-07,primesr,p5,1,,,,,7000,poisson
369,425.8785490989685,0.000511691776727748,3.4764090627284447e-07,primesr,p5,1,,,,,7000,poisson
406,468.3457851409912,0.0005053213910098114,2.6749629073998944e-07,primesr,p5,1,,,,,7000,poisson
446,514.2526619434357,0.00032367209841517125,1.0021707221638063e-07,primesr,p5,1,,,,,7000,poisson
491,565.9029581546783,0.0002318194859787114,6.385278715765005e-08,primesr,p5,1,,,,,7000,poisson
540,622.140031337738,0.00014693468347578474,2.46931941845133e-08,primesr,p5,1,,,,,7000,poisson
594,684.1264178752899,0.00015829202894178919,1.9394979962764765e-08,primesr,p5,1,,,,,7000,poisson
653,751.8383781909943,7.35876267441438e-05,6.896180827586752e-09,primesr,p5,1,,,,,7000,poisson
718,826.4179515838623,7.034864302089864e-05,4.5551564572886634e-09,primesr,p5,1,,,,,7000,poisson
790,909.0295758247375,2.3781170004432123e-05,1.4968998496063282e-09,primesr,p5,1,,,,,7000,poisson
869,999.6708714962006,3.727711147190527e-05,1.8741910534990472e-09,primesr,p5,1,,,,,7000,poisson
956,1099.4872751235962,3.868118022374227e-05,1.759117296430554e-09,primesr,p5,1,,,,,7000,poisson
1052,1209.6201553344727,2.846107517307611e-05,1.1918734442077147e-09,primesr,p5,1,,,,,7000,poisson
1157,1330.0496633052826,1.1542703206137411e-05,4.611215105248718e-10,primesr,p5,1,,,,,7000,poisson
1272,1461.956862449646,9.134010255985923e-06,4.868668454870842e-10,primesr,p5,1,,,,,7000,poisson
1400,1608.7146265506744,1.8818754148813614e-05,6.347829087356326e-10,primesr,p5,1,,,,,7000,poisson
1539,1768.0397894382477,9.070025965534366e-06,3.7107535384599465e-10,primesr,p5,1,,,,,7000,poisson
1693,1944.5152542591095,9.360306934098077e-06,3.5420532420655225e-10,primesr,p5,1,,,,,7000,poisson
1863,2139.371545314789,7.972286542051257e-06,2.8982969211759e-10,primesr,p5,1,,,,,7000,poisson
2049,2352.5481429100037,9.310551754720941e-06,3.042089313336287e-10,primesr,p5,1,,,,,7000,poisson
2254,2587.50097155571,7.387414632553067e-06,2.4812121596635174e-10,primesr,p5,1,,,,,7000,poisson
2479,2845.3606445789337,6.089980651213475e-06,2.248967805876999e-10,primesr,p5,1,,,,,7000,poisson
2727,3129.614516735077,6.237905358512399e-06,2.6245286760256777e-10,primesr,p5,1,,,,,7000,poisson
3000,3442.5710439682007,5.658255745301515e-06,1.8031930254622978e-10,primesr,p5,1,,,,,7000,poisson
3299,3785.1550874710083,7.631730606011481e-06,1.7508910157263494e-10,primesr,p5,1,,,,,7000,poisson
3629,4163.252091169357,5.379179108069769e-06,1.561811615726122e-10,primesr,p5,1,,,,,7000,poisson
3992,4579.299324274063,7.056953590365882e-06,1.491629482415902e-10,primesr,p5,1,,,,,7000,poisson
4391,5036.939531326294,5.2285874294780555e-06,1.457247202216058e-10,primesr,p5,1,,,,,7000,poisson
4831,5541.331515789032,4.627931270681197e-06,1.3073629615441488e-10,primesr,p5,1,,,,,7000,poisson
5314,6094.593124866486,4.992217785811863e-06,1.1983624312925246e-10,primesr,p5,1,,,,,7000,poisson
5845,6703.970976829529,7.017044708613458e-06,1.123814364778289e-10,primesr,p5,1,,,,,7000,poisson
6103,7000.323060512543,4.377284586865881e-06,1.2010632366206755e-10,primesr,p5,1,,,,,7000,poisson
0,1.4072380065917969,1.5836408131844566,125.73075180603173,primesr,p5,2,,,,,7000,poisson
1,2.9153637886047363,1.5739266332274966,122.6842937036628,primesr,p5,2,,,,,7000,poisson
2,4.0546042919158936,1.5723131172029352,128.2770995785765,primesr,p5,2,,,,,7000,poisson
3,5.202148199081421,1.5707209674834868,128.30192044486,primesr,p5,2,,,,,7000,poisson
4,6.353406190872192,1.5722500472342398,120.78098952624217,primesr,p5,2,,,,,7000,poisson
5,7.51243257522583,1.5697469822994148,124.89425964598067,primesr,p5,2,,,,,7000,poisson
6,8.672640800476074,1.5658261246383314,120.98578763057479,primesr,p5,2,,,,,7000,poisson
7,9.838623762130737,1.5613918166836545,118.3514368387475,primesr,p5,2,,,,,7000,poisson
8,11.013659954071045,1.5569408244424956,123.35243720633486,primesr,p5,2,,,,,7000,poisson
9,12.185598850250244,1.5511492156786728,116.36145212188325,primesr,p5,2,,,,,7000,poisson
10,13.356720209121704,1.5436412485899138,119.24087140383774,primesr,p5,2,,,,,7000,poisson
11,14.531959533691406,1.5348877237297789,115.96460012745216,primesr,p5,2,,,,,7000,poisson
12,15.708811044692993,1.5242105104115045,117.38372938418104,primesr,p5,2,,,,,7000,poisson
13,16.883708238601685,1.511395148287115,113.82653081262761,primesr,p5,2,,,,,7000,poisson
14,18.06044316291809,1.496047152779541,114.2930766225841,primesr,p5,2,,,,,7000,poisson
15,19.238853931427002,1.4771966545716981,114.9211625214291,primesr,p5,2,,,,,7000,poisson
16,20.417818069458008,1.4542602292230422,110.62473473605822,primesr,p5,2,,,,,7000,poisson
17,21.595293283462524,1.427029759980901,106.20493795426995,primesr,p5,2,,,,,7000,poisson
18,22.770498275756836,1.394788493115416,103.01227212879849,primesr,p5,2,,,,,7000,poisson
19,23.94716191291809,1.3568191447268005,97.55957390495139,primesr,p5,2,,,,,7000,poisson
20,25.12002730369568,1.3138228394885976,89.78696690949987,primesr,p5,2,,,,,7000,poisson
21,26.29053258895874,1.2651338396509126,80.89358893793148,primesr,p5,2,,,,,7000,poisson
22,27.458920001983643,1.2077497488331457,78.10989357678835,primesr,p5,2,,,,,7000,poisson
23,28.63734769821167,1.147088193322731,73.05239966493542,primesr,p5,2,,,,,7000,poisson
24,29.804335355758667,1.0896970651940994,64.61397241971089,primesr,p5,2,,,,,7000,poisson
25,30.968252420425415,1.0355897573263266,57.53850297001515,primesr,p5,2,,,,,7000,poisson
26,32.131924867630005,0.9844011457312308,50.39741661569604,primesr,p5,2,,,,,7000,poisson
27,33.29443025588989,0.9358544908762328,47.020066501489175,primesr,p5,2,,,,,7000,poisson
28,34.45536661148071,0.8898545784413923,42.64257040286041,primesr,p5,2,,,,,7000,poisson
29,35.61736536026001,0.8461882776900334,38.671269859125495,primesr,p5,2,,,,,7000,poisson
30,36.77898621559143,0.8047690162482187,36.15447564918479,primesr,p5,2,,,,,7000,poisson
31,37.941821575164795,0.7655161770745811,31.760756723552575,primesr,p5,2,,,,,7000,poisson
32,39.102885723114014,0.728183668845291,29.165093726541425,primesr,p5,2,,,,,7000,poisson
33,40.26374578475952,0.6927807100247607,26.102735424338615,primesr,p5,2,,,,,7000,poisson
34,41.424683570861816,0.6591279214988603,23.961522421615093,primesr,p5,2,,,,,7000,poisson
35,42.58727264404297,0.6271109447494145,21.206156049037695,primesr,p5,2,,,,,7000,poisson
36,43.74635124206543,0.5966659486246655,18.524184149235644,primesr,p5,2,,,,,7000,poisson
37,44.903873920440674,0.5676865960675278,17.50583193206722,primesr,p5,2,,,,,7000,poisson
38,46.06152606010437,0.5401927523375066,16.1945540589406,primesr,p5,2,,,,,7000,poisson
39,47.217955589294434,0.514015814331955,15.083530925407159,primesr,p5,2,,,,,7000,poisson
40,48.37505102157593,0.48915209712183766,13.1184407206727,primesr,p5,2,,,,,7000,poisson
42,50.68333673477173,0.4429330730561257,10.757021479010064,primesr,p5,2,,,,,7000,poisson
46,55.284159421920776,0.3631546948965097,7.347442336236625,primesr,p5,2,,,,,7000,poisson
50,59.88358998298645,0.2977430817987257,4.902942272975233,primesr,p5,2,,,,,7000,poisson
55,65.62594079971313,0.2322891880663709,3.0591248032353944,primesr,p5,2,,,,,7000,poisson
61,72.52246189117432,0.17239221705373495,1.7222243817834313,primesr,p5,2,,,,,7000,poisson
67,79.4051263332367,0.12796369785550732,0.8855218754603574,primesr,p5,2,,,,,7000,poisson
73,86.28290724754333,0.09494032734180433,0.5163192555141648,primesr,p5,2,,,,,7000,poisson
81,95.448566198349,0.06381748493934884,0.2306068577744824,primesr,p5,2,,,,,7000,poisson
89,104.61292433738708,0.04285156657267116,0.10435340002075111,primesr,p5,2,,,,,7000,poisson
98,114.91312098503113,0.02739183453727934,0.041413685491264104,primesr,p5,2,,,,,7000,poisson
107,125.21279859542847,0.017464457153049742,0.01702306559631129,primesr,p5,2,,,,,7000,poisson
118,137.78204655647278,0.010097738554067653,0.005759496549624229,primesr,p5,2,,,,,7000,poisson
130,151.4876766204834,0.005532358851880738,0.0017986018661890668,primesr,p5,2,,,,,7000,poisson
143,166.33132004737854,0.0028861622495026406,0.00048620726105638853,primesr,p5,2,,,,,7000,poisson
157,182.30929684638977,0.00143840476896754,0.00011758807921284094,primesr,p5,2,,,,,7000,poisson
172,199.42555904388428,0.0006818388797002711,2.8914339669161306e-05,primesr,p5,2,,,,,7000,poisson
190,219.9672122001648,0.00027337236955085153,4.823938086044318e-06,primesr,p5,2,,,,,7000,poisson
208,240.49822211265564,0.00011418309465401043,8.4928718986598e-07,primesr,p5,2,,,,,7000,poisson
229,264.44671869277954,5.9442053990743006e-05,1.3702089240666187e-07,primesr,p5,2,,,,,7000,poisson
252,290.6792507171631,5.106094175019308e-05,3.4158141931530065e-08,primesr,p5,2,,,,,7000,poisson
277,319.185005903244,4.376810954605812e-05,1.592856803907647e-08,primesr,p5,2,,,,,7000,poisson
305,351.10844922065735,3.7470105096303275e-05,1.0342238610302248e-08,primesr,p5,2,,,,,7000,poisson
335,385.3086214065552,3.716283269752575e-05,9.250804688478493e-09,primesr,p5,2,,,,,7000,poisson
369,424.04997730255127,3.630332600558744e-05,6.910790231246365e-09,primesr,p5,2,,,,,7000,poisson
406,466.20445489883423,4.2063567588316e-05,7.009284913158571e-09,primesr,p5,2,,,,,7000,poisson
446,511.76232957839966,3.206453381366448e-05,5.455092466862995e-09,primesr,p5,2,,,,,7000,poisson
491,563.0120742321014,4.544704511957732e-05,6.109224489929256e-09,primesr,p5,2,,,,,7000,poisson
540,618.8030021190643,2.6760422913899682e-05,4.036122186262025e-09,primesr,p5,2,,,,,7000,poisson
594,680.2678165435791,2.4825015678355285e-05,3.7180646350961216e-09,primesr,p5,2,,,,,7000,poisson
653,747.4120626449585,2.3110122563183795e-05,2.9332067028996744e-09,primesr,p5,2,,,,,7000,poisson
718,821.3980450630188,2.178037192723653e-05,2.642350369708208e-09,primesr,p5,2,,,,,7000,poisson
790,903.3387858867645,2.3965536336204346e-05,2.957756641504885e-09,primesr,p5,2,,,,,7000,poisson
869,993.2242975234985,2.186931757394748e-05,2.129849664201244e-09,primesr,p5,2,,,,,7000,poisson
956,1092.2210533618927,1.771725103214563e-05,2.0425215005464386e-09,primesr,p5,2,,,,,7000,poisson
1052,1201.4250037670135,1.784058213081921e-05,1.9790087037003186e-09,primesr,p5,2,,,,,7000,poisson
1157,1320.862232208252,1.658349906840652e-05,2.0330811185351647e-09,primesr,p5,2,,,,,7000,poisson
1272,1451.7031607627869,1.5393518952874878e-05,2.4784780585190555e-09,primesr,p5,2,,,,,7000,poisson
1400,1597.3144705295563,1.4032804421392603e-05,1.0692178443445888e-09,primesr,p5,2,,,,,7000,poisson
1539,1755.4048080444336,1.2788335125527323e-05,9.165507743024955e-10,primesr,p5,2,,,,,7000,poisson
1693,1930.517823457718,1.153106900011985e-05,9.067355861699904e-10,primesr,p5,2,,,,,7000,poisson
1863,2123.7886159420013,1.1089377654511049e-05,1.0811455304097488e-09,primesr,p5,2,,,,,7000,poisson
2049,2335.16348528862,9.997433359654866e-06,6.091498551643064e-10,primesr,p5,2,,,,,7000,poisson
2254,2568.0933735370636,8.842450230954037e-06,5.592158739774332e-10,primesr,p5,2,,,,,7000,poisson
2479,2823.7407240867615,7.936416022407196e-06,1.0120634934561525e-09,primesr,p5,2,,,,,7000,poisson
2727,3105.54828953743,7.124190524280632e-06,3.0077616260570995e-10,primesr,p5,2,,,,,7000,poisson
3000,3416.096620082855,6.511954549009607e-06,2.6644501434901503e-10,primesr,p5,2,,,,,7000,poisson
3299,3755.9781506061554,7.097357554762923e-06,2.3696006783343094e-10,primesr,p5,2,,,,,7000,poisson
3629,4130.985095977783,5.382937578499808e-06,1.6739161248798683e-10,primesr,p5,2,,,,,7000,poisson
3992,4543.384984254837,4.9977496161109935e-06,1.383563586394594e-10,primesr,p5,2,,,,,7000,poisson
4391,4996.648616552353,4.582390254581172e-06,1.2931512853878606e-10,primesr,p5,2,,,,,7000,poisson
4831,5496.274858474731,4.350798094642252e-06,1.2592238933971444e-10,primesr,p5,2,,,,,7000,poisson
5314,6045.128062963486,4.049084694511316e-06,9.309849958485618e-11,primesr,p5,2,,,,,7000,poisson
5845,6648.049833059311,3.589862533722516e-06,7.530981271243026e-11,primesr,p5,2,,,,,7000,poisson
6155,7000.007783412933,3.485005610245376e-06,8.323972229553063e-11,primesr,p5,2,,,,,7000,poisson
0,1.4242432117462158,1.5546277285690497,122.1390913161856,primesr,p5,3,,,,,7000,poisson
1,2.971351146697998,1.5557421800382756,118.43549452976252,primesr,p5,3,,,,,7000,poisson
2,4.167452096939087,1.5541995396176786,122.50641273776947,primesr,p5,3,,,,,7000,poisson
3,5.377783298492432,1.5452849125006494,118.29980427617865,primesr,p5,3,,,,,7000,poisson
4,6.5899951457977295,1.534761205618444,122.16750676786809,primesr,p5,3,,,,,7000,poisson
5,7.804747581481934,1.5278204543289178,119.07015438348522,primesr,p5,3,,,,,7000,poisson
6,9.021793603897095,1.5192719081282982,118.83719935937997,primesr,p5,3,,,,,7000,poisson
7,10.2427818775177,1.5106998055142646,114.46997986827876,primesr,p5,3,,,,,7000,poisson
8,11.465567588806152,1.501859220074548,116.82902576412063,primesr,p5,3,,,,,7000,poisson
9,12.692328929901123,1.492355798609938,117.26280280527504,primesr,p5,3,,,,,7000,poisson
10,13.919523239135742,1.4825035616029987,111.75398985850225,primesr,p5,3,,,,,7000,poisson
11,15.148638010025024,1.4709250765908333,117.08995658969408,primesr,p5,3,,,,,7000,poisson
12,16.377867221832275,1.4572129545458947,111.42573264083039,primesr,p5,3,,,,,7000,poisson
13,17.608402967453003,1.4413946717085728,104.3264017715249,primesr,p5,3,,,,,7000,poisson
14,18.837713718414307,1.4232030018697208,105.24104765314445,primesr,p5,3,,,,,7000,poisson
15,20.068590879440308,1.4017628457648288,103.97166604763021,primesr,p5,3,,,,,7000,poisson
16,21.29815673828125,1.377294084978748,99.66657417746093,primesr,p5,3,,,,,7000,poisson
17,22.526578903198242,1.3494983491174763,95.84679482230403,primesr,p5,3,,,,,7000,poisson
18,23.75392723083496,1.3170581527392913,92.95448778100256,primesr,p5,3,,,,,7000,poisson
19,24.980273246765137,1.2775707698742949,88.36990346483019,primesr,p5,3,,,,,7000,poisson
20,26.204320907592773,1.2295339960564249,82.34136279038842,primesr,p5,3,,,,,7000,poisson
21,27.427719116210938,1.1718718457718271,74.19697397091684,primesr,p5,3,,,,,7000,poisson
22,28.648741006851196,1.1129035405367311,68.54155183586039,primesr,p5,3,,,,,7000,poisson
23,29.86907172203064,1.0575246433760952,64.12328678802965,primesr,p5,3,,,,,7000,poisson
24,31.086591720581055,1.0049977282749103,58.255039846652565,primesr,p5,3,,,,,7000,poisson
25,32.303807497024536,0.9555612015406626,53.90522138193947,primesr,p5,3,,,,,7000,poisson
26,33.51892852783203,0.9087806999484018,49.40061861111795,primesr,p5,3,,,,,7000,poisson
27,34.73468637466431,0.8644396661976492,43.19136554377176,primesr,p5,3,,,,,7000,poisson
28,35.949331283569336,0.8222984991916328,38.41427807370989,primesr,p5,3,,,,,7000,poisson
29,37.16177845001221,0.7821963340937471,34.98813158262255,primesr,p5,3,,,,,7000,poisson
30,38.37366771697998,0.7441504250648295,32.634134451563945,primesr,p5,3,,,,,7000,poisson
31,39.585503578186035,0.7079886640626618,29.100951891094184,primesr,p5,3,,,,,7000,poisson
32,40.795910120010376,0.6736093393727158,25.132515159672458,primesr,p5,3,,,,,7000,poisson
33,42.00669598579407,0.6409241329745319,23.4586397202698,primesr,p5,3,,,,,7000,poisson
34,43.21714639663696,0.6098592334827291,20.99276036523786,primesr,p5,3,,,,,7000,poisson
35,44.42651295661926,0.580339244159774,19.411171326794747,primesr,p5,3,,,,,7000,poisson
36,45.63580012321472,0.5522623979756783,17.36870706084799,primesr,p5,3,,,,,7000,poisson
37,46.84445357322693,0.5255172941906153,16.334012830853542,primesr,p5,3,,,,,7000,poisson
38,48.05365753173828,0.5000645245724272,14.766084817159358,primesr,p5,3,,,,,7000,poisson
39,49.261523962020874,0.4758581104034049,13.342615110226635,primesr,p5,3,,,,,7000,poisson
40,50.46872091293335,0.4528287381986309,12.387059354685467,primesr,p5,3,,,,,7000,poisson
42,52.880008935928345,0.4101516194032928,9.797583922341708,primesr,p5,3,,,,,7000,poisson
46,57.69496178627014,0.3364605291334688,6.878237992998282,primesr,p5,3,,,,,7000,poisson
50,62.50545120239258,0.2759880046408982,4.539761832543262,primesr,p5,3,,,,,7000,poisson
55,68.51359486579895,0.21546255753133503,2.611947782229646,primesr,p5,3,,,,,7000,poisson
61,75.72001504898071,0.16006610916028619,1.4893827089605198,primesr,p5,3,,,,,7000,poisson
67,82.92363357543945,0.1189115773268724,0.817255510703747,primesr,p5,3,,,,,7000,poisson
73,90.12494397163391,0.08831783984818961,0.4396041157232112,primesr,p5,3,,,,,7000,poisson
81,99.71867108345032,0.05939224300374207,0.21218525246006825,primesr,p5,3,,,,,7000,poisson
89,109.3126630783081,0.03992523180440868,0.09349860061656146,primesr,p5,3,,,,,7000,poisson
98,120.09523868560791,0.025545821014532972,0.03897762893331714,primesr,p5,3,,,,,7000,poisson
107,130.87155652046204,0.016382317759044432,0.01586369137946509,primesr,p5,3,,,,,7000,poisson
118,144.03050899505615,0.009503902134849418,0.005223508513989782,primesr,p5,3,,,,,7000,poisson
130,158.3799386024475,0.005252682872264906,0.0015817832574837704,primesr,p5,3,,,,,7000,poisson
143,173.92068767547607,0.002769403124934129,0.0004400573287956167,primesr,p5,3,,,,,7000,poisson
157,190.65491032600403,0.0014114611049806283,0.00012110904172262839,primesr,p5,3,,,,,7000,poisson
172,208.57668280601501,0.0006928945634860302,2.752533297118763e-05,primesr,p5,3,,,,,7000,poisson
190,230.07952427864075,0.00030434405468171316,4.782745156161442e-06,primesr,p5,3,,,,,7000,poisson
208,251.57839488983154,0.00017616536278968584,9.59256181005766e-07,primesr,p5,3,,,,,7000,poisson
229,276.6686201095581,0.000105770321154424,2.1289721243877332e-07,primesr,p5,3,,,,,7000,poisson
252,304.31472849845886,8.393391082012176e-05,6.290761392814578e-08,primesr,p5,3,,,,,7000,poisson
277,334.36499428749084,6.083974819782203e-05,2.3144972014994138e-08,primesr,p5,3,,,,,7000,poisson
305,368.0131907463074,5.1068701542458206e-05,1.4085825246951675e-08,primesr,p5,3,,,,,7000,poisson
335,404.0627181529999,4.3291014061218996e-05,7.993725151404954e-09,primesr,p5,3,,,,,7000,poisson
369,444.91125321388245,3.5050521464275066e-05,6.777807895877706e-09,primesr,p5,3,,,,,7000,poisson
406,489.38375186920166,3.20321721879352e-05,5.7853211856556575e-09,primesr,p5,3,,,,,7000,poisson
446,537.4348826408386,3.3563718989038625e-05,4.962733289697018e-09,primesr,p5,3,,,,,7000,poisson
491,591.4725244045258,2.9315479260525254e-05,4.208052085570855e-09,primesr,p5,3,,,,,7000,poisson
540,650.293319940567,2.7454213707863883e-05,3.886817830162018e-09,primesr,p5,3,,,,,7000,poisson
594,715.1252043247223,2.315626207948379e-05,3.526363350721896e-09,primesr,p5,3,,,,,7000,poisson
653,785.9539759159088,2.277097837840771e-05,2.6487548446382093e-09,primesr,p5,3,,,,,7000,poisson
718,863.9297831058502,2.208455930402361e-05,2.0986803632153933e-09,primesr,p5,3,,,,,7000,poisson
790,950.2932598590851,1.867133636353552e-05,2.0770075266187586e-09,primesr,p5,3,,,,,7000,poisson
869,1045.064679145813,1.7941480347902635e-05,1.830862527856062e-09,primesr,p5,3,,,,,7000,poisson
956,1149.4063708782196,1.7610020194735165e-05,1.6237385876461152e-09,primesr,p5,3,,,,,7000,poisson
1052,1264.5126111507416,1.5465251389926103e-05,1.4282969204612997e-09,primesr,p5,3,,,,,7000,poisson
1157,1390.4002618789673,1.4890228512049904e-05,1.275219044294292e-09,primesr,p5,3,,,,,7000,poisson
1272,1528.2694227695465,1.3764214808028646e-05,1.161574886208163e-09,primesr,p5,3,,,,,7000,poisson
1400,1681.7232494354248,1.443257069334833e-05,1.1122094772803464e-09,primesr,p5,3,,,,,7000,poisson
1539,1848.3103461265564,1.2860177238487025e-05,8.939681068358962e-10,primesr,p5,3,,,,,7000,poisson
1693,2032.8483896255493,1.1420215263087992e-05,9.00374161538195e-10,primesr,p5,3,,,,,7000,poisson
1863,2236.5456488132477,1.0542427861173271e-05,6.613155606424158e-10,primesr,p5,3,,,,,7000,poisson
2049,2459.460405111313,1.0777496107694377e-05,6.218148657828474e-10,primesr,p5,3,,,,,7000,poisson
2254,2705.031105518341,1.0133131491853573e-05,5.254467721051494e-10,primesr,p5,3,,,,,7000,poisson
2479,2974.5272574424744,9.024807433837063e-06,4.186482009215198e-10,primesr,p5,3,,,,,7000,poisson
2727,3271.559273004532,8.615224594528378e-06,3.6781088905706893e-10,primesr,p5,3,,,,,7000,poisson
3000,3598.5124378204346,7.736581841292725e-06,3.753840230528073e-10,primesr,p5,3,,,,,7000,poisson
3299,3956.57083940506,7.356978660288901e-06,3.6132875583377874e-10,primesr,p5,3,,,,,7000,poisson
3629,4351.8108031749725,6.9039149290088374e-06,2.716268717252603e-10,primesr,p5,3,,,,,7000,poisson
3992,4786.684065103531,6.4491375532109315e-06,2.744246642572433e-10,primesr,p5,3,,,,,7000,poisson
4391,5264.472081899643,6.457419977066909e-06,2.172457334102701e-10,primesr,p5,3,,,,,7000,poisson
4831,5791.204224824905,5.852588267060987e-06,1.936030324207636e-10,primesr,p5,3,,,,,7000,poisson
5314,6369.512292385101,5.724059220058587e-06,1.674705315490886e-10,primesr,p5,3,,,,,7000,poisson
5841,7000.2623035907745,5.49275820813494e-06,1.426448061960024e-10,primesr,p5,3,,,,,7000,poisson
0,6.209341526031494,1.6440347600223197,2.842923544649264,spring,heat4,1,,,,,3000,heat
1,12.447572708129883,1.1853673852420008,3.046992321062676,spring,heat4,1,,,,,3000,heat
2,18.33875012397766,0.9213465204040145,2.1583143025059273,spring,heat4,1,,,,,3000,heat
3,24.230865955352783,0.8341272046130538,1.050344210247142,spring,heat4,1,,,,,3000,heat
4,30.123030185699463,0.7562354313339184,0.8273981260750225,spring,heat4,1,,,,,3000,heat
5,36.01090860366821,0.6894342644974186,0.6615598242227154,spring,heat4,1,,,,,3000,heat
6,41.90763330459595,0.6292690197274163,0.522113413327789,spring,heat4,1,,,,,3000,heat
7,47.800679206848145,0.571384998682981,0.4404559375351944,spring,heat4,1,,,,,3000,heat
8,53.72058153152466,0.5171755025178548,0.3545582120556579,spring,heat4,1,,,,,3000,heat
9,59.660438776016235,0.4683684412285582,0.30521881507306264,spring,heat4,1,,,,,3000,heat
10,65.6027524471283,0.4258282448129613,0.244391293188214,spring,heat4,1,,,,,3000,heat
11,71.54118132591248,0.38661756947487474,0.20837286487650994,spring,heat4,1,,,,,3000,heat
12,77.47952055931091,0.3518711889131776,0.17322173464962826,spring,heat4,1,,,,,3000,heat
13,83.41654396057129,0.32063392094703197,0.14210126548952912,spring,heat4,1,,,,,3000,heat
14,89.35482382774353,0.29221808092523394,0.12056530146610618,spring,heat4,1,,,,,3000,heat
15,95.30218076705933,0.266489570097476,0.09774798573567706,spring,heat4,1,,,,,3000,heat
16,101.24135828018188,0.2432637746118879,0.08104329312209463,spring,heat4,1,,,,,3000,heat
17,107.17667508125305,0.222125090151916,0.07198529629607717,spring,heat4,1,,,,,3000,heat
18,113.11143946647644,0.2026839766631294,0.05616214392772245,spring,heat4,1,,,,,3000,heat
19,119.04759073257446,0.18489011027407776,0.045467633496097046,spring,heat4,1,,,,,3000,heat
20,124.98329710960388,0.16870843113841547,0.03698444552293029,spring,heat4,1,,,,,3000,heat
21,130.91870403289795,0.15397902605710934,0.03008447559582865,spring,heat4,1,,,,,3000,heat
22,136.85887932777405,0.14047630887338441,0.026873121507474045,spring,heat4,1,,,,,3000,heat
23,142.79425978660583,0.12814341768345566,0.021739505047254797,spring,heat4,1,,,,,3000,heat
24,148.73322534561157,0.11697037871708353,0.0188744250281033,spring,heat4,1,,,,,3000,heat
25,154.67126941680908,0.10676177554714,0.016035212840382784,spring,heat4,1,,,,,3000,heat
26,160.60649490356445,0.0974402912064752,0.012982983811310148,spring,heat4,1,,,,,3000,heat
27,166.5408000946045,0.08893405052330401,0.011165525411788465,spring,heat4,1,,,,,3000,heat
28,172.47580933570862,0.08118432569862369,0.008904147053815118,spring,heat4,1,,,,,3000,heat
29,178.4109489917755,0.07411192033391746,0.00769774337572864,spring,heat4,1,,,,,3000,heat
30,184.34762716293335,0.06763946057821887,0.006406093906840289,spring,heat4,1,,,,,3000,heat
31,190.28124928474426,0.06170644613215193,0.0052260663274135595,spring,heat4,1,,,,,3000,heat
32,196.2149658203125,0.05632186220774036,0.004479840820878571,spring,heat4,1,,,,,3000,heat
33,202.15015840530396,0.05137527579229056,0.0036464484687256373,spring,heat4,1,,,,,3000,heat
34,208.08612322807312,0.046871844317585086,0.0030318354246726886,spring,heat4,1,,,,,3000,heat
35,214.02181768417358,0.042764114048251055,0.0025339431349687093,spring,heat4,1,,,,,3000,heat
36,219.95923519134521,0.039037756409834395,0.0021265623825408616,spring,heat4,1,,,,,3000,heat
37,225.90018606185913,0.03564486000479918,0.0017264546690477765,spring,heat4,1,,,,,3000,heat
38,231.8341360092163,0.032569550479396636,0.0014725465382986287,spring,heat4,1,,,,,3000,heat
39,237.77407813072205,0.029750264214494115,0.001219268731365977,spring,heat4,1,,,,,3000,heat
40,243.71688437461853,0.027173472765515135,0.0009798748603344364,spring,heat4,1,,,,,3000,heat
42,255.5699336528778,0.022656035494036327,0.0007189299412887413,spring,heat4,1,,,,,3000,heat
46,279.2597131729126,0.015793568094440026,0.00033763541530167014,spring,heat4,1,,,,,3000,heat
50,302.9560263156891,0.011005031192393945,0.00016798315603551707,spring,heat4,1,,,,,3000,heat
55,332.5600571632385,0.006996075865291018,6.93707490247512e-05,spring,heat4,1,,,,,3000,heat
61,368.0912892818451,0.004048095122341382,2.2930756464842612e-05,spring,heat4,1,,,,,3000,heat
67,403.62196159362793,0.002366332109655032,8.140529831919239e-06,spring,heat4,1,,,,,3000,heat
