time,loss_boundary,_step,l2_error,_timestamp,loss_interior,loss,step,_runtime
127.0340621471405,5.163958521151948e-11,90,5.986732100913856e-06,1715512192.938636,1.102727404871178e-09,1.1543669900826976e-09,4391,130.80755305290222
139.4789741039276,4.7347809041350744e-11,91,5.209292941881852e-06,1715512205.3835204,9.421916424710276e-10,9.895394515123785e-10,4831,143.25243735313416
153.20092511177063,3.973219054760307e-11,92,4.828544368623678e-06,1715512219.1058555,8.347708146798995e-10,8.745030052275026e-10,5314,156.9747724533081
168.37762069702148,3.069688179419255e-11,93,4.036019675837871e-06,1715512234.2822511,7.495860362060339e-10,7.802829180002265e-10,5845,172.15116810798645
184.79850029945374,2.232753642936588e-11,94,3.1916839493913017e-06,1715512250.7030141,6.773496674940417e-10,6.996772039234075e-10,6429,188.57193112373352
203.25185322761536,1.409346750174865e-11,95,2.5407673103706875e-06,1715512269.156716,6.034442145911735e-10,6.175376820929222e-10,7072,207.02563309669495
223.6083221435547,1.003803335299213e-11,96,2.0654257541139376e-06,1715512289.5128691,5.115951005780593e-10,5.216331339310514e-10,7779,227.38178610801697
245.7875702381134,9.187219635275828e-12,97,2.083307231589504e-06,1715512311.6921883,4.3897188649763615e-10,4.4815910613291197e-10,8557,249.56110525131226
270.1218686103821,1.0897086325217976e-11,98,2.3028994479562606e-06,1715512336.0268192,3.6409647012645876e-10,3.7499355645167673e-10,9413,273.8957362174988
296.8948884010315,1.0045379414753243e-11,99,2.122082045642487e-06,1715512362.7994287,2.7189260270979616e-10,2.819379821245494e-10,10354,300.66834568977356
326.7711572647095,6.799368068651827e-12,100,1.8104290521388793e-06,1715512392.6760945,2.1764115091806697e-10,2.2444051898671879e-10,11389,330.54501152038574
359.467077255249,3.4514650237036367e-12,101,1.361635531319623e-06,1715512425.3716981,1.7862981076414026e-10,1.820812757878439e-10,12528,363.2406151294708
394.66004610061646,2.744754538407793e-12,102,1.3578693044662186e-06,1715512460.5649207,1.5434549507601286e-10,1.5709024961442067e-10,13781,398.4338376522064
433.8622076511383,2.1445854744830166e-12,103,1.2981447952210441e-06,1715512499.767562,1.331653094881295e-10,1.3530989496261252e-10,15159,437.6364789009094
476.7026882171631,1.6844328314991911e-12,104,1.0566492424779899e-06,1715512542.6074536,1.1005649125241665e-10,1.1174092408391584e-10,16675,480.4763705730438
524.3890173435211,2.501751777486639e-12,105,1.1671413345458956e-06,1715512590.2938654,7.801427945432562e-11,8.051603123181226e-11,18342,528.1627824306488
576.6804795265198,2.1701778785808717e-12,106,9.186821453674988e-07,1715512642.5853252,3.5532250737386414e-11,3.770242861596728e-11,20177,580.4542422294617
633.6537773609161,1.453990082933746e-12,107,8.375995945342716e-07,1715512699.5586023,1.3156408713098996e-11,1.461039879603274e-11,22194,637.4275193214417
697.0938091278076,8.308520479611697e-13,108,6.469792945995756e-07,1715512762.998701,8.134644253588529e-12,8.965496301549699e-12,24414,700.8676180839539
766.8727405071259,4.4718177694616356e-13,109,4.698238273207184e-07,1715512832.7776678,6.093725785450413e-12,6.540907562396577e-12,26855,770.6465847492218
843.9475758075714,2.1747529941188164e-13,110,3.357356918407596e-07,1715512909.8524923,4.786821465888739e-12,5.004296765300621e-12,29540,847.7214093208313
928.9442915916443,1.199741561817207e-13,111,2.5636262201766464e-07,1715512994.8493743,3.835919794719402e-12,3.955893950901123e-12,32494,932.7182912826538
1000.0181803703308,6.356252904193389e-14,112,1.9898177116013168e-07,1715513065.9231355,3.2648764840831618e-12,3.328439013125096e-12,34944,1003.7920525074005
