_timestamp,loss,time,loss_boundary,loss_interior,_runtime,l2_error,step,_step
1715787881.9609349,0.013988563504151254,5.38977575302124,0.011421132878801291,0.002567430625349964,9.048259973526001,0.08219512354994409,42,41
1715787882.3582578,0.011370844181013766,5.786938905715942,0.00865220251567434,0.002718641665339427,9.445582866668701,0.08380835802467065,46,42
1715787882.761192,0.01038062884900265,6.189884424209595,0.00811256155476672,0.0022680672942359307,9.848517179489136,0.0644922910425172,50,43
1715787883.2614915,0.0052013443409704,6.690266847610474,0.0032212894175034424,0.001980054923466957,10.348816633224487,0.036367523146286114,55,44
1715787883.8719833,0.0028915763077889773,7.300535678863525,0.0013892783563316674,0.0015022979514573097,10.959308385848999,0.0333072683323185,61,45
1715787884.472615,0.002012389707532083,7.90134859085083,0.0006547694700330412,0.0013576202374990418,11.559940099716187,0.024799291544658174,67,46
1715787885.0771832,0.0014222739982271081,8.505842924118042,0.00037461260911665856,0.0010476613891104495,12.16450834274292,0.01792741394714806,73,47
1715787885.8833413,0.0011427407302028053,9.311929702758789,0.00026057628445599857,0.0008821644457468067,12.970666408538818,0.01824636111427998,81,48
1715787886.6899817,0.0008005725227141574,10.118478059768677,0.000273079676114955,0.0005274928465992024,13.77730679512024,0.012718640165381313,89,49
1715787887.4367692,0.0004888504316000089,10.865803718566895,0.00017592497368674933,0.0003129254579132596,14.524094343185425,0.01112639902004507,98,50
1715787888.17827,0.00028041395174253165,11.607271432876587,6.028347798955793e-05,0.00022013047375297375,15.265595197677612,0.007749020997657451,107,51
1715787889.1459055,0.00015359554993964804,12.574503183364868,1.786763556983945e-05,0.00013572791436980858,16.233230590820312,0.0038743229869763903,118,52
1715787890.3339832,7.756780744963324e-05,13.76242709159851,9.071915812855904e-06,6.849589163677732e-05,17.421308279037476,0.002906458429230213,130,53
1715787891.6326,5.7630738547945215e-05,15.061262369155884,5.992539015443589e-06,5.163819953250163e-05,18.71992516517639,0.0018491961190748234,143,54
1715787893.0312655,3.8256157338833024e-05,16.460095167160034,4.584302026414576e-06,3.367185531241845e-05,20.118590593338013,0.0022672584070204315,157,55
1715787894.2699609,2.1957063197600975e-05,17.69897747039795,3.3022704183555596e-06,1.8654792779245417e-05,21.357285976409912,0.0016149564000841016,172,56
1715787895.8911965,1.2566495507078302e-05,19.31985306739807,1.9014742628476993e-06,1.0665021244230603e-05,22.978521585464478,0.0010960554477511743,190,57
1715787897.7026293,8.001580656901569e-06,21.131286144256592,9.966742300091893e-07,7.00490642689238e-06,24.78995442390442,0.0009194367692522863,208,58
1715787899.7970774,5.701082857946145e-06,23.22573709487915,3.0341488401504825e-07,5.3976679739310965e-06,26.88440251350403,0.000503080286234233,229,59
1715787902.0911276,2.7501159667620262e-06,25.51982283592224,2.976848082241008e-07,2.4524311585379254e-06,29.178452730178833,0.00044702572740530405,252,60
1715787904.505087,8.908048171986483e-07,27.934080839157104,1.351557500912596e-07,7.556490671073887e-07,31.592411994934082,0.0002748054943921297,277,61
1715787906.9633439,3.9386637229553195e-07,30.392077922821045,9.958919948032847e-08,2.942771728152035e-07,34.05066895484924,0.00021854733907461504,305,62
1715787909.822304,2.0822376972757968e-07,33.25087928771973,4.962377722519181e-08,1.5859999250238787e-07,36.909629106521606,0.00012556096831331547,335,63
1715787912.7149699,1.1341611616538501e-07,36.143739461898804,1.7296759156862824e-08,9.611935700852218e-08,39.802294969558716,9.214696104874534e-05,369,64
1715787916.235814,6.936328895578252e-08,39.66428279876709,7.292878536050574e-09,6.207041041973195e-08,43.32313919067383,5.934430844559358e-05,406,65
1715787920.1731267,4.1715971445643385e-08,43.60175681114197,3.991016749103725e-09,3.772495469653966e-08,47.260451793670654,4.287759527179326e-05,446,66
1715787924.4040425,1.9918349624976916e-08,47.83305525779724,1.2296494633158644e-09,1.8688700161661052e-08,51.49136757850647,2.5308769400521554e-05,491,67
1715787928.7891786,4.832864017553447e-09,52.21814966201782,5.025001720547604e-10,4.330363845498687e-09,55.876503705978394,1.7343953415465154e-05,540,68
1715787933.7401092,1.9568546330224543e-09,57.16877269744873,1.1609319749923769e-10,1.8407614355232166e-09,60.82743430137634,9.066791693838919e-06,594,69
1715787939.434884,8.95979265608623e-10,62.86383271217346,4.58098547008028e-11,8.501694109078202e-10,66.52220916748047,5.130869584902182e-06,653,70
1715787945.0808115,4.191175207173806e-10,68.50943183898926,1.2276969969374391e-11,4.0684055074800623e-10,72.16813659667969,2.447294251891618e-06,718,71
1715787951.3137434,1.6400447760513597e-10,74.74228525161743,4.466576074086284e-12,1.595379015310497e-10,78.40106844902039,1.6518239262630353e-06,790,72
