_runtime,time,_step,_timestamp,loss_boundary,loss_interior,loss,step,l2_error
27.055991411209106,22.241225481033325,58,1715604408.8437605,0.032449857933772704,0.0061271331418006275,0.03857699107557333,208,0.2159568059527782
29.02564525604248,24.21100091934204,59,1715604410.8134143,0.02751588974785028,0.008083116722306648,0.03559900647015693,229,0.1951092709005851
31.179556846618652,26.36490821838379,60,1715604412.967326,0.021389590179102327,0.009360479659553889,0.030750069838656215,252,0.18143933236793158
33.5222384929657,28.707724809646606,61,1715604415.3100076,0.020047002815288754,0.00973918668536438,0.029786189500653135,277,0.1747156635633934
36.142967224121094,31.32821536064148,62,1715604417.9307363,0.020204135210197954,0.009204187370158738,0.029408322580356694,305,0.171662311474146
38.94655156135559,34.13191485404968,63,1715604420.7343206,0.020258476011713867,0.007805368342646822,0.02806384435436069,335,0.16818438271552963
42.13542366027832,37.32046151161194,64,1715604423.9231927,0.019166679511839032,0.006459920238851871,0.0256265997506909,369,0.16467676913705556
45.59148645401001,40.77646493911743,65,1715604427.3792555,0.018259959813553293,0.005626304077034653,0.02388626389058795,406,0.16115679326221358
49.326441287994385,44.51177382469177,66,1715604431.1142104,0.016596278898293453,0.004883866245333852,0.021480145143627304,446,0.1579106715295117
53.52517867088318,48.7101948261261,67,1715604435.3129478,0.017018082326296223,0.0033386882854409207,0.020356770611737143,491,0.15454561745948045
58.092790603637695,53.277780294418335,68,1715604439.8805597,0.01626938056972805,0.0025654203246759668,0.018834800894404015,540,0.15250794465774936
63.121267795562744,58.30615282058716,69,1715604444.9090369,0.016153314326771223,0.002181095950764235,0.01833441027753546,594,0.15011357929181107
68.61702346801758,63.801589250564575,70,1715604450.4047925,0.016370434828387095,0.0016441883421883527,0.018014623170575447,653,0.14904472323042395
74.67096281051636,69.85546112060547,71,1715604456.458732,0.015254947390416263,0.0013564748960077206,0.016611422286423982,718,0.14796969014137476
81.38151454925537,76.56827592849731,72,1715604463.1692836,0.015604610933342613,0.0011888236360079391,0.016793434569350552,790,0.14697406677427835
88.74623656272888,83.93106937408447,73,1715604470.5340056,0.013639602154190517,0.001115650552677919,0.014755252706868435,869,0.1457326092054008
96.8435001373291,92.028151512146,74,1715604478.6312692,0.015464120233712056,0.0010139860085781947,0.01647810624229025,956,0.1447753336461383
105.77457213401794,100.95919418334961,75,1715604487.5623412,0.01396907820031602,0.0008428845611632744,0.014811962761479294,1052,0.14354038952605905
115.54224395751953,110.72669553756714,76,1715604497.330013,0.0142931356131232,0.0008557915785630562,0.015148927191686257,1157,0.14231621555373983
126.2452027797699,121.4297399520874,77,1715604508.0329719,0.014475781649314018,0.0007493570623549273,0.015225138711668945,1272,0.14093755738286454
138.16036462783813,133.3449902534485,78,1715604519.9481337,0.013080001696094223,0.000752615628413524,0.013832617324507747,1400,0.1399519041499981
151.0931146144867,146.27768063545227,79,1715604532.8808837,0.01417039302457273,0.000765890795849672,0.014936283820422402,1539,0.13826341221387822
165.46893072128296,160.65335249900818,80,1715604547.2566998,0.013010512827593215,0.0007912509687609041,0.013801763796354118,1693,0.13649728596401398
181.3421869277954,176.52746891975403,81,1715604563.129956,0.01260498856740624,0.0008209640876350953,0.013425952655041335,1863,0.13493952287063202
198.72086215019226,193.9054992198944,82,1715604580.5086312,0.012044453986110355,0.0008536844322349841,0.01289813841834534,2049,0.13302830824444634
217.84674739837646,213.03092169761658,83,1715604599.6345165,0.012557136695616759,0.0009349005353545571,0.013492037230971315,2254,0.13103283273767843
238.8914110660553,234.07662773132324,84,1715604620.6791801,0.01205136664505903,0.0010417122238557495,0.01309307886891478,2479,0.12889562115763803
261.9633677005768,257.14768290519714,85,1715604643.7511368,0.012167351435956722,0.0011395228432791523,0.013306874279235874,2727,0.12658032914844675
287.3138647079468,282.4983334541321,86,1715604669.1016338,0.010039487277861314,0.001357005573961305,0.011396492851822619,3000,0.12395688690952719
315.09430170059204,310.2787628173828,87,1715604696.8820708,0.011029180862954192,0.001403459061448472,0.012432639924402664,3299,0.12119547165092147
345.7489290237427,340.93333101272583,88,1715604727.536698,0.009743895401497844,0.001554015362876885,0.01129791076437473,3629,0.1186105700303617
379.4629111289978,374.6473159790039,89,1715604761.2506802,0.009213762973600916,0.0016763629576418506,0.010890125931242766,3992,0.11479816886579973
416.56095838546753,411.74512004852295,90,1715604798.3487275,0.009064091645510114,0.0019593839428404484,0.011023475588350562,4391,0.11081193888793935
457.45174646377563,452.63620710372925,91,1715604839.2395155,0.00862221795887185,0.0019874120678149676,0.010609630026686818,4831,0.10721134252723097
502.3691942691803,497.55342984199524,92,1715604884.1569633,0.007364780490236151,0.0020597852822643817,0.009424565772500532,5314,0.10216784729804979
551.7173767089844,546.9018156528473,93,1715604933.5051458,0.007459395906256324,0.0021813864810464275,0.009640782387302751,5845,0.0961548981327704
605.9823415279388,601.1666083335876,94,1715604987.7701106,0.005912389597873084,0.002042379959002862,0.007954769556875945,6429,0.08920656800119549
665.7246732711792,660.9084136486053,95,1715605047.5124424,0.004633015608227769,0.002082654562670993,0.006715670170898762,7072,0.0841308853894995
731.4193713665009,726.6061363220215,96,1715605113.2071404,0.0035202318465631607,0.0018159886901046266,0.0053362205366677875,7779,0.0706356364318109
803.7559614181519,798.9393107891083,97,1715605185.5437305,0.0024215074314461096,0.0015125473465180332,0.003934054777964143,8557,0.06319390288953192
883.3247208595276,878.5082197189331,98,1715605265.11249,0.0014201554457982754,0.0010688650490064658,0.0024890204948047412,9413,0.043761618829850066
970.8131067752838,965.9963393211365,99,1715605352.6008759,0.0008276269073751897,0.0006341732544514917,0.0014618001618266815,10354,0.0451075541025837
1067.052437543869,1062.2356488704681,100,1715605448.8402066,0.00033332464567458977,0.00037362095108570245,0.0007069455967602923,11389,0.02088473028039575
1172.9294035434723,1168.1129739284515,101,1715605554.7171726,0.000497462292392418,0.0002507120820543454,0.0007481743744467634,12528,0.03192587871065445
1289.4500200748444,1284.6331977844238,102,1715605671.2377892,0.00010647847511934483,0.00016986822356027863,0.00027634669867962345,13781,0.011534910383491612
1417.5876803398132,1412.770682811737,103,1715605799.3754494,8.189492734485695e-05,0.00014851847838301754,0.00023041340572787448,15159,0.01348065148332711
1558.572684764862,1553.7555532455444,104,1715605940.3604538,0.00011777806745514327,0.00012325405523595022,0.0002410321226910935,16675,0.013593121139787945
1713.6185221672058,1708.8014698028564,105,1715606095.4062912,0.00019197548342405642,0.00010861681334334994,0.00030059229676740636,18342,0.01880380050419621
1884.2424523830414,1879.4256000518799,106,1715606266.0302215,4.439931278838472e-05,8.534477934000344e-05,0.00012974409212838814,20177,0.007564562065867022
2070.680254459381,2065.863082885742,107,1715606452.4680235,4.872475218917766e-05,6.897504077263606e-05,0.00011769979296181372,22194,0.009782020016968634
2275.490630865097,2270.673332452774,108,1715606657.2784,8.320927162542993e-05,7.285275972776665e-05,0.00015606203135319657,24414,0.013048805938338728
2500.786242723465,2495.9687643051147,109,1715606882.5740118,2.5347193817226584e-05,5.6635655220752264e-05,8.198284903797884e-05,26855,0.005853441880361967
2749.069702386856,2744.251716852188,110,1715607130.8574715,3.9505787550562554e-05,6.339965242367107e-05,0.00010290543997423362,29540,0.007320370510527121
3022.4682750701904,3017.651047229767,111,1715607404.2560441,2.4860641948283525e-05,5.312170921180621e-05,7.798235116008974e-05,32494,0.0060947189147268314
3322.2413721084595,3317.4241111278534,112,1715607704.0291412,2.072496154257661e-05,4.4727898016886866e-05,6.545285955946348e-05,35744,0.006895884610890242
3651.8950519561768,3647.07768535614,113,1715608033.682821,2.1493936597368363e-05,4.2667926747306943e-05,6.41618633446753e-05,39318,0.005271922787323887
4014.576730966568,4009.7593071460724,114,1715608396.3645,1.853831379263849e-05,4.479036426511766e-05,6.332867805775616e-05,43250,0.004976245488736376
4413.630766630173,4408.813444375992,115,1715608795.4185357,1.9790677770316286e-05,3.607533550319896e-05,5.5866013273515245e-05,47575,0.005656167818030302
4852.503937482834,4847.686450958252,116,1715609234.2917066,3.287998548297144e-05,3.260547774183637e-05,6.548546322480781e-05,52332,0.00636737597119069
5335.357112169266,5330.539710760117,117,1715609717.1448812,1.824250221170352e-05,2.5336046869187713e-05,4.357854908089124e-05,57566,0.004438720261858185
5867.802723407745,5862.98491358757,118,1715610249.5904925,1.5823937150350205e-05,2.4184942727919506e-05,4.000887987826971e-05,63322,0.005543264996234704
6004.855415344238,6000.038175344467,119,1715610386.6431844,1.5409318789815456e-05,2.5258392188315953e-05,4.066771097813141e-05,64802,0.004099568157025518
