_runtime,_timestamp,loss_interior,_step,l2_error,loss_boundary,step,loss,time
36.77815771102905,1715610621.0452938,0.00035294129267930864,62,0.14135764861455188,0.013869887758820644,305,0.014222829051499953,31.61337947845459
39.60193610191345,1715610623.8690722,0.00038199535993342306,63,0.14154521231730743,0.013776355793603144,335,0.014158351153536567,34.44305658340454
42.79836320877075,1715610627.0654993,0.0003734206011698445,64,0.140337391116518,0.014241075932330137,369,0.014614496533499981,37.63894748687744
46.26838493347168,1715610630.535521,0.00040144993553013834,65,0.1369602661030455,0.013840787139492387,406,0.014242237075022524,41.107003927230835
50.02241230010986,1715610634.2895484,0.00035864783283459867,66,0.1377969617308514,0.013236505316913259,446,0.013595153149747857,44.857343912124634
54.24826192855835,1715610638.515398,0.0004191151387558734,67,0.13435722574847028,0.01275581501592736,491,0.013174930154683233,49.083216428756714
58.84678816795349,1715610643.1139243,0.0003846785380785821,68,0.13149841349568703,0.012319139298540812,540,0.012703817836619394,53.6820547580719
63.908392667770386,1715610648.1755288,0.0004677016327623747,69,0.13001559431614365,0.011456128540244432,594,0.011923830173006807,58.74289107322693
69.4251127243042,1715610653.6922488,0.0005434684266490096,70,0.12687819493326485,0.011455844098705861,653,0.01199931252535487,64.26001071929932
75.50779700279236,1715610659.774933,0.000662114960666569,71,0.12210357614642844,0.011051062845091086,718,0.011713177805757655,70.35047459602356
82.25441789627075,1715610666.521554,0.0007577643150924468,72,0.12256265676228337,0.010167471464840505,790,0.010925235779932952,77.08948373794556
89.6507875919342,1715610673.9179237,0.0008807878167753286,73,0.1130305014055452,0.008345752875785206,869,0.009226540692560535,84.49156475067139
97.79510354995728,1715610682.0622396,0.0011942233216349347,74,0.10649735445137286,0.008128908268975816,956,0.009323131590610751,92.63718771934509
106.77114582061768,1715610691.038282,0.001218690227713379,75,0.1012372751521831,0.006934899474353438,1052,0.008153589702066817,101.6066689491272
116.59607863426208,1715610700.8632147,0.001322636423936249,76,0.10205531548450403,0.00639103806237861,1157,0.007713674486314859,111.43775606155396
127.34589195251465,1715610711.613028,0.001365844510960389,77,0.08631955531225315,0.00604060699527148,1272,0.0074064515062318695,122.18114566802979
139.3167073726654,1715610723.5838435,0.0013522287874202154,78,0.08836336124193517,0.004207286721160017,1400,0.005559515508580233,134.15179586410522
152.37136697769165,1715610736.638503,0.001111396035081364,79,0.060037566079570906,0.0024424098623612995,1539,0.0035538058974426637,147.2131884098053
166.80488324165344,1715610751.0720193,0.0006550213215505163,80,0.053460755059316245,0.001415913785513046,1693,0.0020709351070635623,161.63969802856445
182.74540257453918,1715610767.0125387,0.00045194965830195184,81,0.027203442826746808,0.0005148135378671807,1863,0.0009667631961691326,177.57975935935974
200.19288539886475,1715610784.4600215,0.00030309273611480646,82,0.023025993041893636,0.00042797644451099973,2049,0.0007310691806258062,195.0311143398285
219.40919876098633,1715610803.6763349,0.0002551202729585679,83,0.021310528702381513,0.00025927717118935965,2254,0.0005143974441479276,214.25093603134155
240.49345636367798,1715610824.7605925,0.0003058547565274242,84,0.044148024491440147,0.0010131550997559018,2479,0.001319009856283326,235.33371543884277
263.7270052433014,1715610847.9941413,0.00013131414211094302,85,0.01367906444352836,0.00010626691924218305,2727,0.00023758106135312609,258.561705827713
289.3073236942291,1715610873.5744598,0.00013016775316643706,86,0.01480318853875328,0.00018913811505247397,3000,0.000319305868218911,284.1416187286377
317.3756718635559,1715610901.642808,0.00012799443533480624,87,0.0411824511339839,0.000872296189383585,3299,0.0010002906247183912,312.21643900871277
348.3054702281952,1715610932.5726063,9.686776823125414e-05,88,0.011878438106279851,7.799628667012032e-05,3629,0.00017486405490137446,343.14551281929016
382.3414249420166,1715610966.608561,8.259550457048907e-05,89,0.010200969432995748,6.543297689656444e-05,3992,0.0001480284814670535,377.17547702789307
419.72446036338806,1715611003.9915965,8.165894403857222e-05,90,0.020425158166814627,0.00018990930306125663,4391,0.00027156824709982885,414.55889201164246
460.96302342414856,1715611045.2301595,6.744391178125291e-05,91,0.008944369918099375,8.342055049333012e-05,4831,0.00015086446227458304,455.79754996299744
506.232693195343,1715611090.4998293,6.0034355016479506e-05,92,0.020722324381319886,0.0001764304258379481,5314,0.0002364647808544276,501.0674936771393
555.9722406864166,1715611140.2393768,7.027191904736106e-05,93,0.013484107733603232,0.0001401011756036587,5845,0.00021037309465101977,550.8064489364624
610.7081468105316,1715611194.975283,4.966170226246637e-05,94,0.010309928993084975,3.78439991023007e-05,6429,8.750570136476707e-05,605.5423231124878
670.9584991931915,1715611255.2256353,7.479714667252285e-05,95,0.007080978628925363,3.6218364707181906e-05,7072,0.00011101551137970476,665.7985332012177
737.1756989955902,1715611321.442835,3.507773732408347e-05,96,0.005820143061111394,3.369170440311947e-05,7779,6.876944172720294e-05,732.0165429115295
810.0996870994568,1715611394.3668232,3.108476984830441e-05,97,0.009100990875603145,4.257638526901961e-05,8557,7.366115511732403e-05,804.9395370483398
890.2811508178711,1715611474.548287,5.1729496541042914e-05,98,0.02560420860651022,0.0002922705934672337,9413,0.0003440000900082766,885.1154787540436
978.3752892017365,1715611562.6424253,5.893213481014332e-05,99,0.013874197961363787,0.00011259597665507667,10354,0.00017152811146521998,973.2163927555084
1075.3502178192139,1715611659.617354,3.9683800463921884e-05,100,0.025274381026172993,0.0002801242279868286,11389,0.0003198080284507505,1070.1846542358398
1182.0786290168762,1715611766.345765,2.0399629470027947e-05,101,0.00996957346813387,5.931293836479337e-05,12528,7.971256783482132e-05,1176.9194540977478
1299.3714356422424,1715611883.6385717,6.064750371317647e-05,102,0.01854744568744035,0.00021879073270876162,13781,0.0002794382364219381,1294.2056572437286
1428.3378763198853,1715612012.6050124,4.5236133424033485e-05,103,0.01186230222054119,9.93965504940328e-05,15159,0.00014463268391806628,1423.1781704425812
1570.2134997844696,1715612154.480636,2.679575303719751e-05,104,0.011795177887941585,8.034865867984478e-05,16675,0.00010714441171704228,1565.047101020813
1726.4495935440063,1715612310.7167296,1.4243335823847811e-05,105,0.0037393470877353737,1.0553745964824202e-05,18342,2.4797081788672013e-05,1721.2837736606598
1898.3841569423676,1715612482.651293,5.73648071267999e-05,106,0.017190667351783973,0.0001883185102994418,20177,0.00024568331742624166,1893.218421459198
2087.392469406128,1715612671.6596055,1.9213704700017223e-05,107,0.009435961056867441,5.167651280126229e-05,22194,7.089021750127951e-05,2082.2336990833282
2295.300905942917,1715612879.568042,3.67118097346622e-05,108,0.0215239888341968,0.00018631363107393724,24414,0.00022302544080859943,2290.1353635787964
2523.987428665161,1715613108.2545648,5.5060791069394484e-05,109,0.00273665306707849,6.856773170754995e-06,26855,6.191756424014947e-05,2518.821573972702
2775.5247440338135,1715613359.7918801,1.7643181302471727e-05,110,0.010248961218382452,4.2387614685179864e-05,29540,6.003079598765159e-05,2770.3662106990814
3052.2984306812286,1715613636.5655668,1.1413857018394832e-05,111,0.020410280367552536,0.00019492377730449207,32494,0.0002063376343228869,3047.132616996765
3356.7017822265625,1715613940.9689183,2.2255835674661655e-05,112,0.006164527074325196,1.9509287785029052e-05,35744,4.1765123459690703e-05,3351.5428953170776
3691.21759390831,1715614275.48473,9.921227042211607e-06,113,0.007429534257009635,1.71311277699558e-05,39318,2.7052354812167404e-05,3686.051870584488
4059.4243927001953,1715614643.6915288,8.908728296631644e-06,114,0.007442701247586274,2.4839130746633396e-05,43250,3.3747859043265044e-05,4054.26540017128
4464.53454208374,1715615048.8016782,2.314431910696112e-05,115,0.0038901338794173354,8.218200655828765e-06,47575,3.1362519762789885e-05,4459.368740320206
4909.995605230331,1715615494.2627413,7.616392157094721e-06,116,0.0020578377257939196,2.969629174481097e-06,52332,1.0586021331575818e-05,4904.829921007156
5400.187538146973,1715615984.4546742,0.00015215073899504003,117,0.006694114757715176,1.7280496623534628e-05,57566,0.00016943123561857467,5395.021874904633
5939.060935497284,1715616523.3280716,3.659050285264765e-06,118,0.0018447328623556834,3.5482922404680867e-06,63322,7.207342525732852e-06,5933.895539045334
6005.17316699028,1715616589.440303,4.453403635105545e-06,119,0.0015510255761834073,2.223002880133017e-06,64030,6.676406515238562e-06,6000.007659673691
