time,_runtime,l2_error,loss_boundary,loss_interior,loss,step,_step,_timestamp
19.562503576278687,23.621055603027344,0.01983177746008323,0.0008576955346634973,0.00018289063575111083,0.0010405861704146082,30,30,1715381501.2844367
20.210513591766357,24.26908779144287,0.017846725113271587,0.000724718675375115,0.0001972430893748403,0.0009219617647499552,31,31,1715381501.932469
20.96050763130188,25.01925253868103,0.01613152088659475,0.0005812262296127724,0.00023912676763468817,0.0008203529972474605,32,32,1715381502.6826336
21.671549081802368,25.730163097381592,0.012823622017991807,0.00047203477311142235,0.00026666640169026486,0.0007387011748016873,33,33,1715381503.3935442
22.269306182861328,26.327831983566284,0.010578524002257077,0.00031119707830943303,0.0002807225570962726,0.0005919196354057057,34,34,1715381503.991213
22.969406843185425,27.02797532081604,0.008349101616003173,0.00022164980816944996,0.0002663307003812964,0.0004879805085507464,35,35,1715381504.6913564
23.727730751037598,27.78624391555786,0.007417760535629214,0.00014073979091482042,0.00019979002197075224,0.00034052981288557266,36,36,1715381505.449625
24.476644277572632,28.53526210784912,0.006143351460739664,0.00011586076362979878,0.00015660142663699825,0.000272462190266797,37,37,1715381506.1986432
25.159446477890015,29.218050479888916,0.005485336687141211,8.81196874373163e-05,0.00015082390352170433,0.00023894359095902063,38,38,1715381506.8814316
25.758761882781982,29.81739592552185,0.004955966164963927,6.458235847087579e-05,0.00013967668405528159,0.00020425904252615738,39,39,1715381507.480777
26.35794734954834,30.41647744178772,0.004611501663790239,5.2185866057907365e-05,0.0001238266298800902,0.00017601249593799756,40,40,1715381508.0798585
27.56391429901123,31.622387170791626,0.004218938159592759,4.4049648919107e-05,9.66769414504582e-05,0.0001407265903695652,42,41,1715381509.2857683
29.981229543685913,34.039806604385376,0.0031406943181025294,2.2579800259188853e-05,6.0865381978488e-05,8.344518223767685e-05,46,42,1715381511.7031877
32.65445852279663,36.71311902999878,0.0021376614597336113,1.2788226275841812e-05,3.604833399719793e-05,4.8836560273039746e-05,50,43,1715381514.3765001
35.69645380973816,39.75502848625183,0.001832904183887413,7.3677116360754715e-06,2.949987667565359e-05,3.686758831172906e-05,55,44,1715381517.4184096
39.431147813797,43.49007177352905,0.001304420998155524,3.853068776393397e-06,1.9141288718064415e-05,2.299435749445781e-05,61,45,1715381521.1534529
43.497164249420166,47.555828332901,0.0009186216922776075,1.5205926985866293e-06,1.5216741037852925e-05,1.6737333736439555e-05,67,46,1715381525.2192094
47.643110513687134,51.70176577568054,0.0008466932099959278,1.7526010737515797e-06,1.0291581604108878e-05,1.2044182677860457e-05,73,47,1715381529.3651469
53.07273316383362,57.131394386291504,0.0007480512103743919,1.1564800146447562e-06,8.42089292745277e-06,9.577372942097526e-06,81,48,1715381534.7947755
58.25904726982117,62.31794023513794,0.0005267476292957152,4.930000964438176e-07,6.692549871239676e-06,7.1855499676834935e-06,89,49,1715381539.9813213
64.65526938438416,68.7140052318573,0.0005029354289149855,4.662698573232402e-07,5.145092849302563e-06,5.6113627066258026e-06,98,50,1715381546.3773863
70.97345995903015,75.03211498260498,0.0003896158383408585,2.628975952681252e-07,4.000457008624641e-06,4.263354603892766e-06,107,51,1715381552.695496
78.11735796928406,82.17599487304688,0.0003685457669559505,3.622824370160147e-07,2.7768836631016153e-06,3.13916610011763e-06,118,52,1715381559.839376
80.7798490524292,84.83849716186523,0.0003395194749319471,2.1450997561122802e-07,2.199032000056771e-06,2.413541975667999e-06,130,53,1715381562.5018783
81.2871162891388,85.34562849998474,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,143,54,1715381563.0090096
81.71167516708374,85.77015209197998,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,157,55,1715381563.4335332
82.1624047756195,86.22087287902832,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,172,56,1715381563.884254
82.70425367355347,86.76279878616333,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,190,57,1715381564.42618
83.24870347976685,87.3074700832367,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,208,58,1715381564.9708512
83.88172245025635,87.94024562835693,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,229,59,1715381565.6036267
84.573885679245,88.63238763809204,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,252,60,1715381566.2957687
85.32700157165527,89.38553071022034,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,277,61,1715381567.0489118
86.16404128074646,90.22266340255737,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,305,62,1715381567.8860445
87.10898923873901,91.16754174232483,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,335,63,1715381568.8309228
88.19246459007263,92.25104355812073,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,369,64,1715381569.9144247
89.38341808319092,93.44199132919312,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,406,65,1715381571.1053724
90.68138551712036,94.73998689651489,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,446,66,1715381572.403368
92.238445520401,96.29697060585022,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,491,67,1715381573.9603517
94.07625317573547,98.13487505912781,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,540,68,1715381575.7982562
95.9621810913086,100.02073001861572,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,594,69,1715381577.684111
97.89708209037781,101.95567393302917,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,653,70,1715381579.619055
100.09788274765015,104.15645003318787,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,718,71,1715381581.8198311
102.8538007736206,106.91266369819641,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,790,72,1715381584.5760448
105.28065323829651,109.33921885490417,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,869,73,1715381587.0026
107.95724368095398,112.01579976081848,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,956,74,1715381589.6791809
111.40497326850891,115.46366500854492,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1052,75,1715381593.127046
114.5756847858429,118.63444304466248,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1157,76,1715381596.2978241
118.2868275642395,122.34552311897278,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1272,77,1715381600.0089042
122.57305216789246,126.63159441947937,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1400,78,1715381604.2949755
127.07025122642517,131.12885165214539,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1539,79,1715381608.7922328
131.93399143218994,135.99233722686768,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1693,80,1715381613.6557183
137.60321283340454,141.66186499595642,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,1863,81,1715381619.325246
143.4248731136322,147.48340439796448,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,2049,82,1715381625.1467855
149.87800574302673,153.93687343597412,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,2254,83,1715381631.6002545
156.96320152282715,161.02186059951782,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,2479,84,1715381638.6852417
165.03785467147827,169.0963752269745,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,2727,85,1715381646.7597563
173.71275091171265,177.77135372161865,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,3000,86,1715381655.4347348
183.33316612243652,187.3917920589447,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,3299,87,1715381665.0551732
194.64427876472473,198.70311951637268,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,3629,88,1715381676.3665006
206.80531525611877,210.86393809318542,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,3992,89,1715381688.5273192
219.89723348617554,223.9558789730072,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,4391,90,1715381701.61926
234.15311741828918,238.21172404289246,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,4831,91,1715381715.8751051
249.6739251613617,253.73278045654297,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,5314,92,1715381731.3961616
267.1123957633972,271.17105889320374,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,5845,93,1715381748.83444
286.34688234329224,290.40549755096436,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,6429,94,1715381768.0688787
308.49291706085205,312.5519347190857,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,7072,95,1715381790.2153158
332.2590420246124,336.3176486492157,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,7779,96,1715381813.9810297
359.8169541358948,363.8757793903351,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,8557,97,1715381841.5391605
388.4525396823883,392.51116490364075,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,9413,98,1715381870.174546
420.06001710891724,424.1189167499542,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,10354,99,1715381901.7822978
452.08162808418274,456.1410491466522,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,11389,100,1715381933.8044302
488.7170605659485,492.77568793296814,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,12528,101,1715381970.439069
527.3529100418091,531.4115433692932,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,13781,102,1715382009.0749245
569.465683221817,573.5241537094116,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,15159,103,1715382051.1875348
617.2369959354401,621.2956516742706,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,16675,104,1715382098.9590328
669.872526884079,673.9313578605652,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,18342,105,1715382151.594739
727.4455106258392,731.5041766166687,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,20177,106,1715382209.1675577
790.9371638298035,794.9960207939148,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,22194,107,1715382272.659402
861.0588719844818,865.1175744533539,0.0003389386950744311,2.1334279578500965e-07,2.198673637462281e-06,2.412016433247291e-06,24414,108,1715382342.7809556
