l2_error,time,_step,_timestamp,loss_boundary,loss_interior,step,_runtime,loss
0.04143283445900265,52.31333303451538,94,1715514258.0519347,0.00311614549712077,0.0002751865092705547,6429,56.098302602767944,0.003391332006391325
0.03869964019027352,57.377171993255615,95,1715514263.1157753,0.0026346046345200056,0.0003183487971068493,7072,61.16214323043823,0.002952953431626855
0.03433384903389009,62.865556716918945,96,1715514268.604216,0.002143366517399391,0.00025822922186567016,7779,66.65058398246765,0.002401595739265061
0.029840376307315123,69.01765322685242,97,1715514274.7563586,0.0016492648602251107,0.00023134173494604023,8557,72.80272650718689,0.0018806065951711508
0.025704880394020233,75.74787425994873,98,1715514281.4866955,0.0011774936727461406,0.0002449305349118027,9413,79.53306341171265,0.0014224242076579434
0.020383308408359013,83.10809230804443,99,1715514288.8467357,0.0007877516909404572,0.00020563442268574033,10354,86.89310359954834,0.0009933861136261976
0.016212669988489612,91.21998476982117,100,1715514296.9585474,0.0005050675281563447,0.00017039392369106674,11389,95.00491523742676,0.0006754614518474115
0.01292893402994812,100.14028811454773,101,1715514305.8790162,0.00031843358385192456,0.00012711541866232304,12528,103.92538404464722,0.0004455490025142476
0.010247010873549532,110.00782179832458,102,1715514315.7466702,0.00020031817811207232,9.290402808579278e-05,13781,113.79303812980652,0.0002932222061978651
0.008306754593844898,120.82993698120117,103,1715514326.568556,0.00012763251928767102,7.534281497303495e-05,15159,124.61492395401001,0.00020297533426070596
0.006564360229236834,132.71294283866882,104,1715514338.451597,8.354673333715877e-05,5.136023436426888e-05,16675,136.4979648590088,0.00013490696770142766
0.005099639172867502,145.77433037757874,105,1715514351.5133333,5.672430925396434e-05,4.706752097103478e-05,18342,149.55970120429993,0.00010379183022499912
0.004596833773926288,160.09856033325195,106,1715514365.8372035,3.8404299852220304e-05,5.5963338575491874e-05,20177,163.88357138633728,9.436763842771219e-05
0.0034240747834268248,175.96870517730713,107,1715514381.707368,2.628044209065933e-05,2.8570023535789605e-05,22194,179.75373578071594,5.4850465626448936e-05
0.0028818823280336624,193.39646315574646,108,1715514399.1355028,1.8005457413274607e-05,2.2073578260563738e-05,24414,197.18187069892883,4.007903567383835e-05
0.0024540071771839947,212.6442632675171,109,1715514418.3828862,1.2425777415414894e-05,1.9086840752364812e-05,26855,216.4292540550232,3.1512618167779707e-05
0.001998944095856487,233.8436062335968,110,1715514439.5823858,8.815475285550184e-06,2.0517776978162585e-05,29540,237.62875366210938,2.933325226371277e-05
0.0016013177349812687,256.8847358226776,111,1715514462.6235638,6.263561978127204e-06,1.2668907101940679e-05,32494,260.66993165016174,1.893246908006788e-05
0.0015297060159358083,282.27060198783875,112,1715514488.0092034,4.852729632858237e-06,4.1990833372287435e-05,35744,286.05557131767273,4.684356300514567e-05
0.0012645867368098588,310.23834228515625,113,1715514515.9772577,3.443168913921418e-06,1.5202811454803538e-05,39318,314.0236256122589,1.8645980368724954e-05
0.0024628751794766603,341.02094411849976,114,1715514546.7596903,3.833664754898956e-06,0.000322716452835586,43250,344.80605816841125,0.000326550117590485
0.001569570421960315,375.1688973903656,115,1715514580.907613,2.686011213926337e-06,0.00021024524444964338,47575,378.953980922699,0.0002129312556635697
0.0018603611650377222,412.51173281669617,116,1715514618.250626,2.8260741560980286e-06,0.0003131421713447863,52332,416.296993970871,0.00031596824550088435
0.001075115526674246,453.6493799686432,117,1715514659.3881052,1.5983696494342682e-06,7.124230436492349e-05,57566,457.4344730377197,7.284067401435775e-05
0.0006426581902198933,498.61419582366943,118,1715514704.3530524,1.0133030220366673e-06,4.400002860376975e-06,63322,502.39942026138306,5.413305882413643e-06
0.0005713201617907837,548.4213979244232,119,1715514754.160311,8.162292462095462e-07,1.0438642361345922e-05,69654,552.2066788673401,1.125487160755547e-05
0.00047709826207573754,603.1276702880859,120,1715514808.86642,5.74382113998336e-07,3.3588628524434853e-06,76620,606.9127879142761,3.9332449664418214e-06
0.0005291267608159643,662.9527628421783,121,1715514868.691701,4.43264384968342e-07,3.2217650479233076e-06,84281,666.738068819046,3.6650294328916497e-06
0.0003334545608374033,728.8819582462311,122,1715514934.6207988,3.0006176333304927e-07,2.720159872663274e-06,92710,732.6671667098999,3.0202216359963235e-06
0.0009290592041502805,801.5257647037506,123,1715515007.2645023,3.6759990881846313e-07,7.69283138556638e-05,101980,805.3108701705933,7.729591376448226e-05
0.00021484107738481176,881.7858262062073,124,1715515087.5246925,1.7444204989191393e-07,6.575803711805725e-06,112178,885.5710604190826,6.750245761697639e-06
0.00026587809724772327,969.8305218219757,125,1715515175.5693972,1.1224217327012525e-07,3.837321567484969e-06,123396,973.6157650947571,3.949563740755095e-06
0.00021050446636436168,1000.0043399333954,126,1715515205.7432516,9.247014277507715e-08,1.574191830878318e-06,127231,1003.7896194458008,1.6666619736533952e-06
