loss,loss_interior,step,l2_error,_runtime,_timestamp,loss_boundary,time,_step
0.0017679302937878253,7.0175658353988214e-06,40,0.06414877843423433,268.4037458896637,1716230418.145772,0.0017609127279524265,264.33671474456787,40
0.0017226503817570442,6.705808195398144e-06,42,0.06347827313728654,281.0255448818207,1716230430.767571,0.0017159445735616462,276.95866894721985,41
0.0016375589369681074,5.636911661720502e-06,46,0.06172389717900153,306.0924003124237,1716230455.8344264,0.0016319220253063868,302.0252010822296,42
0.0014354378880326844,8.537104100873138e-06,50,0.05875748604903312,331.15898418426514,1716230480.9010103,0.0014269007839318112,327.09214901924133,43
0.0010056416522587768,1.3375701658661638e-06,55,0.052434382159166286,362.44095611572266,1716230512.1829822,0.0010043040820929105,358.37386083602905,44
0.000978494204256175,1.013998832307331e-06,61,0.050812130705954486,399.9464807510376,1716230549.6885068,0.0009774802054238678,395.8793578147888,45
0.0008953801391913116,7.801651090518939e-07,67,0.0505981043419808,437.4508419036865,1716230587.192868,0.0008945999740822597,433.38326692581177,46
0.0005843669708850545,8.248888363411768e-06,73,0.04644528735105633,474.9558353424072,1716230624.6978614,0.0005761180825216428,470.88867807388306,47
0.000570324122472499,4.209260988278791e-06,81,0.04637983164586677,524.8970079421997,1716230674.639034,0.0005661148614842203,520.8297276496887,48
0.0005604256846307859,1.4899872638471365e-06,89,0.04633063823021701,574.8447227478027,1716230724.5867488,0.0005589356973669388,570.7775738239288,49
0.0005487473033762118,6.860490755170863e-07,98,0.046263137053657685,630.9996111392975,1716230780.7416372,0.0005480612543006947,626.932471036911,50
0.0005408979523024958,1.6714523565609626e-06,107,0.04621874275266406,687.1633994579315,1716230836.9054255,0.0005392264999459349,683.0961263179779,51
0.0005299490273936162,4.918697831748929e-07,118,0.04615692959666592,755.7922580242157,1716230905.534284,0.0005294571576104413,751.7251260280609,52
0.0014265610443301834,0.00039126691361296244,130,0.046016019550283775,830.6777830123901,1716230980.419809,0.0010352941307172209,826.6106531620026,53
0.0010270801133756482,3.830424690324046e-05,143,0.04576622058228832,911.7589001655579,1716231061.5009263,0.0009887758664724076,907.6916139125824,54
0.0009767424801609764,1.2935396416945265e-05,157,0.04559925579990332,999.0320751667023,1716231148.7741013,0.0009638070837440311,994.9646453857422,55
0.0009504561840053739,5.7262800890403414e-06,172,0.04546577538326148,1092.5132677555084,1716231242.2552938,0.0009447299039163335,1088.4461131095886,56
0.0009123942910851417,1.618546517251499e-06,190,0.04526052855952637,1204.6704692840576,1716231354.4124954,0.0009107757445678903,1200.6031999588013,57
0.0008838531255792769,1.84019546345029e-06,208,0.04509141804190935,1316.8349514007568,1716231466.5769775,0.0008820129301158266,1312.7677910327911,58
0.0008554745808491119,1.784826492800016e-06,229,0.04492893121740242,1447.6452088356018,1716231597.387235,0.0008536897543563119,1443.5780487060547,59
0.0012786135585026376,0.00018476543260498922,252,0.04474387506791905,1590.9791476726532,1716231740.7211738,0.0010938481258976483,1586.91201877594,60
0.001077806544590935,2.625276794231701e-05,277,0.04453547964253808,1746.662175655365,1716231896.4042017,0.001051553776648618,1742.5950288772583,61
0.00102046057700727,5.917684413271654e-06,305,0.04433825639447193,1921.0055494308472,1716232070.7475755,0.0010145428925939983,1916.938257932663,62
0.0009800212968139738,1.7283554033266756e-06,335,0.04415301395929603,2106.9313082695007,1716232256.6733344,0.000978292941410647,2102.86416888237,63
0.0015214357831272347,0.0005388627272101092,369,0.043932967393270114,2317.6145656108856,1716232467.3565917,0.0009825730559171256,2313.5474038124084,64
0.000960201608856843,2.572993313888073e-05,406,0.04370056281676469,2546.8709166049957,1716232696.6129427,0.0009344716757179622,2542.803731203079,65
0.0008867833712649927,3.827501154385747e-06,446,0.04343301750052757,2794.630883216858,1716232944.3729093,0.000882955870110607,2790.5637538433075,66
0.0008301388673399311,4.014895797787705e-07,491,0.0431406617560037,3073.3710601329803,1716233223.1130862,0.0008297373777601524,3069.3038284778595,67
0.0009158710609276091,9.735968142182465e-06,540,0.04285106370873142,3376.949935436249,1716233526.6919615,0.0009061350927854266,3372.8827319145203,68
0.0008337157145272134,1.3063003266332355e-06,594,0.04250086427438431,3711.415816307068,1716233861.1578424,0.0008324094142005802,3707.3486621379852,69
0.0008875297114234693,9.654665397611697e-06,653,0.04213429635947106,4076.6026816368103,1716234226.3447077,0.0008778750460258576,4072.534819841385,70
0.0007660255517460635,2.6459217873693156e-06,718,0.04156407006965574,4478.826073408127,1716234628.5680995,0.0007633796299586942,4474.758952379227,71
0.0007597265762253898,2.818101411745528e-06,790,0.04077384799666734,4924.419568538666,1716235074.1615946,0.0007569084748136443,4920.352604627609,72
0.001020255108909985,0.0002766069503246853,869,0.03769683974718162,5413.302780389786,1716235563.0448065,0.0007436481585852997,5409.235671758652,73
0.00046673415028892264,9.077577369819509e-08,956,0.03555603268975806,5951.66055059433,1716236101.4025767,0.0004666433745152244,5947.593410253525,74
0.0005219665203689698,4.365531678419113e-06,1052,0.03451948861149482,6545.819960832596,1716236695.561987,0.0005176009886905507,6541.752753019333,75
0.0005655514856302338,3.148272027113111e-07,1157,0.033785099534755315,7195.950830221176,1716237345.6928563,0.0005652366584275225,7191.883553743362,76
0.0005265193754306396,1.2007217227876382e-06,1272,0.03314191871989523,7907.924380064011,1716238057.6664062,0.0005253186537078519,7903.857036113739,77
0.0004984060207196996,1.8561859500219064e-06,1400,0.0325606470104154,8700.390290737152,1716238850.1323168,0.0004965498347696776,8696.323049783707,78
0.0004597803970146072,1.5831258841400613e-07,1539,0.03201814757639859,9561.039798021317,1716239710.781824,0.00045962208442619317,9556.971630096436,79
0.0005711188102908445,6.772531431261994e-05,1611,0.03155361584869533,10007.082155942917,1716240156.824182,0.0005033934959782246,10003.014660596848,80
