_runtime,l2_error,loss,time,_timestamp,loss_interior,step,_step,loss_boundary
14.718305826187134,0.00999598724895426,0.0003628042013838101,10.911176681518555,1715402400.665763,0.0002366196159193212,46,42,0.0001261845854644889
15.51638412475586,0.006216407927320592,0.0001727812699050902,11.7089262008667,1715402401.4638412,0.00012408441497832912,50,43,4.8696854926761054e-05
16.500951528549194,0.0032018108231529024,6.063310976279099e-05,12.69430947303772,1715402402.4484086,4.610874543147166e-05,55,44,1.4524364331319329e-05
17.69038438796997,0.002092587461936201,2.6281462869798484e-05,13.88325572013855,1715402403.6378415,2.2084559335088704e-05,61,45,4.19690353470978e-06
18.887163877487183,0.0016890717035302168,1.3111544332686812e-05,15.080536127090454,1715402404.834621,1.0702412707618518e-05,67,46,2.4091316250682944e-06
20.07768416404724,0.0011165285558583408,7.976812219496771e-06,16.271050214767456,1715402406.0251412,6.38492484251765e-06,73,47,1.5918873769791217e-06
21.665823936462402,0.0009277859943226892,6.475926726131982e-06,17.858677864074707,1715402407.613281,5.610371061745207e-06,81,48,8.655556643867746e-07
23.24589443206787,0.0007438322098752712,4.009808063577385e-06,19.438700437545776,1715402409.1933515,3.4599596527085745e-06,89,49,5.498484108688113e-07
25.044020175933838,0.0005089604656151487,2.6625813382975673e-06,21.236988306045532,1715402410.9914773,2.387239992965436e-06,98,50,2.753413453321315e-07
26.831873655319214,0.00036579614396857555,1.9054240487667342e-06,23.025129556655884,1715402412.7793307,1.7412972989741918e-06,107,51,1.6412674979254246e-07
29.18889093399048,0.00023746712158425473,1.1330468830280236e-06,25.38218879699707,1715402415.136348,1.06281438424855e-06,118,52,7.023249877947356e-08
31.561142921447754,0.00017407666815185137,8.814504452688989e-07,27.7545108795166,1715402417.5086,8.321806205192261e-07,130,53,4.92698247496729e-08
34.11233878135681,0.00015133536368866886,4.973246609658206e-07,30.305689573287964,1715402420.0597959,4.677696632747152e-07,143,54,2.955499769110546e-08
36.87187457084656,0.0001339073350216433,2.5207303163750976e-07,33.06513428688049,1715402422.8193316,2.2889610332509915e-07,157,55,2.317692831241062e-08
39.811431646347046,0.00010728938562053065,1.4170023918525209e-07,36.004671812057495,1715402425.7588887,1.269300785000271e-07,172,56,1.4770160685224982e-08
43.3876895904541,8.308346936961246e-05,8.60028258457922e-08,39.58058428764343,1715402429.3351467,7.822546296975141e-08,190,57,7.777362876040789e-09
46.982046127319336,6.690264452189005e-05,7.273782254349918e-08,43.1753351688385,1715402432.9295032,6.759783504056833e-08,208,58,5.139987502930851e-09
