time,l2_error,_step,_runtime,loss_interior,loss,step,_timestamp,loss_boundary
33.00224280357361,0.02044158392877507,42,36.86255693435669,0.004755371951692492,0.005151735977787774,46,1715428063.5530078,0.0003963640260952819
35.90602374076843,0.02084035254884262,43,39.766398906707764,0.004122945980637009,0.004563314838062556,50,1715428066.4568498,0.0004403688574255463
39.52211570739746,0.020039604508228503,44,43.382601499557495,0.0036749255098039433,0.004075020482567326,55,1715428070.0730524,0.00040009497276338225
44.02044129371643,0.020177440144140857,45,47.880826473236084,0.004099857204607485,0.004463452531690024,61,1715428074.5712774,0.00036359532708253963
48.533130407333374,0.019220966292127818,46,52.393524169921875,0.003743559013401395,0.004147080513725399,67,1715428079.083975,0.0004035215003240039
53.083467960357666,0.019015704979817416,47,56.9439537525177,0.0035459884072071486,0.003885752424155044,73,1715428083.6344047,0.0003397640169478955
58.90556001663208,0.01977318969284677,48,62.76585292816162,0.003268888816295052,0.0036570276890549955,81,1715428089.4563038,0.00038813887275994353
65.241219997406,0.01905679085968966,49,69.10160684585571,0.0029052016518217104,0.003266004106892978,89,1715428095.7920578,0.0003608024550712676
71.87352418899536,0.018650534534741664,50,75.73391628265381,0.002692328771319218,0.0030502061725991535,98,1715428102.4243672,0.00035787740127993527
79.03545093536377,0.0194688260379813,51,82.89694142341614,0.0025828256876100474,0.0029439289146149235,107,1715428109.5873923,0.0003611032270048762
86.98461890220642,0.01898898282482276,52,90.84505939483643,0.0023436213053088144,0.0027037294119660956,118,1715428117.5355103,0.0003601081066572812
95.75288248062134,0.018780435187471,53,99.6136531829834,0.0023272500134526924,0.002694125097830652,130,1715428126.304104,0.00036687508437795955
106.46331596374512,0.018001744441883828,54,110.32371544837952,0.0020407285555375508,0.0023674796659650934,143,1715428137.0141664,0.0003267511104275425
117.03571152687073,0.017405560227008746,55,120.89643096923828,0.0020318826430998412,0.002332862865668621,157,1715428147.5868819,0.0003009802225687801
127.50931692123413,0.01697341624695396,56,131.3742823600769,0.0019368990085207951,0.002236306905654043,172,1715428158.0647333,0.0002994078971332479
141.22484374046326,0.015525300258759433,57,145.0853168964386,0.0017583064545090797,0.00201222648762622,190,1715428171.7757678,0.00025392003311714014
154.82345509529114,0.014582560174443305,58,158.68378376960754,0.0017899272701417683,0.0019715497918720223,208,1715428185.3742347,0.00018162252173025418
170.64089941978455,0.014783234393519362,59,174.50128030776978,0.0016744168410198948,0.001895777798465011,229,1715428201.1917312,0.00022136095744511644
187.84506487846375,0.014399662795088688,60,191.70556259155273,0.0014578634540292994,0.0016663605175718495,252,1715428218.3960135,0.0002084970635425502
206.25595140457153,0.014503732214489891,61,210.1163568496704,0.0012686476273146416,0.0015018522007765923,277,1715428236.8068078,0.00023320457346195068
227.31400060653687,0.0145684217067155,62,231.17422342300415,0.0012162386635151629,0.0014028417532995115,305,1715428257.8646743,0.00018660308978434858
248.77261018753052,0.013726645926786525,63,252.63307428359985,0.001072286623441818,0.0012504558316320429,335,1715428279.3235252,0.00017816920819022487
273.7771146297455,0.012118521750575307,64,277.6384816169739,0.0010656692883875326,0.0012007047754092246,369,1715428304.3289325,0.00013503548702169203
301.0246865749359,0.010868352092503407,65,304.8850693702698,0.0010030169255644985,0.001129008029964948,406,1715428331.5755203,0.0001259911044004495
331.114901304245,0.010507470576636598,66,334.97511434555054,0.0009062363348551505,0.0010248202708522452,446,1715428361.6655653,0.00011858393599709469
