step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
98,50,6.328033004693193e-07,134.52929139137268,131.53385639190674,0.0006968333765105787,3.214526235133815e-07,3.113506769559378e-07,1743444207.3271003
107,51,3.680161998753564e-07,146.23704767227173,143.2419354915619,0.0006369558403831079,1.3782780502283473e-07,2.301883948525217e-07,1743444219.0348566
118,52,2.080568787968215e-07,160.42937469482422,157.43435215950012,0.00042084303167747353,8.722056449862862e-08,1.2083631429819288e-07,1743444233.2271836
130,53,8.8341971434302e-08,175.86778163909912,172.8723065853119,0.00024302480108776567,5.074621985458515e-08,3.759575157971684e-08,1743444248.6655905
143,54,4.6426020061961533e-08,192.65587091445923,189.66085696220398,0.0001860178237916684,2.6416204884768975e-08,2.000981517719256e-08,1743444265.4536798
157,55,1.8445723149949087e-08,210.5658347606659,207.56988644599915,0.00010804892621017592,1.1824332048646798e-08,6.62139110130229e-09,1743444283.3636436
172,56,8.839858751490962e-09,229.94347620010376,226.9485366344452,6.633230327381265e-05,5.787085258784138e-09,3.052773492706825e-09,1743444302.741285
190,57,4.45331319997367e-09,253.11689138412476,250.12171339988708,5.44235342869225e-05,2.536457495216435e-09,1.916855704757235e-09,1743444325.9147003
208,58,3.1724877330415118e-09,276.45025086402893,273.4552090167999,4.9079310815601517e-05,1.4950023095933171e-09,1.6774854234481946e-09,1743444349.2480597
229,59,2.0090489949860256e-09,303.5455164909363,300.5504605770111,3.345835826766748e-05,1.1209133110063852e-09,8.881356839796404e-10,1743444376.3433254
252,60,1.3475385059033556e-09,333.3192808628082,330.32421135902405,2.8317326324718688e-05,8.159689263908784e-10,5.315695795124771e-10,1743444406.1170897
277,61,9.939705667565366e-10,365.640597820282,362.6456151008606,2.0290461967542e-05,5.537187373505394e-10,4.4025182940599735e-10,1743444438.4384067
305,62,5.623038685393058e-10,401.7990937232971,398.80392384529114,1.444378107224524e-05,4.038607977732195e-10,1.5844307076608634e-10,1743444474.5969026
335,63,3.857089565940791e-10,440.451114654541,437.4557602405548,1.4174343869311198e-05,2.4248671895010677e-10,1.432222376439723e-10,1743444513.2489235
369,64,2.588951358051152e-10,484.4842665195465,481.4883089065552,9.784795459842013e-06,1.8439646095051485e-10,7.449867485460038e-11,1743444557.2820754
406,65,1.7436627625560342e-10,532.363055229187,529.3680934906006,8.153570799999802e-06,1.1484409060538298e-10,5.952218565022044e-11,1743444605.160864
446,66,1.2979089117503592e-10,584.4648141860962,581.443674325943,7.970867641545209e-06,8.006575189104071e-11,4.972513928399521e-11,1743444657.262623
491,67,1.245281122601329e-10,643.153222322464,640.1581661701202,7.71075902454941e-06,7.611383877060934e-11,4.841427348952355e-11,1743444715.9510312
540,68,1.0061148820544363e-10,706.4829020500183,703.4877729415894,5.519352369166463e-06,6.808048958429662e-11,3.2530998621147006e-11,1743444779.280711
594,69,9.382355364265964e-11,775.9561414718628,772.9609997272491,5.610105604201082e-06,6.246907153194127e-11,3.135448211071837e-11,1743444848.7539504
653,70,6.962374758833332e-11,852.208863735199,849.2136406898499,4.568890439858891e-06,4.598211288761605e-11,2.3641634700717274e-11,1743444925.0066726
718,71,5.32831327178626e-11,936.0627038478851,933.0676927566528,3.7373607828221177e-06,3.7206560865317896e-11,1.6076571852544706e-11,1743445008.8605127
790,72,4.8905411061392165e-11,1028.9164366722107,1025.92156291008,4.142929610995426e-06,3.1719662802840545e-11,1.7185748258551623e-11,1743445101.7142456
869,73,4.575004778012239e-11,1130.3752677440643,1127.379387140274,3.4834173044125377e-06,3.0083312027281076e-11,1.5666735752841317e-11,1743445203.1730766
956,74,4.752891468187643e-11,1243.1521797180176,1240.1569192409515,3.501358459284111e-06,3.3483723234391185e-11,1.4045191447485242e-11,1743445315.9499886
1052,75,4.279250156584589e-11,1367.68443608284,1364.6890232563019,3.5376077039056386e-06,2.7043829729283326e-11,1.5748671836562565e-11,1743445440.482245
1157,76,4.112291833273906e-11,1502.8807361125946,1499.885460615158,3.846045354944055e-06,2.6431071210251105e-11,1.4691847122487958e-11,1743445575.678545
1272,77,4.202792948019314e-11,1651.7862193584442,1648.790969133377,2.7872624789087033e-06,2.9554414162967744e-11,1.2473515317225395e-11,1743445724.5840282
1400,78,2.8744373152932506e-11,1818.5835363864899,1815.5876095294952,2.88126908974923e-06,1.718104449052505e-11,1.1563328662407453e-11,1743445891.3813453
1539,79,2.905677312830004e-11,1999.0551154613495,1996.0601139068604,2.223387309102195e-06,2.112268993195741e-11,7.934083196342628e-12,1743446071.8529243
1693,80,2.8809307106910815e-11,2197.8167219161987,2194.820843935013,2.3325364089881436e-06,1.7949358788298527e-11,1.085994831861229e-11,1743446270.6145308
1863,81,1.9990946084243415e-11,2417.2958171367645,2414.2996706962585,2.203675871683795e-06,1.3561583177432433e-11,6.429362906810983e-12,1743446490.093626
2049,82,2.2734999226904436e-11,2655.3384556770325,2652.3436670303345,2.134016572747121e-06,1.4524165337448824e-11,8.210833889455614e-12,1743446728.1362646
2254,83,2.2671818089745975e-11,2919.7804782390594,2916.7833840847015,1.960668138275683e-06,1.662251530416268e-11,6.0493027855832946e-12,1743446992.5782871
2479,84,1.5176197823955414e-11,3211.511142730713,3208.5160789489746,2.247084273176247e-06,9.658438354348636e-12,5.517759469606779e-12,1743447284.3089516
2727,85,2.0345144860016902e-11,3533.4717564582825,3530.4767310619354,1.7022182484850847e-06,1.5340288393604292e-11,5.004856466412611e-12,1743447606.2695653
3000,86,1.371988191936232e-11,3889.2847096920013,3886.2897131443024,1.6963885342999724e-06,9.29726037470321e-12,4.422621544659109e-12,1743447962.0825186
3299,87,1.0410615842328255e-11,4273.827933549881,4270.833044528961,1.2919975503808106e-06,6.905024468991837e-12,3.505591373336418e-12,1743448346.6257424
3629,88,1.0000650520880737e-11,4700.850635290146,4697.855663776398,1.2285830641460848e-06,7.149746350719929e-12,2.8509041701608083e-12,1743448773.6484442
3992,89,9.245863115933832e-12,5166.1038336753845,5163.10893535614,1.3231149787299925e-06,6.695665355798932e-12,2.5501977601348997e-12,1743449238.9016426
4391,90,7.018099723294808e-12,5680.002918720245,5677.008019208908,9.820585033380608e-07,5.335858159205012e-12,1.6822415640897963e-12,1743449752.8007276
4831,91,6.320732003589713e-12,6247.3677978515625,6244.3717403411865,1.153248210351572e-06,4.35221104095295e-12,1.9685209626367626e-12,1743450320.1656067
5314,92,6.1060380297775595e-12,6871.804598093033,6868.80960893631,9.801749014603777e-07,4.803276765836148e-12,1.3027612639414118e-12,1743450944.602407
5417,93,6.892027339157871e-12,7004.215707540512,7001.220896244049,8.553444236336302e-07,5.337795512018973e-12,1.5542318271388986e-12,1743451077.0135164
