loss_boundary,time,_runtime,loss_interior,loss,_step,l2_error,_timestamp,step
0.07865348647543814,6.319607973098755,10.38328504562378,0.9398876409926756,1.0185411274681138,43,0.3016194630331801,1715415342.725203,50
0.0688806323126659,6.75587797164917,10.819871425628662,0.6728676959220724,0.7417483282347384,44,0.2814014329014291,1715415343.1617894,55
0.05341791365182302,7.311892032623291,11.375767230987549,0.3927053489542897,0.44612326260611274,45,0.25011092426585096,1715415343.7176852,61
0.05001489282430234,7.832446813583374,11.896124362945557,0.1839664062973188,0.23398129912162113,46,0.24536504220074637,1715415344.2380424,67
0.046643427447551136,8.359914779663086,12.423573732376099,0.10028433989765513,0.14692776734520627,47,0.23038840642390884,1715415344.7654917,73
0.037821078333414464,9.055956363677979,13.119688034057617,0.05596772675995527,0.09378880509336973,48,0.2061878400990808,1715415345.461606,81
0.031020940155033008,9.719423055648804,13.783074617385864,0.039792431880196266,0.07081337203522928,49,0.18664296698265342,1715415346.1249926,89
0.024373285316258125,10.431810855865479,14.495508909225464,0.03261226160311017,0.056985546919368295,50,0.16642364607663146,1715415346.837427,98
0.023108798339157525,11.216890096664429,15.280547857284546,0.030793049819948112,0.053901848159105634,51,0.14684183106284376,1715415347.6224658,107
0.015452633202894995,12.220678806304932,16.28431534767151,0.022816549084899017,0.03826918228779401,52,0.12797785274984427,1715415348.6262333,118
0.011730344304850114,13.28121280670166,17.34510612487793,0.017547008201882118,0.029277352506732232,53,0.11074808919863954,1715415349.687024,130
0.009434703877138179,14.443180561065674,18.50694179534912,0.013925272415489014,0.02335997629262719,54,0.10134081656100909,1715415350.8488598,143
0.006606673859979912,15.600977897644043,19.664924144744873,0.01015204457876477,0.016758718438744682,55,0.08507969520665148,1715415352.0068421,157
0.004677485453406165,16.851752519607544,20.91598415374756,0.007188525905751466,0.011866011359157632,56,0.06955111560201273,1715415353.2579021,172
0.0031433735465957015,18.452699899673462,22.51661968231201,0.0048487942579522655,0.007992167804547968,57,0.05904208436266008,1715415354.8585377,190
0.0026122126012457355,19.994323253631592,24.057950496673584,0.004492113278203228,0.007104325879448963,58,0.05035900037651802,1715415356.3998685,208
0.0013729042887967522,21.82421612739563,25.88794493675232,0.0025440120579990886,0.003916916346795841,59,0.036311024498837455,1715415358.229863,229
0.0006123788132603854,23.742744207382202,27.8064284324646,0.0016487128812923382,0.0022610916945527237,60,0.025826028102307674,1715415360.1483464,252
0.0002998893910389169,25.686159133911133,29.74980330467224,0.0009759109604728451,0.001275800351511762,61,0.019233464556587754,1715415362.0917213,277
0.00022567002649410294,27.98243737220764,32.04614520072937,0.0009795173788739759,0.0012051874053680789,62,0.014838039154894029,1715415364.3880632,305
0.00011759540929595634,30.518710374832153,34.582637310028076,0.00046988359030607956,0.0005874789996020359,63,0.011703800994212175,1715415366.9245553,335
6.887507638103546e-05,33.25582551956177,37.31952977180481,0.0002368782673242561,0.0003057533437052915,64,0.009667363972379456,1715415369.6614478,369
8.473322902779291e-05,36.4794807434082,40.54307532310486,0.0003119290659667192,0.0003966622949945121,65,0.00838169150695516,1715415372.8849933,406
4.935177143411254e-05,39.8187952041626,43.882415533065796,0.0001256418214318116,0.00017499359286592416,66,0.007915311611370292,1715415376.2243335,446
