time,step,_timestamp,loss_interior,_runtime,loss_boundary,_step,l2_error,loss
160.93747091293335,229,1715411648.5838351,0.00039593018720337093,164.8109531402588,0.0001380151964890008,59,0.011856873020265644,0.0005339453836923718
177.95807576179504,252,1715411665.6053233,0.0003169586114976481,181.83244132995605,0.00011183899559367011,60,0.011143428190026158,0.0004287976070913182
196.1587474346161,277,1715411683.8059382,0.0002926378542908965,200.03305625915527,0.00010847248696615589,61,0.010114722066704612,0.0004011103412570524
216.3947515487671,305,1715411704.0410285,0.0002483579012233823,220.26814651489258,9.347666926358511e-05,62,0.009635228529400158,0.0003418345704869674
237.8353943824768,335,1715411725.4816458,0.00019104661358616403,241.70876383781433,8.042131076057405e-05,63,0.008469172389189107,0.0002714679243467381
262.2674446105957,369,1715411749.9136066,0.00016641925266941255,266.14072465896606,5.460606615425378e-05,64,0.00737827061826081,0.00022102531882366633
289.5146601200104,406,1715411777.160947,0.00015778853937447964,293.3880650997162,4.3490155029816945e-05,65,0.006939914523937381,0.0002012786944042966
318.16859245300293,446,1715411805.8149698,0.00013679528427047944,322.0420877933502,3.446654116273002e-05,66,0.006192314274908426,0.00017126182543320947
350.8866469860077,491,1715411838.5331268,0.00011519912092254148,354.760244846344,3.692877622457645e-05,67,0.00536105451480262,0.00015212789714711794
387.7444097995758,540,1715411875.3911421,0.00010828187394443012,391.6182601451874,2.6204496723532408e-05,68,0.00477172292908767,0.00013448637066796254
428.61672830581665,594,1715411916.2643266,0.00010094570988999872,432.4914445877075,2.0390947615307535e-05,69,0.004442530940362575,0.00012133665750530626
473.90527153015137,653,1715411961.551869,9.244460854305905e-05,477.77898693084717,1.4459462692983774e-05,70,0.0038258535686235538,0.00010690407123604283
522.6641910076141,718,1715412010.3107424,8.970661673412653e-05,526.5378603935242,1.1781525075592136e-05,71,0.0037543249449241427,0.00010148814180971867
577.5033617019653,790,1715412065.1498246,8.649597330540821e-05,581.3769426345825,1.4288025725025455e-05,72,0.0035254565878087155,0.00010078399903043367
637.1252679824829,869,1715412124.7717705,8.101484069090923e-05,640.9988884925842,1.1968550202823441e-05,73,0.003318311588252444,9.298339089373267e-05
703.2031698226929,956,1715412190.8496497,7.355147679256504e-05,707.0767676830292,1.1706977944193634e-05,74,0.0033760058083548506,8.525845473675867e-05
777.0281610488892,1052,1715412264.6747565,7.099377593008078e-05,780.9018745422363,1.208479785294786e-05,75,0.0034432569416929576,8.307857378302864e-05
854.462651014328,1157,1715412342.1092427,6.36713434153427e-05,858.3363606929779,9.529837903489886e-06,76,0.003381728884575973,7.32011813188326e-05
941.3441708087921,1272,1715412428.9906144,6.087389449193583e-05,945.2177324295044,1.202771341557198e-05,77,0.0034658922238449885,7.29016079075078e-05
1038.028226852417,1400,1715412525.6749122,5.6288843139437574e-05,1041.9020302295685,1.1427153354219412e-05,78,0.003238336636135026,6.771599649365698e-05
1144.8010396957397,1539,1715412632.447782,5.6364756691988065e-05,1148.6749000549316,7.775408013740974e-06,79,0.0029266345026417997,6.414016470572904e-05
1261.466839313507,1693,1715412749.113472,5.121806091346196e-05,1265.3405900001526,7.97632650865483e-06,80,0.0027513811853983995,5.919438742211679e-05
1390.2307925224304,1863,1715412877.8785248,5.119641315780244e-05,1394.1056427955627,5.8671833914628255e-06,81,0.0026368582872232462,5.7063596549265267e-05
1529.7517485618591,2049,1715413017.3982725,4.728330772952116e-05,1533.6253905296326,6.7012827872450534e-06,82,0.00246921110462937,5.398459051676621e-05
1683.2297668457031,2254,1715413170.877376,4.130333976281002e-05,1687.1044940948486,6.464221487305457e-06,83,0.002542222552497704,4.776756125011548e-05
1853.0208015441895,2479,1715413340.6674106,4.006078611259033e-05,1856.8945286273956,6.740365154050294e-06,84,0.0025333920922663658,4.6801151266640626e-05
2041.5447406768799,2727,1715413529.1912394,3.541227068458997e-05,2045.418357372284,6.364649901649252e-06,85,0.0024350635679227365,4.177692058623922e-05
2245.4061720371246,3000,1715413733.0526092,3.531326572286165e-05,2249.2797272205353,5.756923423561594e-06,86,0.0023380975937755694,4.107018914642324e-05
2471.7573523521423,3299,1715413959.4040763,3.301567416924804e-05,2475.6311943531036,5.60173624821321e-06,87,0.002230929737210282,3.8617410417461246e-05
2718.9678349494934,3629,1715414206.6145055,3.001320035151446e-05,2722.841623544693,5.5187080756218585e-06,88,0.0022156091635889426,3.553190842713632e-05
2993.8819386959076,3992,1715414481.5284626,3.248178646111013e-05,2997.755580663681,5.0365557669449974e-06,89,0.002211069621080517,3.751834222805513e-05
3000.042446374893,4000,1715414487.6885033,3.0408989391202854e-05,3003.91562128067,4.221073354792452e-06,90,0.0021443882639029226,3.463006274599531e-05
