_runtime,loss_interior,loss,_timestamp,l2_error,loss_boundary,step,time,_step
165.5154893398285,3.0639591543890597e-06,4.206156579760495e-06,1715369219.8868053,0.000692210658809967,1.1421974253714349e-06,3992,161.76824927330017,89
174.28340816497803,3.0639591543890597e-06,4.206156579760495e-06,1715369228.6547241,0.000692210658809967,1.1421974253714349e-06,4391,170.53602600097656,90
184.22201800346375,3.0639591543890597e-06,4.206156579760495e-06,1715369238.593334,0.000692210658809967,1.1421974253714349e-06,4831,180.47453355789185,91
194.33037543296814,3.0639591543890597e-06,4.206156579760495e-06,1715369248.7016914,0.000692210658809967,1.1421974253714349e-06,5314,190.58314037322998,92
206.09890818595886,3.0639591543890597e-06,4.206156579760495e-06,1715369260.4702241,0.000692210658809967,1.1421974253714349e-06,5845,202.3515908718109,93
219.21993112564087,3.0639591543890597e-06,4.206156579760495e-06,1715369273.591247,0.000692210658809967,1.1421974253714349e-06,6429,215.47249293327332,94
233.45584416389465,3.0639591543890597e-06,4.206156579760495e-06,1715369287.8271601,0.000692210658809967,1.1421974253714349e-06,7072,229.708313703537,95
249.42220854759216,3.0639591543890597e-06,4.206156579760495e-06,1715369303.7935245,0.000692210658809967,1.1421974253714349e-06,7779,245.6749620437622,96
266.6051769256592,3.0639591543890597e-06,4.206156579760495e-06,1715369320.976493,0.000692210658809967,1.1421974253714349e-06,8557,262.8579111099243,97
285.82748770713806,3.0639591543890597e-06,4.206156579760495e-06,1715369340.1988037,0.000692210658809967,1.1421974253714349e-06,9413,282.0799560546875,98
306.7778685092926,3.0639591543890597e-06,4.206156579760495e-06,1715369361.1491845,0.000692210658809967,1.1421974253714349e-06,10354,303.0305347442627,99
330.8251762390137,3.0639591543890597e-06,4.206156579760495e-06,1715369385.1964922,0.000692210658809967,1.1421974253714349e-06,11389,327.0778946876526,100
356.72389554977417,3.0639591543890597e-06,4.206156579760495e-06,1715369411.0952115,0.000692210658809967,1.1421974253714349e-06,12528,352.9763333797455,101
384.7437951564789,3.0639591543890597e-06,4.206156579760495e-06,1715369439.115111,0.000692210658809967,1.1421974253714349e-06,13781,380.99644327163696,102
415.44002890586853,3.0639591543890597e-06,4.206156579760495e-06,1715369469.8113449,0.000692210658809967,1.1421974253714349e-06,15159,411.6923232078552,103
449.2224814891815,3.0639591543890597e-06,4.206156579760495e-06,1715369503.5937974,0.000692210658809967,1.1421974253714349e-06,16675,445.4752428531647,104
485.8389778137207,3.0639591543890597e-06,4.206156579760495e-06,1715369540.2102938,0.000692210658809967,1.1421974253714349e-06,18342,482.09129881858826,105
526.0323686599731,3.0639591543890597e-06,4.206156579760495e-06,1715369580.4036846,0.000692210658809967,1.1421974253714349e-06,20177,522.2847225666046,106
572.4545423984528,3.0639591543890597e-06,4.206156579760495e-06,1715369626.8258584,0.000692210658809967,1.1421974253714349e-06,22194,568.7072062492371,107
622.9166345596313,3.0639591543890597e-06,4.206156579760495e-06,1715369677.2879505,0.000692210658809967,1.1421974253714349e-06,24414,619.1689395904541,108
677.5551764965057,3.0639591543890597e-06,4.206156579760495e-06,1715369731.9264925,0.000692210658809967,1.1421974253714349e-06,26855,673.8075911998749,109
737.8448824882507,3.0639591543890597e-06,4.206156579760495e-06,1715369792.2161984,0.000692210658809967,1.1421974253714349e-06,29540,734.0973780155182,110
804.4272611141205,3.0639591543890597e-06,4.206156579760495e-06,1715369858.798577,0.000692210658809967,1.1421974253714349e-06,32494,800.6797580718994,111
876.187712430954,3.0639591543890597e-06,4.206156579760495e-06,1715369930.5590284,0.000692210658809967,1.1421974253714349e-06,35744,872.440034866333,112
957.8634345531464,3.0639591543890597e-06,4.206156579760495e-06,1715370012.2347505,0.000692210658809967,1.1421974253714349e-06,39318,954.1158833503723,113
1003.7503242492676,3.0639591543890597e-06,4.206156579760495e-06,1715370058.1216402,0.000692210658809967,1.1421974253714349e-06,41417,1000.0030109882355,114
